Kinase,Z,method,AvgZ
BRSK,-0.59,710490318>0.15,-0.5608333333333333
CAMKK,-0.59,710490318>0.15,-0.5616666666666666
PKD,0.57,710490318>0.15,0.015000000000000036
DMPK,0.49,710490318>0.15,1.4433333333333334
PAKA,-0.43,710490318>0.15,0.3866666666666667
PHK,-0.42,710490318>0.15,-0.7024999999999999
PEK,-0.42,710490318>0.15,-0.105
MARK,0.39,710490318>0.15,1.2908333333333333
VRK1,-0.35,710490318>0.15,0.58
STE7,-0.31,710490318>0.15,-0.2975
DAPK,0.29,710490318>0.15,0.2808333333333333
CAMK2,-0.29,710490318>0.15,-0.35583333333333333
RSK,0.22,710490318>0.15,0.695
MELK,0.2,710490318>0.15,0.375
NEK,0.18,710490318>0.15,0.43833333333333335
MST,0.14,710490318>0.15,0.06166666666666662
PRKDC,-0.13,710490318>0.15,-0.6475
CK2,-0.12,710490318>0.15,-0.905
MTOR,0.12,710490318>0.15,-0.30333333333333323
ATM,-0.07,710490318>0.15,-0.5666666666666667
ERK,0.05,710490318>0.15,-0.04416666666666665
PKA,-0.05,710490318>0.15,0.31916666666666677
CK1,-0.03,710490318>0.15,0.7041666666666666
PKG,0.02,710490318>0.15,0.6716666666666666
PDK1,0.01,710490318>0.15,-0.028333333333333315
SGK,-0.01,710490318>0.15,1.1391666666666667
PKCI,-0.01,710490318>0.15,-0.17083333333333334
AUR,-0,710490318>0.15,0.12583333333333332
PKN,2.97,710490318>0.2,1.0683333333333334
KHS,2.09,710490318>0.2,1.5891666666666666
PKCH,2.08,710490318>0.2,1.5508333333333333
AMPK,2.05,710490318>0.2,2.5141666666666667
TAO,2.04,710490318>0.2,1.8275
PDHK,2,710490318>0.2,0.7308333333333333
CHK1,1.97,710490318>0.2,0.7225
RAD53,1.94,710490318>0.2,0.6925
CAMK1,1.92,710490318>0.2,1.3266666666666667
MLK,1.77,710490318>0.2,0.7316666666666667
MSN,1.75,710490318>0.2,0.39166666666666666
PDK1,1.46,710490318>0.2,-0.028333333333333315
FRAY,1.45,710490318>0.2,-0.14
RIPK,-1.44,710490318>0.2,-0.4666666666666667
MTOR,1.38,710490318>0.2,-0.30333333333333323
GSK,1.33,710490318>0.2,0.07083333333333335
NDR,1.29,710490318>0.2,0.2175
PKCD,1.23,710490318>0.2,0.22916666666666669
SGK,1.22,710490318>0.2,1.1391666666666667
COT,1.22,710490318>0.2,-0.11166666666666665
HAL,1.21,710490318>0.2,0.5541666666666666
MLCK,1.19,710490318>0.2,0.5283333333333333
NAK,1.19,710490318>0.2,0.2425
IRAK,1.02,710490318>0.2,0.004166666666666634
PKCA,1.02,710490318>0.2,1.0458333333333334
MELK,0.99,710490318>0.2,0.375
MARK,0.97,710490318>0.2,1.2908333333333333
DMPK,0.96,710490318>0.2,1.4433333333333334
DAPK,0.95,710490318>0.2,0.2808333333333333
MAPKAPK,0.9,710490318>0.2,1.0766666666666667
NMO,-0.85,710490318>0.2,-1.2416666666666667
BARK2,-0.8,710490318>0.2,-0.9716666666666667
MST,0.78,710490318>0.2,0.06166666666666662
NUAK,-0.7,710490318>0.2,-0.8041666666666667
STE11,-0.68,710490318>0.2,-0.8033333333333333
TTK,-0.68,710490318>0.2,-0.8033333333333333
CDK,-0.68,710490318>0.2,-0.6916666666666667
NEK,0.67,710490318>0.2,0.43833333333333335
PAKB,-0.66,710490318>0.2,0.5916666666666667
TLK,-0.66,710490318>0.2,-0.7941666666666667
PLK,-0.66,710490318>0.2,-1.3666666666666667
AKT,-0.61,710490318>0.2,0.2375
PRKDC,0.57,710490318>0.2,-0.6475
CAMK2,0.56,710490318>0.2,-0.35583333333333333
IKK,0.56,710490318>0.2,-0.032500000000000015
ERK,0.49,710490318>0.2,-0.04416666666666665
MOS,-0.49,710490318>0.2,-0.5633333333333334
WNK,-0.48,710490318>0.2,0.315
QIK,-0.48,710490318>0.2,-0.10750000000000003
NIK,-0.48,710490318>0.2,-0.5599999999999999
BUD32,-0.48,710490318>0.2,-0.5666666666666667
PASK,-0.47,710490318>0.2,-0.5675
CLK,-0.47,710490318>0.2,-0.5541666666666667
ULK,-0.46,710490318>0.2,-0.5616666666666666
SLK,-0.46,710490318>0.2,-0.5683333333333334
CAMKK,-0.46,710490318>0.2,-0.5616666666666666
CK2,-0.44,710490318>0.2,-0.905
BRSK,-0.43,710490318>0.2,-0.5608333333333333
PKD,-0.42,710490318>0.2,0.015000000000000036
PKG,-0.41,710490318>0.2,0.6716666666666666
PKA,0.4,710490318>0.2,0.31916666666666677
JNK,-0.39,710490318>0.2,-0.4983333333333333
PIM,0.37,710490318>0.2,0.745
ATM,0.35,710490318>0.2,-0.5666666666666667
ATR,-0.31,710490318>0.2,-0.11000000000000003
RSK,0.31,710490318>0.2,0.695
STKR,-0.3,710490318>0.2,0.37500000000000006
CK1,-0.3,710490318>0.2,0.7041666666666666
P38,-0.27,710490318>0.2,-0.26083333333333336
STE7,0.25,710490318>0.2,-0.2975
RAF,-0.22,710490318>0.2,-0.14833333333333334
GRK,-0.17,710490318>0.2,-0.5716666666666667
VRK1,0.08,710490318>0.2,0.58
LKB,0.06,710490318>0.2,-0.8008333333333333
PEK,0.06,710490318>0.2,-0.105
PKCI,-0.05,710490318>0.2,-0.17083333333333334
PHK,0.03,710490318>0.2,-0.7024999999999999
AUR,-0.02,710490318>0.2,0.12583333333333332
PAKA,-0.01,710490318>0.2,0.3866666666666667
DYRK,0.01,710490318>0.2,-0.77
PKN,4.4,710490318>0.3,1.0683333333333334
KHS,3.21,710490318>0.3,1.5891666666666666
TAO,2.97,710490318>0.3,1.8275
PKCH,2.39,710490318>0.3,1.5508333333333333
HAL,2.13,710490318>0.3,0.5541666666666666
DAPK,2.12,710490318>0.3,0.2808333333333333
MLK,2.02,710490318>0.3,0.7316666666666667
MST,2.01,710490318>0.3,0.06166666666666662
PDK1,1.89,710490318>0.3,-0.028333333333333315
RIPK,-1.59,710490318>0.3,-0.4666666666666667
ERK,1.52,710490318>0.3,-0.04416666666666665
RAD53,1.34,710490318>0.3,0.6925
PDHK,1.32,710490318>0.3,0.7308333333333333
PKD,-1.24,710490318>0.3,0.015000000000000036
DYRK,1.2,710490318>0.3,-0.77
GRK,-1.14,710490318>0.3,-0.5716666666666667
MSN,1.12,710490318>0.3,0.39166666666666666
STE11,-1.04,710490318>0.3,-0.8033333333333333
DMPK,1.01,710490318>0.3,1.4433333333333334
CK2,-0.93,710490318>0.3,-0.905
JNK,0.93,710490318>0.3,-0.4983333333333333
QIK,-0.89,710490318>0.3,-0.10750000000000003
GSK,0.87,710490318>0.3,0.07083333333333335
VRK1,0.85,710490318>0.3,0.58
STKR,-0.85,710490318>0.3,0.37500000000000006
MLCK,0.82,710490318>0.3,0.5283333333333333
NDR,-0.75,710490318>0.3,0.2175
CHK1,0.75,710490318>0.3,0.7225
CAMK1,-0.74,710490318>0.3,1.3266666666666667
CDK,-0.73,710490318>0.3,-0.6916666666666667
COT,-0.71,710490318>0.3,-0.11166666666666665
IRAK,0.69,710490318>0.3,0.004166666666666634
MARK,0.67,710490318>0.3,1.2908333333333333
PAKA,0.67,710490318>0.3,0.3866666666666667
ATM,-0.64,710490318>0.3,-0.5666666666666667
AMPK,0.59,710490318>0.3,2.5141666666666667
BARK2,-0.54,710490318>0.3,-0.9716666666666667
CAMK2,-0.51,710490318>0.3,-0.35583333333333333
MTOR,0.51,710490318>0.3,-0.30333333333333323
NUAK,-0.48,710490318>0.3,-0.8041666666666667
PAKB,-0.47,710490318>0.3,0.5916666666666667
NAK,-0.46,710490318>0.3,0.2425
TTK,-0.46,710490318>0.3,-0.8033333333333333
SGK,0.45,710490318>0.3,1.1391666666666667
AKT,-0.45,710490318>0.3,0.2375
TLK,-0.42,710490318>0.3,-0.7941666666666667
STE7,-0.42,710490318>0.3,-0.2975
RSK,-0.4,710490318>0.3,0.695
PKG,0.36,710490318>0.3,0.6716666666666666
MELK,0.35,710490318>0.3,0.375
BRSK,-0.35,710490318>0.3,-0.5608333333333333
NIK,-0.34,710490318>0.3,-0.5599999999999999
ULK,-0.34,710490318>0.3,-0.5616666666666666
CAMKK,-0.33,710490318>0.3,-0.5616666666666666
PASK,-0.33,710490318>0.3,-0.5675
MOS,-0.32,710490318>0.3,-0.5633333333333334
PIM,-0.32,710490318>0.3,0.745
PKA,-0.31,710490318>0.3,0.31916666666666677
CLK,-0.31,710490318>0.3,-0.5541666666666667
SLK,-0.31,710490318>0.3,-0.5683333333333334
WNK,-0.31,710490318>0.3,0.315
BUD32,-0.3,710490318>0.3,-0.5666666666666667
MAPKAPK,-0.29,710490318>0.3,1.0766666666666667
PKCD,-0.2,710490318>0.3,0.22916666666666669
ATR,-0.19,710490318>0.3,-0.11000000000000003
RAF,-0.18,710490318>0.3,-0.14833333333333334
IKK,-0.16,710490318>0.3,-0.032500000000000015
P38,0.15,710490318>0.3,-0.26083333333333336
PLK,-0.15,710490318>0.3,-1.3666666666666667
CK1,0.15,710490318>0.3,0.7041666666666666
FRAY,0.13,710490318>0.3,-0.14
PRKDC,-0.12,710490318>0.3,-0.6475
PKCA,-0.11,710490318>0.3,1.0458333333333334
NEK,0.09,710490318>0.3,0.43833333333333335
PHK,0.04,710490318>0.3,-0.7024999999999999
PEK,0.02,710490318>0.3,-0.105
AUR,0.01,710490318>0.3,0.12583333333333332
LKB,-0.01,710490318>0.3,-0.8008333333333333
PKCI,0.01,710490318>0.3,-0.17083333333333334
NMO,0,710490318>0.3,-1.2416666666666667
KHS,5.14,710490318>0.4,1.5891666666666666
TAO,5.14,710490318>0.4,1.8275
DAPK,3.9,710490318>0.4,0.2808333333333333
HAL,3.75,710490318>0.4,0.5541666666666666
AMPK,2.62,710490318>0.4,2.5141666666666667
MST,2.62,710490318>0.4,0.06166666666666662
MSN,2.49,710490318>0.4,0.39166666666666666
MLCK,2.07,710490318>0.4,0.5283333333333333
VRK1,1.93,710490318>0.4,0.58
MARK,1.79,710490318>0.4,1.2908333333333333
PKA,1.79,710490318>0.4,0.31916666666666677
MLK,1.79,710490318>0.4,0.7316666666666667
PHK,1.57,710490318>0.4,-0.7024999999999999
CK1,1.52,710490318>0.4,0.7041666666666666
QIK,1.35,710490318>0.4,-0.10750000000000003
DMPK,1.35,710490318>0.4,1.4433333333333334
MTOR,1.34,710490318>0.4,-0.30333333333333323
PLK,1.27,710490318>0.4,-1.3666666666666667
SGK,1.25,710490318>0.4,1.1391666666666667
PKG,1.18,710490318>0.4,0.6716666666666666
STE7,1.14,710490318>0.4,-0.2975
AUR,1.06,710490318>0.4,0.12583333333333332
RSK,1.01,710490318>0.4,0.695
PRKDC,0.97,710490318>0.4,-0.6475
FRAY,-0.93,710490318>0.4,-0.14
PKCD,0.89,710490318>0.4,0.22916666666666669
ATR,0.89,710490318>0.4,-0.11000000000000003
RAD53,0.89,710490318>0.4,0.6925
CAMK2,-0.86,710490318>0.4,-0.35583333333333333
P38,-0.84,710490318>0.4,-0.26083333333333336
PKCH,-0.83,710490318>0.4,1.5508333333333333
CHK1,0.81,710490318>0.4,0.7225
IRAK,-0.73,710490318>0.4,0.004166666666666634
PDHK,0.73,710490318>0.4,0.7308333333333333
PDK1,0.72,710490318>0.4,-0.028333333333333315
GRK,-0.69,710490318>0.4,-0.5716666666666667
LKB,-0.66,710490318>0.4,-0.8008333333333333
PKCI,-0.66,710490318>0.4,-0.17083333333333334
NMO,-0.65,710490318>0.4,-1.2416666666666667
STE11,-0.62,710490318>0.4,-0.8033333333333333
AKT,0.58,710490318>0.4,0.2375
CK2,-0.55,710490318>0.4,-0.905
PKD,-0.54,710490318>0.4,0.015000000000000036
CDK,-0.52,710490318>0.4,-0.6916666666666667
STKR,-0.51,710490318>0.4,0.37500000000000006
COT,-0.45,710490318>0.4,-0.11166666666666665
NDR,-0.45,710490318>0.4,0.2175
PIM,0.43,710490318>0.4,0.745
PEK,-0.42,710490318>0.4,-0.105
ATM,-0.39,710490318>0.4,-0.5666666666666667
GSK,0.39,710490318>0.4,0.07083333333333335
PKCA,-0.37,710490318>0.4,1.0458333333333334
RIPK,-0.35,710490318>0.4,-0.4666666666666667
BARK2,-0.34,710490318>0.4,-0.9716666666666667
NEK,0.34,710490318>0.4,0.43833333333333335
CAMK1,0.31,710490318>0.4,1.3266666666666667
PKN,-0.29,710490318>0.4,1.0683333333333334
NUAK,-0.28,710490318>0.4,-0.8041666666666667
NAK,-0.28,710490318>0.4,0.2425
PAKB,-0.27,710490318>0.4,0.5916666666666667
TLK,-0.27,710490318>0.4,-0.7941666666666667
JNK,0.26,710490318>0.4,-0.4983333333333333
TTK,-0.25,710490318>0.4,-0.8033333333333333
MAPKAPK,0.25,710490318>0.4,1.0766666666666667
PAKA,-0.22,710490318>0.4,0.3866666666666667
NIK,-0.21,710490318>0.4,-0.5599999999999999
SLK,-0.2,710490318>0.4,-0.5683333333333334
CLK,-0.2,710490318>0.4,-0.5541666666666667
MOS,-0.2,710490318>0.4,-0.5633333333333334
WNK,-0.2,710490318>0.4,0.315
BUD32,-0.2,710490318>0.4,-0.5666666666666667
RAF,0.2,710490318>0.4,-0.14833333333333334
BRSK,-0.19,710490318>0.4,-0.5608333333333333
ULK,-0.19,710490318>0.4,-0.5616666666666666
PASK,-0.19,710490318>0.4,-0.5675
CAMKK,-0.18,710490318>0.4,-0.5616666666666666
DYRK,0.1,710490318>0.4,-0.77
ERK,-0.08,710490318>0.4,-0.04416666666666665
MELK,0.04,710490318>0.4,0.375
IKK,-0.04,710490318>0.4,-0.032500000000000015
AMPK,2.81,710490319>0.15,2.5141666666666667
NMO,-2.51,710490319>0.15,-1.2416666666666667
PLK,-2.41,710490319>0.15,-1.3666666666666667
DMPK,2.26,710490319>0.15,1.4433333333333334
RSK,2.05,710490319>0.15,0.695
PKCH,2.03,710490319>0.15,1.5508333333333333
LKB,-1.84,710490319>0.15,-0.8008333333333333
DYRK,-1.78,710490319>0.15,-0.77
PIM,1.78,710490319>0.15,0.745
CAMK1,1.71,710490319>0.15,1.3266666666666667
BARK2,-1.61,710490319>0.15,-0.9716666666666667
MLCK,1.59,710490319>0.15,0.5283333333333333
PAKB,1.57,710490319>0.15,0.5916666666666667
AKT,1.51,710490319>0.15,0.2375
PKCA,1.41,710490319>0.15,1.0458333333333334
PRKDC,-1.41,710490319>0.15,-0.6475
CDK,-1.39,710490319>0.15,-0.6916666666666667
RAD53,1.34,710490319>0.15,0.6925
IRAK,-1.29,710490319>0.15,0.004166666666666634
TLK,-1.27,710490319>0.15,-0.7941666666666667
TTK,-1.26,710490319>0.15,-0.8033333333333333
NUAK,-1.25,710490319>0.15,-0.8041666666666667
JNK,-1.22,710490319>0.15,-0.4983333333333333
PHK,-1.22,710490319>0.15,-0.7024999999999999
TAO,1.16,710490319>0.15,1.8275
ERK,-1.15,710490319>0.15,-0.04416666666666665
CK2,-1.12,710490319>0.15,-0.905
MARK,1.11,710490319>0.15,1.2908333333333333
KHS,1.11,710490319>0.15,1.5891666666666666
WNK,1.09,710490319>0.15,0.315
SGK,1.05,710490319>0.15,1.1391666666666667
MTOR,-0.99,710490319>0.15,-0.30333333333333323
STE11,-0.99,710490319>0.15,-0.8033333333333333
MOS,-0.92,710490319>0.15,-0.5633333333333334
QIK,-0.91,710490319>0.15,-0.10750000000000003
BUD32,-0.91,710490319>0.15,-0.5666666666666667
PASK,-0.91,710490319>0.15,-0.5675
SLK,-0.91,710490319>0.15,-0.5683333333333334
CAMKK,-0.9,710490319>0.15,-0.5616666666666666
PKG,0.89,710490319>0.15,0.6716666666666666
ULK,-0.89,710490319>0.15,-0.5616666666666666
BRSK,-0.89,710490319>0.15,-0.5608333333333333
NIK,-0.87,710490319>0.15,-0.5599999999999999
CLK,-0.85,710490319>0.15,-0.5541666666666667
CAMK2,-0.83,710490319>0.15,-0.35583333333333333
ATM,-0.79,710490319>0.15,-0.5666666666666667
PDHK,0.76,710490319>0.15,0.7308333333333333
P38,-0.75,710490319>0.15,-0.26083333333333336
PKA,0.74,710490319>0.15,0.31916666666666677
VRK1,0.71,710490319>0.15,0.58
MAPKAPK,0.7,710490319>0.15,1.0766666666666667
COT,0.69,710490319>0.15,-0.11166666666666665
CHK1,0.69,710490319>0.15,0.7225
NDR,0.68,710490319>0.15,0.2175
STKR,0.67,710490319>0.15,0.37500000000000006
STE7,-0.62,710490319>0.15,-0.2975
MELK,0.62,710490319>0.15,0.375
PKCI,-0.6,710490319>0.15,-0.17083333333333334
FRAY,0.55,710490319>0.15,-0.14
PAKA,0.54,710490319>0.15,0.3866666666666667
MST,-0.51,710490319>0.15,0.06166666666666662
PDK1,-0.41,710490319>0.15,-0.028333333333333315
RIPK,-0.39,710490319>0.15,-0.4666666666666667
IKK,-0.33,710490319>0.15,-0.032500000000000015
RAF,-0.33,710490319>0.15,-0.14833333333333334
NEK,0.31,710490319>0.15,0.43833333333333335
PEK,0.24,710490319>0.15,-0.105
CK1,0.24,710490319>0.15,0.7041666666666666
GSK,-0.23,710490319>0.15,0.07083333333333335
GRK,-0.22,710490319>0.15,-0.5716666666666667
MSN,0.19,710490319>0.15,0.39166666666666666
PKN,0.19,710490319>0.15,1.0683333333333334
HAL,0.16,710490319>0.15,0.5541666666666666
NAK,0.15,710490319>0.15,0.2425
ATR,0.15,710490319>0.15,-0.11000000000000003
DAPK,0.14,710490319>0.15,0.2808333333333333
PKCD,0.13,710490319>0.15,0.22916666666666669
AUR,0.09,710490319>0.15,0.12583333333333332
PKD,-0.09,710490319>0.15,0.015000000000000036
MLK,-0.03,710490319>0.15,0.7316666666666667
AMPK,2.75,710490319>0.2,2.5141666666666667
PLK,-2.67,710490319>0.2,-1.3666666666666667
DMPK,2.61,710490319>0.2,1.4433333333333334
NMO,-2.26,710490319>0.2,-1.2416666666666667
PIM,2.2,710490319>0.2,0.745
RSK,2.18,710490319>0.2,0.695
MLCK,1.78,710490319>0.2,0.5283333333333333
LKB,-1.7,710490319>0.2,-0.8008333333333333
PAKB,1.64,710490319>0.2,0.5916666666666667
AKT,1.6,710490319>0.2,0.2375
CAMK1,1.59,710490319>0.2,1.3266666666666667
DYRK,-1.57,710490319>0.2,-0.77
JNK,-1.47,710490319>0.2,-0.4983333333333333
BARK2,-1.47,710490319>0.2,-0.9716666666666667
SGK,1.38,710490319>0.2,1.1391666666666667
PRKDC,-1.29,710490319>0.2,-0.6475
NUAK,-1.23,710490319>0.2,-0.8041666666666667
TTK,-1.22,710490319>0.2,-0.8033333333333333
PKCH,1.21,710490319>0.2,1.5508333333333333
TLK,-1.21,710490319>0.2,-0.7941666666666667
PKCA,1.2,710490319>0.2,1.0458333333333334
WNK,1.19,710490319>0.2,0.315
STE7,-1.19,710490319>0.2,-0.2975
TAO,1.14,710490319>0.2,1.8275
PDK1,-1.14,710490319>0.2,-0.028333333333333315
CDK,-1.13,710490319>0.2,-0.6916666666666667
IRAK,-1.09,710490319>0.2,0.004166666666666634
MST,-1.09,710490319>0.2,0.06166666666666662
MTOR,-1.08,710490319>0.2,-0.30333333333333323
PKG,1.03,710490319>0.2,0.6716666666666666
CK2,-1,710490319>0.2,-0.905
PKA,1,710490319>0.2,0.31916666666666677
P38,-0.96,710490319>0.2,-0.26083333333333336
QIK,-0.95,710490319>0.2,-0.10750000000000003
PHK,-0.93,710490319>0.2,-0.7024999999999999
ERK,-0.89,710490319>0.2,-0.04416666666666665
MOS,-0.88,710490319>0.2,-0.5633333333333334
SLK,-0.88,710490319>0.2,-0.5683333333333334
PASK,-0.87,710490319>0.2,-0.5675
RAD53,0.86,710490319>0.2,0.6925
BUD32,-0.85,710490319>0.2,-0.5666666666666667
ULK,-0.85,710490319>0.2,-0.5616666666666666
KHS,-0.85,710490319>0.2,1.5891666666666666
NIK,-0.84,710490319>0.2,-0.5599999999999999
BRSK,-0.83,710490319>0.2,-0.5608333333333333
CLK,-0.82,710490319>0.2,-0.5541666666666667
STKR,0.81,710490319>0.2,0.37500000000000006
CAMKK,-0.81,710490319>0.2,-0.5616666666666666
NDR,0.81,710490319>0.2,0.2175
STE11,-0.79,710490319>0.2,-0.8033333333333333
MSN,-0.72,710490319>0.2,0.39166666666666666
ATM,-0.68,710490319>0.2,-0.5666666666666667
CAMK2,-0.56,710490319>0.2,-0.35583333333333333
MELK,0.55,710490319>0.2,0.375
MAPKAPK,0.54,710490319>0.2,1.0766666666666667
IKK,-0.44,710490319>0.2,-0.032500000000000015
PAKA,0.43,710490319>0.2,0.3866666666666667
MARK,0.42,710490319>0.2,1.2908333333333333
DAPK,0.42,710490319>0.2,0.2808333333333333
PKCI,-0.41,710490319>0.2,-0.17083333333333334
GSK,-0.38,710490319>0.2,0.07083333333333335
PKCD,0.35,710490319>0.2,0.22916666666666669
PDHK,0.35,710490319>0.2,0.7308333333333333
CHK1,0.33,710490319>0.2,0.7225
ATR,0.31,710490319>0.2,-0.11000000000000003
RIPK,-0.31,710490319>0.2,-0.4666666666666667
MLK,-0.29,710490319>0.2,0.7316666666666667
HAL,0.27,710490319>0.2,0.5541666666666666
PKN,0.26,710490319>0.2,1.0683333333333334
AUR,0.24,710490319>0.2,0.12583333333333332
NAK,0.23,710490319>0.2,0.2425
PEK,-0.2,710490319>0.2,-0.105
FRAY,-0.17,710490319>0.2,-0.14
NEK,0.11,710490319>0.2,0.43833333333333335
VRK1,-0.08,710490319>0.2,0.58
CK1,-0.07,710490319>0.2,0.7041666666666666
COT,-0.05,710490319>0.2,-0.11166666666666665
RAF,-0.03,710490319>0.2,-0.14833333333333334
PKD,0.02,710490319>0.2,0.015000000000000036
GRK,-0.02,710490319>0.2,-0.5716666666666667
AMPK,3.43,710490319>0.3,2.5141666666666667
SGK,2.67,710490319>0.3,1.1391666666666667
PAKB,2.27,710490319>0.3,0.5916666666666667
DMPK,2.06,710490319>0.3,1.4433333333333334
CAMK1,1.98,710490319>0.3,1.3266666666666667
PIM,1.96,710490319>0.3,0.745
PRKDC,-1.72,710490319>0.3,-0.6475
STKR,1.71,710490319>0.3,0.37500000000000006
CK1,1.65,710490319>0.3,0.7041666666666666
LKB,-1.6,710490319>0.3,-0.8008333333333333
TAO,1.52,710490319>0.3,1.8275
NMO,-1.49,710490319>0.3,-1.2416666666666667
PKCA,1.48,710490319>0.3,1.0458333333333334
RSK,1.42,710490319>0.3,0.695
MAPKAPK,1.4,710490319>0.3,1.0766666666666667
DYRK,-1.39,710490319>0.3,-0.77
STE11,-1.38,710490319>0.3,-0.8033333333333333
PKA,1.35,710490319>0.3,0.31916666666666677
PLK,-1.34,710490319>0.3,-1.3666666666666667
PKCH,1.33,710490319>0.3,1.5508333333333333
RIPK,1.29,710490319>0.3,-0.4666666666666667
MARK,1.15,710490319>0.3,1.2908333333333333
PKG,1.14,710490319>0.3,0.6716666666666666
PDHK,1.13,710490319>0.3,0.7308333333333333
MST,-1.13,710490319>0.3,0.06166666666666662
BARK2,-1.1,710490319>0.3,-0.9716666666666667
PKD,1.04,710490319>0.3,0.015000000000000036
CK2,-1.03,710490319>0.3,-0.905
NEK,1.03,710490319>0.3,0.43833333333333335
PAKA,1.02,710490319>0.3,0.3866666666666667
FRAY,-1,710490319>0.3,-0.14
TTK,-0.92,710490319>0.3,-0.8033333333333333
NUAK,-0.91,710490319>0.3,-0.8041666666666667
TLK,-0.91,710490319>0.3,-0.7941666666666667
PKN,-0.87,710490319>0.3,1.0683333333333334
PHK,-0.87,710490319>0.3,-0.7024999999999999
MELK,0.85,710490319>0.3,0.375
PKCD,0.83,710490319>0.3,0.22916666666666669
AUR,-0.81,710490319>0.3,0.12583333333333332
PEK,0.72,710490319>0.3,-0.105
STE7,-0.72,710490319>0.3,-0.2975
BUD32,-0.68,710490319>0.3,-0.5666666666666667
NAK,0.66,710490319>0.3,0.2425
KHS,-0.65,710490319>0.3,1.5891666666666666
IRAK,-0.65,710490319>0.3,0.004166666666666634
SLK,-0.65,710490319>0.3,-0.5683333333333334
CAMKK,-0.64,710490319>0.3,-0.5616666666666666
PASK,-0.64,710490319>0.3,-0.5675
WNK,-0.63,710490319>0.3,0.315
BRSK,-0.63,710490319>0.3,-0.5608333333333333
MOS,-0.63,710490319>0.3,-0.5633333333333334
CLK,-0.63,710490319>0.3,-0.5541666666666667
HAL,0.62,710490319>0.3,0.5541666666666666
ULK,-0.61,710490319>0.3,-0.5616666666666666
NIK,-0.59,710490319>0.3,-0.5599999999999999
MTOR,-0.58,710490319>0.3,-0.30333333333333323
RAD53,0.58,710490319>0.3,0.6925
NDR,0.55,710490319>0.3,0.2175
ATR,-0.53,710490319>0.3,-0.11000000000000003
RAF,0.52,710490319>0.3,-0.14833333333333334
MLCK,0.52,710490319>0.3,0.5283333333333333
COT,0.51,710490319>0.3,-0.11166666666666665
DAPK,-0.5,710490319>0.3,0.2808333333333333
QIK,0.49,710490319>0.3,-0.10750000000000003
PDK1,-0.45,710490319>0.3,-0.028333333333333315
VRK1,-0.45,710490319>0.3,0.58
MLK,0.43,710490319>0.3,0.7316666666666667
IKK,0.42,710490319>0.3,-0.032500000000000015
CDK,0.37,710490319>0.3,-0.6916666666666667
JNK,-0.35,710490319>0.3,-0.4983333333333333
