Kinase,Z,method,AvgZ
INSR,0.57,641215102>0.3,-0.5766666666666667
RYK,-0.45,641215102>0.3,-0.5641666666666667
ACK,-0.34,641215102>0.3,-0.21166666666666667
SEV,-0.33,641215102>0.3,1.0358333333333334
DDR,-0.3,641215102>0.3,-0.20749999999999996
FRK,-0.22,641215102>0.3,-0.78
EGFR,0.15,641215102>0.3,0.6958333333333333
FER,0.15,641215102>0.3,0.31416666666666665
ALK,0.08,641215102>0.3,0.59
PDGFR,0.01,641215102>0.3,0.013333333333333345
FGFR,1.94,641215102>0.4,1.3266666666666667
TRK,1.74,641215102>0.4,0.6391666666666667
JAK,1.64,641215102>0.4,0.7374999999999999
SYK,-1.6,641215102>0.4,-0.43666666666666665
MET,1.5,641215102>0.4,0.17333333333333334
EPH,1.31,641215102>0.4,0.6375
ABL,-1.18,641215102>0.4,-0.6625
FAK,1.06,641215102>0.4,-0.2366666666666667
RET,-0.92,641215102>0.4,-0.12666666666666662
TEC,-0.89,641215102>0.4,-1.6941666666666666
FER,-0.8,641215102>0.4,0.31416666666666665
ALK,0.65,641215102>0.4,0.59
EGFR,0.6,641215102>0.4,0.6958333333333333
DDR,0.6,641215102>0.4,-0.20749999999999996
PDGFR,0.5,641215102>0.4,0.013333333333333345
SRC,-0.48,641215102>0.4,-0.8116666666666666
AXL,-0.38,641215102>0.4,-0.33
RYK,-0.37,641215102>0.4,-0.5641666666666667
ACK,-0.26,641215102>0.4,-0.21166666666666667
SEV,-0.26,641215102>0.4,1.0358333333333334
FRK,0.22,641215102>0.4,-0.78
CSK,-0.19,641215102>0.4,0.7583333333333334
VEGFR,0.1,641215102>0.4,1.2216666666666667
INSR,0.01,641215102>0.4,-0.5766666666666667
TEC,-2.37,641215104>0.15,-1.6941666666666666
FRK,-2.02,641215104>0.15,-0.78
SRC,-1.88,641215104>0.15,-0.8116666666666666
SEV,1.87,641215104>0.15,1.0358333333333334
ACK,1.77,641215104>0.15,-0.21166666666666667
CSK,1.75,641215104>0.15,0.7583333333333334
FAK,-1.36,641215104>0.15,-0.2366666666666667
EGFR,1.35,641215104>0.15,0.6958333333333333
EPH,-1.13,641215104>0.15,0.6375
INSR,-1.08,641215104>0.15,-0.5766666666666667
SYK,-0.98,641215104>0.15,-0.43666666666666665
DDR,-0.97,641215104>0.15,-0.20749999999999996
ABL,-0.89,641215104>0.15,-0.6625
JAK,0.83,641215104>0.15,0.7374999999999999
VEGFR,0.82,641215104>0.15,1.2216666666666667
RYK,-0.79,641215104>0.15,-0.5641666666666667
FGFR,0.79,641215104>0.15,1.3266666666666667
MET,-0.43,641215104>0.15,0.17333333333333334
PDGFR,-0.29,641215104>0.15,0.013333333333333345
AXL,0.21,641215104>0.15,-0.33
RET,0.16,641215104>0.15,-0.12666666666666662
ALK,-0.16,641215104>0.15,0.59
TRK,0.12,641215104>0.15,0.6391666666666667
FER,-0.11,641215104>0.15,0.31416666666666665
TEC,-2.64,641215104>0.2,-1.6941666666666666
SEV,2.26,641215104>0.2,1.0358333333333334
SRC,-1.85,641215104>0.2,-0.8116666666666666
EPH,-1.66,641215104>0.2,0.6375
FRK,-1.65,641215104>0.2,-0.78
ABL,-1.44,641215104>0.2,-0.6625
INSR,-1.3,641215104>0.2,-0.5766666666666667
EGFR,1.16,641215104>0.2,0.6958333333333333
FAK,-1.02,641215104>0.2,-0.2366666666666667
DDR,-0.99,641215104>0.2,-0.20749999999999996
AXL,0.92,641215104>0.2,-0.33
TRK,-0.91,641215104>0.2,0.6391666666666667
VEGFR,0.87,641215104>0.2,1.2216666666666667
ALK,0.73,641215104>0.2,0.59
RYK,-0.6,641215104>0.2,-0.5641666666666667
FGFR,0.57,641215104>0.2,1.3266666666666667
CSK,0.46,641215104>0.2,0.7583333333333334
SYK,-0.46,641215104>0.2,-0.43666666666666665
ACK,-0.44,641215104>0.2,-0.21166666666666667
FER,0.43,641215104>0.2,0.31416666666666665
MET,-0.42,641215104>0.2,0.17333333333333334
JAK,0.35,641215104>0.2,0.7374999999999999
PDGFR,0.16,641215104>0.2,0.013333333333333345
RET,-0.06,641215104>0.2,-0.12666666666666662
TEC,-2.68,641215104>0.3,-1.6941666666666666
EPH,-2.08,641215104>0.3,0.6375
ABL,-1.36,641215104>0.3,-0.6625
INSR,-1.22,641215104>0.3,-0.5766666666666667
FRK,-1.13,641215104>0.3,-0.78
SRC,-1.13,641215104>0.3,-0.8116666666666666
SYK,1.04,641215104>0.3,-0.43666666666666665
RET,1.01,641215104>0.3,-0.12666666666666662
ALK,0.97,641215104>0.3,0.59
EGFR,-0.72,641215104>0.3,0.6958333333333333
DDR,-0.71,641215104>0.3,-0.20749999999999996
TRK,-0.65,641215104>0.3,0.6391666666666667
AXL,0.5,641215104>0.3,-0.33
RYK,-0.45,641215104>0.3,-0.5641666666666667
PDGFR,-0.32,641215104>0.3,0.013333333333333345
ACK,-0.32,641215104>0.3,-0.21166666666666667
SEV,-0.31,641215104>0.3,1.0358333333333334
FGFR,0.29,641215104>0.3,1.3266666666666667
FER,0.22,641215104>0.3,0.31416666666666665
VEGFR,0.2,641215104>0.3,1.2216666666666667
JAK,0.17,641215104>0.3,0.7374999999999999
FAK,0.09,641215104>0.3,-0.2366666666666667
CSK,-0.02,641215104>0.3,0.7583333333333334
MET,0,641215104>0.3,0.17333333333333334
TEC,-1.8,641215104>0.4,-1.6941666666666666
EPH,-1.71,641215104>0.4,0.6375
INSR,-1.51,641215104>0.4,-0.5766666666666667
SRC,-1.48,641215104>0.4,-0.8116666666666666
SYK,1.18,641215104>0.4,-0.43666666666666665
VEGFR,1.08,641215104>0.4,1.2216666666666667
AXL,1.08,641215104>0.4,-0.33
ABL,-1.03,641215104>0.4,-0.6625
PDGFR,-1.01,641215104>0.4,0.013333333333333345
FRK,-0.94,641215104>0.4,-0.78
ALK,0.88,641215104>0.4,0.59
RET,-0.85,641215104>0.4,-0.12666666666666662
EGFR,-0.85,641215104>0.4,0.6958333333333333
FGFR,0.8,641215104>0.4,1.3266666666666667
DDR,-0.8,641215104>0.4,-0.20749999999999996
FER,0.71,641215104>0.4,0.31416666666666665
FAK,0.65,641215104>0.4,-0.2366666666666667
JAK,-0.65,641215104>0.4,0.7374999999999999
RYK,-0.34,641215104>0.4,-0.5641666666666667
SEV,-0.25,641215104>0.4,1.0358333333333334
ACK,-0.24,641215104>0.4,-0.21166666666666667
TRK,-0.15,641215104>0.4,0.6391666666666667
CSK,0.04,641215104>0.4,0.7583333333333334
MET,0.03,641215104>0.4,0.17333333333333334
