Kinase,Z,method,AvgZ
DDR,-0.13,641215101>0.3,-0.355
MET,-0.06,641215101>0.3,-0.38916666666666666
FRK,0.02,641215101>0.3,-0.30500000000000005
TRK,0.01,641215101>0.3,0.14750000000000005
SEV,3.22,641215101>0.4,1.1316666666666668
FER,2.61,641215101>0.4,1.0291666666666668
SRC,-1.78,641215101>0.4,-1.2075
ABL,-1.36,641215101>0.4,-1.2883333333333333
ALK,-1.36,641215101>0.4,-0.64
INSR,-1.22,641215101>0.4,-0.82
PDGFR,-0.86,641215101>0.4,-1.2675
EPH,-0.79,641215101>0.4,0.4375
EGFR,-0.72,641215101>0.4,0.06333333333333342
MET,0.66,641215101>0.4,-0.38916666666666666
JAK,-0.53,641215101>0.4,0.03916666666666666
TEC,-0.51,641215101>0.4,-1.6825
AXL,0.5,641215101>0.4,-0.1691666666666666
CSK,0.5,641215101>0.4,0.38833333333333336
FAK,-0.46,641215101>0.4,-0.04000000000000001
RYK,-0.45,641215101>0.4,-0.6133333333333333
ACK,-0.32,641215101>0.4,0.3691666666666666
FGFR,0.29,641215101>0.4,0.18583333333333332
VEGFR,0.2,641215101>0.4,0.10166666666666667
TRK,0.16,641215101>0.4,0.14750000000000005
FRK,-0.14,641215101>0.4,-0.30500000000000005
RET,-0.04,641215101>0.4,-0.24583333333333338
DDR,-0.03,641215101>0.4,-0.355
SYK,0.02,641215101>0.4,-0.25416666666666665
SYK,-2.36,641215102>0.15,-0.25416666666666665
SRC,-2.31,641215102>0.15,-1.2075
TEC,-2,641215102>0.15,-1.6825
SEV,1.87,641215102>0.15,1.1316666666666668
PDGFR,-1.79,641215102>0.15,-1.2675
ACK,1.77,641215102>0.15,0.3691666666666666
ABL,-1.62,641215102>0.15,-1.2883333333333333
CSK,1.02,641215102>0.15,0.38833333333333336
DDR,-0.97,641215102>0.15,-0.355
ALK,-0.96,641215102>0.15,-0.64
MET,-0.88,641215102>0.15,-0.38916666666666666
AXL,-0.88,641215102>0.15,-0.1691666666666666
RYK,-0.79,641215102>0.15,-0.6133333333333333
FGFR,-0.72,641215102>0.15,0.18583333333333332
TRK,0.67,641215102>0.15,0.14750000000000005
FRK,-0.66,641215102>0.15,-0.30500000000000005
VEGFR,-0.58,641215102>0.15,0.10166666666666667
RET,-0.56,641215102>0.15,-0.24583333333333338
FAK,-0.25,641215102>0.15,-0.04000000000000001
INSR,-0.19,641215102>0.15,-0.82
EPH,0.15,641215102>0.15,0.4375
FER,-0.11,641215102>0.15,1.0291666666666668
JAK,-0.09,641215102>0.15,0.03916666666666666
EGFR,-0.03,641215102>0.15,0.06333333333333342
TEC,-2.48,641215102>0.2,-1.6825
SEV,2,641215102>0.2,1.1316666666666668
SRC,-1.99,641215102>0.2,-1.2075
ABL,-1.79,641215102>0.2,-1.2883333333333333
SYK,-1.47,641215102>0.2,-0.25416666666666665
PDGFR,-1.41,641215102>0.2,-1.2675
MET,-1.33,641215102>0.2,-0.38916666666666666
TRK,1.09,641215102>0.2,0.14750000000000005
DDR,-0.98,641215102>0.2,-0.355
ALK,-0.84,641215102>0.2,-0.64
CSK,0.76,641215102>0.2,0.38833333333333336
RYK,-0.7,641215102>0.2,-0.6133333333333333
INSR,-0.7,641215102>0.2,-0.82
AXL,-0.68,641215102>0.2,-0.1691666666666666
ACK,-0.5,641215102>0.2,0.3691666666666666
FRK,-0.43,641215102>0.2,-0.30500000000000005
RET,-0.28,641215102>0.2,-0.24583333333333338
EPH,0.24,641215102>0.2,0.4375
FER,0.17,641215102>0.2,1.0291666666666668
VEGFR,-0.13,641215102>0.2,0.10166666666666667
FGFR,-0.12,641215102>0.2,0.18583333333333332
JAK,-0.1,641215102>0.2,0.03916666666666666
FAK,-0.05,641215102>0.2,-0.04000000000000001
EGFR,0,641215102>0.2,0.06333333333333342
SEV,2.65,641215102>0.3,1.1316666666666668
EPH,1.8,641215102>0.3,0.4375
TEC,-1.66,641215102>0.3,-1.6825
ABL,-1.44,641215102>0.3,-1.2883333333333333
DDR,-1.38,641215102>0.3,-0.355
EGFR,1.01,641215102>0.3,0.06333333333333342
TRK,0.99,641215102>0.3,0.14750000000000005
CSK,0.9,641215102>0.3,0.38833333333333336
FER,0.8,641215102>0.3,1.0291666666666668
AXL,-0.69,641215102>0.3,-0.1691666666666666
SRC,-0.68,641215102>0.3,-1.2075
VEGFR,-0.6,641215102>0.3,0.10166666666666667
JAK,0.59,641215102>0.3,0.03916666666666666
FRK,-0.53,641215102>0.3,-0.30500000000000005
RYK,-0.52,641215102>0.3,-0.6133333333333333
PDGFR,-0.49,641215102>0.3,-1.2675
RET,-0.48,641215102>0.3,-0.24583333333333338
ACK,-0.37,641215102>0.3,0.3691666666666666
ALK,0.32,641215102>0.3,-0.64
FGFR,-0.31,641215102>0.3,0.18583333333333332
MET,-0.26,641215102>0.3,-0.38916666666666666
INSR,-0.1,641215102>0.3,-0.82
FAK,-0.04,641215102>0.3,-0.04000000000000001
SYK,-0.03,641215102>0.3,-0.25416666666666665
EPH,2.7,641215102>0.4,0.4375
TEC,-1.29,641215102>0.4,-1.6825
SRC,-1.24,641215102>0.4,-1.2075
ABL,-1.17,641215102>0.4,-1.2883333333333333
TRK,1.15,641215102>0.4,0.14750000000000005
PDGFR,-1.09,641215102>0.4,-1.2675
RET,-1.06,641215102>0.4,-0.24583333333333338
JAK,1,641215102>0.4,0.03916666666666666
MET,0.85,641215102>0.4,-0.38916666666666666
FAK,0.84,641215102>0.4,-0.04000000000000001
FGFR,-0.73,641215102>0.4,0.18583333333333332
ALK,-0.64,641215102>0.4,-0.64
DDR,-0.61,641215102>0.4,-0.355
AXL,-0.43,641215102>0.4,-0.1691666666666666
RYK,-0.43,641215102>0.4,-0.6133333333333333
VEGFR,-0.42,641215102>0.4,0.10166666666666667
SYK,0.4,641215102>0.4,-0.25416666666666665
CSK,-0.4,641215102>0.4,0.38833333333333336
FER,0.34,641215102>0.4,1.0291666666666668
SEV,-0.31,641215102>0.4,1.1316666666666668
ACK,-0.29,641215102>0.4,0.3691666666666666
INSR,0.25,641215102>0.4,-0.82
EGFR,0.16,641215102>0.4,0.06333333333333342
FRK,-0.11,641215102>0.4,-0.30500000000000005
TEC,-1.95,641215104>0.15,-1.6825
AXL,-1.63,641215104>0.15,-0.1691666666666666
JAK,1.55,641215104>0.15,0.03916666666666666
FRK,1.16,641215104>0.15,-0.30500000000000005
ABL,-1.14,641215104>0.15,-1.2883333333333333
FER,1.11,641215104>0.15,1.0291666666666668
INSR,-1.07,641215104>0.15,-0.82
PDGFR,-0.92,641215104>0.15,-1.2675
FGFR,0.91,641215104>0.15,0.18583333333333332
EGFR,0.8,641215104>0.15,0.06333333333333342
CSK,0.68,641215104>0.15,0.38833333333333336
RYK,-0.67,641215104>0.15,-0.6133333333333333
FAK,-0.63,641215104>0.15,-0.04000000000000001
DDR,0.63,641215104>0.15,-0.355
ALK,-0.6,641215104>0.15,-0.64
VEGFR,0.53,641215104>0.15,0.10166666666666667
TRK,-0.48,641215104>0.15,0.14750000000000005
SEV,-0.48,641215104>0.15,1.1316666666666668
ACK,-0.46,641215104>0.15,0.3691666666666666
SYK,0.46,641215104>0.15,-0.25416666666666665
SRC,-0.43,641215104>0.15,-1.2075
MET,0.26,641215104>0.15,-0.38916666666666666
RET,-0.21,641215104>0.15,-0.24583333333333338
EPH,-0.04,641215104>0.15,0.4375
TEC,-2.27,641215104>0.2,-1.6825
ABL,-1.82,641215104>0.2,-1.2883333333333333
JAK,1.49,641215104>0.2,0.03916666666666666
FER,1.34,641215104>0.2,1.0291666666666668
INSR,-1.17,641215104>0.2,-0.82
FGFR,1.15,641215104>0.2,0.18583333333333332
AXL,-1.03,641215104>0.2,-0.1691666666666666
EGFR,1.02,641215104>0.2,0.06333333333333342
CSK,1.02,641215104>0.2,0.38833333333333336
SRC,-0.91,641215104>0.2,-1.2075
RYK,-0.64,641215104>0.2,-0.6133333333333333
FRK,0.64,641215104>0.2,-0.30500000000000005
DDR,0.61,641215104>0.2,-0.355
SYK,0.61,641215104>0.2,-0.25416666666666665
SEV,-0.46,641215104>0.2,1.1316666666666668
ACK,-0.46,641215104>0.2,0.3691666666666666
VEGFR,0.43,641215104>0.2,0.10166666666666667
MET,-0.32,641215104>0.2,-0.38916666666666666
TRK,-0.17,641215104>0.2,0.14750000000000005
EPH,-0.07,641215104>0.2,0.4375
ALK,-0.07,641215104>0.2,-0.64
PDGFR,0.06,641215104>0.2,-1.2675
RET,0.05,641215104>0.2,-0.24583333333333338
FAK,-0.04,641215104>0.2,-0.04000000000000001
TEC,-2.63,641215104>0.3,-1.6825
INSR,-2.13,641215104>0.3,-0.82
ABL,-1.7,641215104>0.3,-1.2883333333333333
MET,-1.57,641215104>0.3,-0.38916666666666666
FRK,-1.28,641215104>0.3,-0.30500000000000005
FER,1.17,641215104>0.3,1.0291666666666668
DDR,-1.02,641215104>0.3,-0.355
SYK,0.99,641215104>0.3,-0.25416666666666665
FGFR,0.95,641215104>0.3,0.18583333333333332
PDGFR,-0.85,641215104>0.3,-1.2675
TRK,-0.83,641215104>0.3,0.14750000000000005
JAK,-0.77,641215104>0.3,0.03916666666666666
RET,0.71,641215104>0.3,-0.24583333333333338
SRC,-0.71,641215104>0.3,-1.2075
ALK,0.52,641215104>0.3,-0.64
EPH,-0.5,641215104>0.3,0.4375
VEGFR,0.48,641215104>0.3,0.10166666666666667
RYK,-0.47,641215104>0.3,-0.6133333333333333
CSK,0.43,641215104>0.3,0.38833333333333336
SEV,-0.35,641215104>0.3,1.1316666666666668
ACK,-0.33,641215104>0.3,0.3691666666666666
EGFR,0.28,641215104>0.3,0.06333333333333342
FAK,0.14,641215104>0.3,-0.04000000000000001
AXL,-0.03,641215104>0.3,-0.1691666666666666
TEC,-2.43,641215104>0.4,-1.6825
INSR,-1.89,641215104>0.4,-0.82
ABL,-1.72,641215104>0.4,-1.2883333333333333
FER,1.58,641215104>0.4,1.0291666666666668
MET,-1.22,641215104>0.4,-0.38916666666666666
FRK,-1.12,641215104>0.4,-0.30500000000000005
PDGFR,-1.09,641215104>0.4,-1.2675
FGFR,1.08,641215104>0.4,0.18583333333333332
RET,1.07,641215104>0.4,-0.24583333333333338
SYK,0.94,641215104>0.4,-0.25416666666666665
FAK,0.84,641215104>0.4,-0.04000000000000001
EGFR,0.68,641215104>0.4,0.06333333333333342
DDR,-0.61,641215104>0.4,-0.355
TRK,-0.56,641215104>0.4,0.14750000000000005
ALK,0.52,641215104>0.4,-0.64
RYK,-0.43,641215104>0.4,-0.6133333333333333
CSK,-0.4,641215104>0.4,0.38833333333333336
JAK,-0.39,641215104>0.4,0.03916666666666666
SEV,-0.31,641215104>0.4,1.1316666666666668
ACK,-0.29,641215104>0.4,0.3691666666666666
VEGFR,0.27,641215104>0.4,0.10166666666666667
AXL,0.13,641215104>0.4,-0.1691666666666666
SRC,0.06,641215104>0.4,-1.2075
EPH,-0.01,641215104>0.4,0.4375
