Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
641215219,AKT1_170_182,0.10726775095093366,-0.6705755058559969,0.7222818946660273
641215219,AKT1_309_321_C310S,0.13511710392245924,0.1370649008905603,0.02086742948643212
641215219,AKT1_320_332,0.025064955038905268,0.02733130898773458,0.11160409811306284
641215219,ANXA2_17_29,0.002491122721762551,-0.02834356780964479,0.09873453257429125
641215219,B3AT_39_51,0.30624647265509264,0.314988200084333,0.0304249148487623
641215219,CALM_95_107,0.16279905113109727,0.15348215504725893,0.07752856112500693
641215219,CD28_185_197,0.1748844991031877,-0.4416328460556951,0.536411842086472
641215219,CD28_203_215,0.001174606615862217,-0.30901290198448567,0.3073592276068912
641215219,CD3Z_146_158,-0.054205497508935,0.09252667378314725,0.14939086057646034
641215219,CD3Z_147_159,0.1659560992393665,0.180188456441923,0.2592944792967298
641215219,CD70_9_21_C17S,-0.05311555114779587,-0.3784828995999862,0.3216932177752981
641215219,CDK7_157_169,-0.13435953632606967,-0.30063614707890807,0.17702521897592774
641215219,CRK_214_226,-0.04750856404648296,-0.05651869576761233,0.15879433653782504
641215219,DCX_67_79,-0.20322655119361954,-0.3542909472043192,0.220218242004179
641215219,DYR1A_212_224,-0.11805452040777631,-0.7703665460105672,0.6566166867509892
641215219,DYR1A_312_324,-0.15159657310685049,-0.3640788947072415,0.3288591334653966
641215219,EGFR_1062_1074,-0.14143026099720313,0.6812961968651914,0.8334327394431478
641215219,EGFR_1103_1115,0.12153527525722296,0.10509491135499498,0.06274563261088943
641215219,EGFR_1118_1130,0.20412168299846556,0.030323831712972083,0.16614331169294716
641215219,EGFR_1165_1177,0.29741817264989834,0.14744312871173312,0.13153836219385082
641215219,EGFR_1190_1202,0.4045260135002433,0.45935775423637953,0.051719379343860956
641215219,EGFR_862_874,0.7683178416188179,0.6469664520344542,0.11333911836268767
641215219,EGFR_908_920,-0.6528066401616561,0.04698921278047703,0.6181159769906495
641215219,EPHA4_589_601,-0.20114415721548795,-0.18622929123365375,0.17476307289475657
641215219,EPHB1_921_933,-0.16157862570119796,-0.6744449120092056,0.490217051146425
641215219,EPHB4_583_595,-0.11074502584127544,-0.21625653875654707,0.2114675298953423
641215219,ERBB4_1181_1193,0.2136911625677378,0.17366220926583448,0.3225627456096492
641215219,ERBB4_1277_1289,0.1394514814381278,0.29337740922059535,0.1981048435929416
641215219,FGFR1_761_773,0.18946396304850843,0.11528136749012674,0.18856671261601074
641215219,FYN_525_537,1.4266676614083815,1.2493503143389677,0.5407148462865744
641215219,GAB1_622_632,0.24752447221050744,0.1475745144142492,0.13394527660571826
641215219,GAB2_638_648,0.10913096245864118,0.12624517466323462,0.09953185226251414
641215219,GSK3B_210_222_C218S,-0.12653460631471525,-0.14302583476448363,0.0293738937051759
641215219,INSR_1348_1360,0.03398898894231106,-0.29837011654646106,0.4557219087631047
641215219,INSR_992_1004,0.6054234138803185,0.4989382464128613,0.15570954434845108
641215219,IRS1_890_902_P890K,0.11045906146963347,0.12731788429383428,0.36958828108570535
641215219,JAK2_1001_1013,0.5225199227571871,0.4808082716719981,0.14259397631628012
641215219,K2C8_425_437,0.1315418592238604,0.027442748779536785,0.16249054064616783
641215219,KSYK_518_530,-0.27690658041535166,-0.10499938670280073,0.18829793054561586
641215219,LAT_194_206,0.28257395871142954,0.26378902952395694,0.10625059791365739
641215219,LYN_501_512,0.7322521163638633,0.4956997772421481,0.25052919310909005
641215219,MAPK3_198_210_C203S,-0.09227447875777273,-0.1337621597062224,0.1068291091926932
641215219,MBP_198_210,-0.2546520796959353,-0.2576020566399369,0.10977536629063404
641215219,MBP_259_271,-0.23730135058206603,-0.24180790316856035,0.015126767894422993
641215219,MBP_263_275,-0.2827890398001234,-0.7585194694580141,0.6729881677856439
641215219,MK01_180_192,0.09456184366606024,-0.26465772141949334,0.322302983139953
641215219,MK03_199_208,-0.05960786809515284,-0.15756680134622356,0.16435751522100497
641215219,MK08_181_191,-0.07463973927920975,-0.1890130974574801,0.20193116136795797
641215219,MK12_178_190,-0.12554625599001845,0.12563900976466097,0.22695823513504723
641215219,MK12_180_189_M182B,-0.10299043139258401,-0.1549371605696764,0.0894328767243756
641215219,MK14_173_185,0.3648031967587073,0.40945139111475254,0.10668797037437826
641215219,MUSK_548_560,0.008605346137151137,-0.10950822062118112,0.3710949623812014
641215219,NCF1_313_325,-0.06667426886913219,-0.28191010161108804,0.38500490359125183
641215219,NPT2A_501_513,0.2247492217486009,-0.4183324569974237,0.6015307169510701
641215219,ODBA_340_352_D340K,-0.07704970210376949,0.35581183452818205,0.37604050619517543
641215219,PDCD1_221_229_FS219_220KK,-0.026374505625573974,-0.08831076258138341,0.06341820456163123
641215219,PLCG1_1246_1258,-0.353529330654915,0.009336254160996177,0.3215739843785137
641215219,PLCG1_777_789,-0.20088783251859255,-0.0657299025782502,0.12901815458057922
641215219,PLCG2_1211_1222_N1211K_N1212K,-0.29515947269211296,-0.370361559628621,0.23136957959974055
641215219,PP2AB_297_309,-0.051934138793592766,-0.24934222366098702,0.17134568410707698
641215219,PRGR_545_557,-0.06650330643180968,0.41087543535276466,0.4223109397000572
641215219,PTN11_539_551,0.007783344725288188,-0.2685997546368218,0.2618559477618609
641215219,PTN11_541_551,-0.07596295724417068,-0.2879469973660142,0.1883939547120636
641215219,RBL2_99_111,-0.1823109246076342,-0.11148770774332917,0.06343074435713605
641215219,RB_804_816,-0.17613884785267153,-0.36993526401843485,0.16783269427273195
641215219,SHC1_309_321,-0.2758118113389987,-0.9116171271303459,1.0142239655346894
641215219,SRC_524_536,-0.1378394080507963,1.0618302013488747,1.0392990007725265
641215219,STAT2_684_696,-0.027396563709556787,-0.9547656656037866,1.1265289439009905
641215219,STAT4_714_726,0.18544360791264225,0.21042219847649454,0.049483486460930426
641215219,TIE2_986_998,0.13404400210673995,-0.16576451662714814,0.38849657585304975
641215219,TYK2_1048_1060,0.1664956665420121,0.07504091486632032,0.08151699856157746
641215219,TYRO3_679_691,0.040004957313394485,-0.178276369640806,0.24018241563150156
641215219,VGFR1_1040_1052,-0.11595912960549626,2.007314185270559e-4,0.1784690845173742
641215219,VGFR1_1049_1061,0.5019078420887855,-0.5487380705038587,0.9859511560614562
641215219,VGFR1_1162_1174,1.9689731043793754,1.0879458504715849,0.789828417640931
641215219,VGFR1_1206_1218,0.20439940888017816,0.05631372559964613,0.20302227133991443
641215219,VGFR2_1168_1180,-0.19011468003105314,-0.1726210448388,0.034023803963651435
641215219,VGFR2_1207_1219_C1208S,-0.3484842631996088,0.1358437244592361,0.419701650417309
641215219,VGFR2_944_956,-0.0478776074056384,-0.4337055559002643,0.5401578151514052
641215219,VINC_815_827,-0.20343586432516858,-0.47181491263016273,0.23355003640938873
641215219,VISTA_260_270,-0.15932459862390225,-0.5612409511864493,0.3788810996201239
641215219,ZBT16_621_633,0.031784094417321995,-0.17510109085383974,0.19818048766903099
641215220,AKT1_170_182,-0.7988996740985144,-0.6705755058559969,0.7222818946660273
641215220,AKT1_309_321_C310S,0.15883793826542814,0.1370649008905603,0.02086742948643212
641215220,AKT1_320_332,0.14005132409937815,0.02733130898773458,0.11160409811306284
641215220,ANXA2_17_29,-0.13881576207074708,-0.02834356780964479,0.09873453257429125
641215220,B3AT_39_51,0.34882704803132114,0.314988200084333,0.0304249148487623
641215220,CALM_95_107,0.22593125770976918,0.15348215504725893,0.07752856112500693
641215220,CD28_185_197,-0.8015387515647365,-0.4416328460556951,0.536411842086472
641215220,CD28_203_215,-0.31474977855103603,-0.30901290198448567,0.3073592276068912
641215220,CD3Z_146_158,0.2444413536540928,0.09252667378314725,0.14939086057646034
641215220,CD3Z_147_159,0.44630599990467523,0.180188456441923,0.2592944792967298
641215220,CD70_9_21_C17S,-0.3859615713824791,-0.3784828995999862,0.3216932177752981
641215220,CDK7_157_169,-0.2808084644258475,-0.30063614707890807,0.17702521897592774
641215220,CRK_214_226,0.09757874295880598,-0.05651869576761233,0.15879433653782504
641215220,DCX_67_79,-0.25267706056523487,-0.3542909472043192,0.220218242004179
641215220,DYR1A_212_224,-0.7618402628052356,-0.7703665460105672,0.6566166867509892
641215220,DYR1A_312_324,-0.19776404856740903,-0.3640788947072415,0.3288591334653966
641215220,EGFR_1062_1074,0.6602811043860664,0.6812961968651914,0.8334327394431478
641215220,EGFR_1103_1115,0.15798365050229712,0.10509491135499498,0.06274563261088943
641215220,EGFR_1118_1130,-0.12692657001030128,0.030323831712972083,0.16614331169294716
641215220,EGFR_1165_1177,0.05164802698310744,0.14744312871173312,0.13153836219385082
641215220,EGFR_1190_1202,0.4662796168070926,0.45935775423637953,0.051719379343860956
641215220,EGFR_862_874,0.5438509653520036,0.6469664520344542,0.11333911836268767
641215220,EGFR_908_920,0.5184670889342495,0.04698921278047703,0.6181159769906495
641215220,EPHA4_589_601,-0.004486770736157553,-0.18622929123365375,0.17476307289475657
641215220,EPHB1_921_933,-0.7234198991144023,-0.6744449120092056,0.490217051146425
641215220,EPHB4_583_595,-0.07830569679193289,-0.21625653875654707,0.2114675298953423
641215220,ERBB4_1181_1193,-0.16704680589240262,0.17366220926583448,0.3225627456096492
641215220,ERBB4_1277_1289,0.22379469551534115,0.29337740922059535,0.1981048435929416
641215220,FGFR1_761_773,-0.09909532730183379,0.11528136749012674,0.18856671261601074
641215220,FYN_525_537,0.6422406172582438,1.2493503143389677,0.5407148462865744
641215220,GAB1_622_632,0.19981911083013237,0.1475745144142492,0.13394527660571826
641215220,GAB2_638_648,0.23322441963819074,0.12624517466323462,0.09953185226251414
641215220,GSK3B_210_222_C218S,-0.17693962324399948,-0.14302583476448363,0.0293738937051759
641215220,INSR_1348_1360,-0.8178703831977945,-0.29837011654646106,0.4557219087631047
641215220,INSR_992_1004,0.5711593786820988,0.4989382464128613,0.15570954434845108
641215220,IRS1_890_902_P890K,0.505047082580532,0.12731788429383428,0.36958828108570535
641215220,JAK2_1001_1013,0.3220099011894959,0.4808082716719981,0.14259397631628012
641215220,K2C8_425_437,0.11058086756284524,0.027442748779536785,0.16249054064616783
641215220,KSYK_518_530,0.09624535556442204,-0.10499938670280073,0.18829793054561586
641215220,LAT_194_206,0.3593943476857433,0.26378902952395694,0.10625059791365739
641215220,LYN_501_512,0.5216356728558988,0.4956997772421481,0.25052919310909005
641215220,MAPK3_198_210_C203S,-0.053900146384338044,-0.1337621597062224,0.1068291091926932
641215220,MBP_198_210,-0.14933141070552836,-0.2576020566399369,0.10977536629063404
641215220,MBP_259_271,-0.22944655169471684,-0.24180790316856035,0.015126767894422993
641215220,MBP_263_275,-1.528525166399171,-0.7585194694580141,0.6729881677856439
641215220,MK01_180_192,-0.3600048729463676,-0.26465772141949334,0.322302983139953
641215220,MK03_199_208,-0.06577543165664324,-0.15756680134622356,0.16435751522100497
641215220,MK08_181_191,-0.07023033279094193,-0.1890130974574801,0.20193116136795797
641215220,MK12_178_190,0.3159580838884395,0.12563900976466097,0.22695823513504723
641215220,MK12_180_189_M182B,-0.10361633110039747,-0.1549371605696764,0.0894328767243756
641215220,MK14_173_185,0.5312100249395701,0.40945139111475254,0.10668797037437826
641215220,MUSK_548_560,0.18815387707468645,-0.10950822062118112,0.3710949623812014
641215220,NCF1_313_325,-0.05265426118700667,-0.28191010161108804,0.38500490359125183
641215220,NPT2A_501_513,-0.5125548649101503,-0.4183324569974237,0.6015307169510701
641215220,ODBA_340_352_D340K,0.6019011577312892,0.35581183452818205,0.37604050619517543
641215220,PDCD1_221_229_FS219_220KK,-0.085444090549327,-0.08831076258138341,0.06341820456163123
641215220,PLCG1_1246_1258,0.12253230466088816,0.009336254160996177,0.3215739843785137
641215220,PLCG1_777_789,0.05611631487497348,-0.0657299025782502,0.12901815458057922
641215220,PLCG2_1211_1222_N1211K_N1212K,-0.18594826357247385,-0.370361559628621,0.23136957959974055
641215220,PP2AB_297_309,-0.3365623867909395,-0.24934222366098702,0.17134568410707698
641215220,PRGR_545_557,0.7357546110915525,0.41087543535276466,0.4223109397000572
641215220,PTN11_539_551,-0.3005942037524285,-0.2685997546368218,0.2618559477618609
641215220,PTN11_541_551,-0.43623981200891215,-0.2879469973660142,0.1883939547120636
641215220,RBL2_99_111,-0.05990472662843693,-0.11148770774332917,0.06343074435713605
641215220,RB_804_816,-0.46667511230840475,-0.36993526401843485,0.16783269427273195
641215220,SHC1_309_321,-0.37777806797001556,-0.9116171271303459,1.0142239655346894
641215220,SRC_524_536,1.6345166319002926,1.0618302013488747,1.0392990007725265
641215220,STAT2_684_696,-0.6284771960713424,-0.9547656656037866,1.1265289439009905
641215220,STAT4_714_726,0.2674161894928222,0.21042219847649454,0.049483486460930426
641215220,TIE2_986_998,-0.026677896344771135,-0.16576451662714814,0.38849657585304975
641215220,TYK2_1048_1060,0.048601938429186475,0.07504091486632032,0.08151699856157746
641215220,TYRO3_679_691,-0.13925313904813486,-0.178276369640806,0.24018241563150156
641215220,VGFR1_1040_1052,0.20569632983469788,2.007314185270559e-4,0.1784690845173742
641215220,VGFR1_1049_1061,-1.4538070694434184,-0.5487380705038587,0.9859511560614562
641215220,VGFR1_1162_1174,0.8515698308245012,1.0879458504715849,0.789828417640931
641215220,VGFR1_1206_1218,0.1396589885464845,0.05631372559964613,0.20302227133991443
641215220,VGFR2_1168_1180,-0.19433894096161808,-0.1726210448388,0.034023803963651435
641215220,VGFR2_1207_1219_C1208S,0.36319975959195006,0.1358437244592361,0.419701650417309
641215220,VGFR2_944_956,-0.20221045756611034,-0.4337055559002643,0.5401578151514052
641215220,VINC_815_827,-0.6289202463910071,-0.47181491263016273,0.23355003640938873
641215220,VISTA_260_270,-0.6125384385528712,-0.5612409511864493,0.3788810996201239
641215220,ZBT16_621_633,-0.19384187843650125,-0.17510109085383974,0.19818048766903099
641215301,AKT1_170_182,-1.3200945944204099,-0.6705755058559969,0.7222818946660273
641215301,AKT1_309_321_C310S,0.11723966048379353,0.1370649008905603,0.02086742948643212
641215301,AKT1_320_332,-0.08312235217507968,0.02733130898773458,0.11160409811306284
641215301,ANXA2_17_29,0.05129393592005016,-0.02834356780964479,0.09873453257429125
641215301,B3AT_39_51,0.2898910795665852,0.314988200084333,0.0304249148487623
641215301,CALM_95_107,0.07171615630091033,0.15348215504725893,0.07752856112500693
641215301,CD28_185_197,-0.6982442857055364,-0.4416328460556951,0.536411842086472
641215301,CD28_203_215,-0.6134635340182832,-0.30901290198448567,0.3073592276068912
641215301,CD3Z_146_158,0.0873441652042839,0.09252667378314725,0.14939086057646034
641215301,CD3Z_147_159,-0.07169672981827269,0.180188456441923,0.2592944792967298
641215301,CD70_9_21_C17S,-0.6963715762696836,-0.3784828995999862,0.3216932177752981
641215301,CDK7_157_169,-0.486740440484807,-0.30063614707890807,0.17702521897592774
641215301,CRK_214_226,-0.21962626621516002,-0.05651869576761233,0.15879433653782504
641215301,DCX_67_79,-0.6069692298541032,-0.3542909472043192,0.220218242004179
641215301,DYR1A_212_224,-1.4312048548186898,-0.7703665460105672,0.6566166867509892
641215301,DYR1A_312_324,-0.7428760624474648,-0.3640788947072415,0.3288591334653966
641215301,EGFR_1062_1074,1.525037747206711,0.6812961968651914,0.8334327394431478
641215301,EGFR_1103_1115,0.03576580830546483,0.10509491135499498,0.06274563261088943
641215301,EGFR_1118_1130,0.013776382150751942,0.030323831712972083,0.16614331169294716
641215301,EGFR_1165_1177,0.09326318650219356,0.14744312871173312,0.13153836219385082
641215301,EGFR_1190_1202,0.5072676324018026,0.45935775423637953,0.051719379343860956
641215301,EGFR_862_874,0.6287305491325412,0.6469664520344542,0.11333911836268767
641215301,EGFR_908_920,0.2753071895688377,0.04698921278047703,0.6181159769906495
641215301,EPHA4_589_601,-0.3530569457493158,-0.18622929123365375,0.17476307289475657
641215301,EPHB1_921_933,-1.1383362112120166,-0.6744449120092056,0.490217051146425
641215301,EPHB4_583_595,-0.4597188936364329,-0.21625653875654707,0.2114675298953423
641215301,ERBB4_1181_1193,0.4743422711221683,0.17366220926583448,0.3225627456096492
641215301,ERBB4_1277_1289,0.5168860507083171,0.29337740922059535,0.1981048435929416
641215301,FGFR1_761_773,0.2554754667237056,0.11528136749012674,0.18856671261601074
641215301,FYN_525_537,1.6791426643502776,1.2493503143389677,0.5407148462865744
641215301,GAB1_622_632,-0.0046200397978921615,0.1475745144142492,0.13394527660571826
641215301,GAB2_638_648,0.036380141892871976,0.12624517466323462,0.09953185226251414
641215301,GSK3B_210_222_C218S,-0.1256032747347362,-0.14302583476448363,0.0293738937051759
641215301,INSR_1348_1360,-0.11122895538389965,-0.29837011654646106,0.4557219087631047
641215301,INSR_992_1004,0.3202319466761665,0.4989382464128613,0.15570954434845108
641215301,IRS1_890_902_P890K,-0.2335524911686626,0.12731788429383428,0.36958828108570535
641215301,JAK2_1001_1013,0.5978949910693112,0.4808082716719981,0.14259397631628012
641215301,K2C8_425_437,-0.1597944804480953,0.027442748779536785,0.16249054064616783
641215301,KSYK_518_530,-0.1343369352574726,-0.10499938670280073,0.18829793054561586
641215301,LAT_194_206,0.14939878217469804,0.26378902952395694,0.10625059791365739
641215301,LYN_501_512,0.23321154250668208,0.4956997772421481,0.25052919310909005
641215301,MAPK3_198_210_C203S,-0.25511185397655645,-0.1337621597062224,0.1068291091926932
641215301,MBP_198_210,-0.36882267951834713,-0.2576020566399369,0.10977536629063404
641215301,MBP_259_271,-0.25867580722889816,-0.24180790316856035,0.015126767894422993
641215301,MBP_263_275,-0.46424420217474793,-0.7585194694580141,0.6729881677856439
641215301,MK01_180_192,-0.5285301349781726,-0.26465772141949334,0.322302983139953
641215301,MK03_199_208,-0.34731710428687457,-0.15756680134622356,0.16435751522100497
641215301,MK08_181_191,-0.42216922030228865,-0.1890130974574801,0.20193116136795797
641215301,MK12_178_190,0.18650520139556193,0.12563900976466097,0.22695823513504723
641215301,MK12_180_189_M182B,-0.2582047192160477,-0.1549371605696764,0.0894328767243756
641215301,MK14_173_185,0.3323409516459801,0.40945139111475254,0.10668797037437826
641215301,MUSK_548_560,-0.5252838850753809,-0.10950822062118112,0.3710949623812014
641215301,NCF1_313_325,-0.7264017747771252,-0.28191010161108804,0.38500490359125183
641215301,NPT2A_501_513,-0.9671917278307216,-0.4183324569974237,0.6015307169510701
641215301,ODBA_340_352_D340K,0.5425840479570265,0.35581183452818205,0.37604050619517543
641215301,PDCD1_221_229_FS219_220KK,-0.15311369156924926,-0.08831076258138341,0.06341820456163123
641215301,PLCG1_1246_1258,0.2590057884770154,0.009336254160996177,0.3215739843785137
641215301,PLCG1_777_789,-0.05241819009113158,-0.0657299025782502,0.12901815458057922
641215301,PLCG2_1211_1222_N1211K_N1212K,-0.6299769426212762,-0.370361559628621,0.23136957959974055
641215301,PP2AB_297_309,-0.35953014539842876,-0.24934222366098702,0.17134568410707698
641215301,PRGR_545_557,0.5633750013985512,0.41087543535276466,0.4223109397000572
641215301,PTN11_539_551,-0.5129884048833251,-0.2685997546368218,0.2618559477618609
641215301,PTN11_541_551,-0.3516382228449597,-0.2879469973660142,0.1883939547120636
641215301,RBL2_99_111,-0.09224747199391636,-0.11148770774332917,0.06343074435713605
641215301,RB_804_816,-0.4669918318942283,-0.36993526401843485,0.16783269427273195
641215301,SHC1_309_321,-2.0812615020820235,-0.9116171271303459,1.0142239655346894
641215301,SRC_524_536,1.6888133801971277,1.0618302013488747,1.0392990007725265
641215301,STAT2_684_696,-2.208423237030461,-0.9547656656037866,1.1265289439009905
641215301,STAT4_714_726,0.17840679802401915,0.21042219847649454,0.049483486460930426
641215301,TIE2_986_998,-0.6046596556434132,-0.16576451662714814,0.38849657585304975
641215301,TYK2_1048_1060,0.010025139627762414,0.07504091486632032,0.08151699856157746
641215301,TYRO3_679_691,-0.4355809271876776,-0.178276369640806,0.24018241563150156
641215301,VGFR1_1040_1052,-0.08913500597362045,2.007314185270559e-4,0.1784690845173742
641215301,VGFR1_1049_1061,-0.6943149841569429,-0.5487380705038587,0.9859511560614562
641215301,VGFR1_1162_1174,0.44329461621087773,1.0879458504715849,0.789828417640931
641215301,VGFR1_1206_1218,-0.17511722062772428,0.05631372559964613,0.20302227133991443
641215301,VGFR2_1168_1180,-0.13340951352372876,-0.1726210448388,0.034023803963651435
641215301,VGFR2_1207_1219_C1208S,0.392815676985367,0.1358437244592361,0.419701650417309
641215301,VGFR2_944_956,-1.051028602729044,-0.4337055559002643,0.5401578151514052
641215301,VINC_815_827,-0.5830886271743125,-0.47181491263016273,0.23355003640938873
641215301,VISTA_260_270,-0.9118598163825746,-0.5612409511864493,0.3788810996201239
641215301,ZBT16_621_633,-0.36324548854233996,-0.17510109085383974,0.19818048766903099
