Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
CDK15,Q96Q40,CMGC,CDK,0.17852932358842236,0.7335814745227787,0.9136686485856904,0.9680263109082832,0.2780275276874663,0.2758195018054491,0.00527268313797064,0.20554258441801165,4
CAMK2D,Q13557,CAMK,CAMK2,0.24816463332467575,0.9013761771377788,0.8863774759386598,1.6776152912545959,0.2424050065099367,0.32052507756159637,0.10697031277225079,0.17349585946007454,6
RPS6KA4,O75676,AGC-CAMK,RSK,0.20682180210605136,0.6175436209595787,0.8236285412847983,0.9052354810488277,0.2582395861906009,0.2563990997111539,0.003407918752063304,0.18787999218537058,4
PRKCD,Q05655,AGC,PKC,0.09713026308697162,0.5443881627013122,0.7832325744067324,0.9630199790223773,0.20771909414896816,0.16678965869762924,0.06223304061732547,0.1282079866638544,13
RAF1,P04049,TKL,RAF,0.10556513538756504,0.6927978865564385,0.7768676375284116,0.9642661620349763,0.24035378944575347,0.25051596911892443,0.03048653901951287,0.12992209005202549,6
PIM2,Q9P1W9,CAMK,PIM,0.08568309993595805,0.6601319980441679,0.7584535194034515,1.0624018762288867,0.18037059662734758,0.17276885254196414,0.018150288735932826,0.09344000955876622,27
STK38L,Q9Y2H1,AGC,NDR,0.15119529894819625,0.5888505643688168,0.740045863317013,0.7602601918448172,-0.22047247634487882,-0.22047247634487882,0,-0.048367194759440936,5
MAK,P20794,CMGC,RCK,0.045757490560675115,0.6088783834119051,0.6546358739725802,0.6916490514132742,0.2697459324933546,0.2697459324933546,0,0.09808150401259634,3
ROCK1,Q13464,AGC,DMPK,0.1389105929022668,0.44206316155472286,0.6298052999869949,0.6564574947584352,0.19244269945165052,0.18229207198901604,0.01733549664220215,0.13146312955212602,4
DYRK1A,Q13627,CMGC,DYRK,0.15739076038943792,0.4472244711893284,0.6046152315787663,0.649534888693607,0.1959200772412134,0.1959200772412134,0,0.12004686073575292,3
PRKACG,P22612,AGC,PKA,0.15614457737683893,0.45504300055928887,0.6022615507329646,0.648288705681008,0.2004023298993949,0.2004023298993949,0,0.15602850005004765,3
AKT3,Q9Y243,AGC,AKT,0.103740804972974,0.4339369382498603,0.5997798612263204,0.9508905645242591,0.18943607576883154,0.17979748989032585,0.06746309001972622,0.08871423846318134,7
PRKG1,Q13976,AGC,PKG,0.09242375298605447,0.4722110129402963,0.5988959836426215,0.7255280938414059,0.15629296737717255,0.15463818402555726,0.009914386689696426,0.09687592314053188,24
DCLK2,Q8N568,CAMK,DCAMKL,0.1336397855738144,0.48662705820604935,0.5944828930236237,1.0636873663378068,-0.18602862448032442,-0.19114468141308227,0.08170590184963744,-0.0762906256420185,7
PRKD1,Q15139,CAMK,PKD,0.09582563171583647,0.48116142493120845,0.5799517880041574,0.6072749152153922,0.18869377145499025,0.18869377145499025,0,0.10678799702112658,6
RPS6KB1,P23443,AGC,RSK,0.0818970614252712,0.45431296337702604,0.5606483555512648,0.6519289009201117,0.1717555973406334,0.16367562473304192,0.01849942515731271,0.0967062634193475,14
PRKCZ,Q05513,AGC,PKC,0.05862932870902626,0.49436450887830985,0.548004907719471,0.5999803649348414,0.18413995391465784,0.18596788194140026,0.0036271822299641016,0.10874808733913066,6
MAPKAPK2,P49137,CAMK,MAPKAPK,0.11986732226636804,0.5637927839372666,0.5395231309485492,1.1819061308533643,0.1503163418553488,0.17235128012293702,0.04406391794998891,0.06964366539660287,23
ARAF,P10398,TKL,RAF,0.09582563171583647,0.42314976499411505,0.5183338318786112,0.5542463877692556,0.19416452358899272,0.19416452358899272,0,0.11646040201011439,3
BRAF,P15056,TKL,RAF,0.09582563171583647,0.42314976499411505,0.5183338318786112,0.5542463877692556,0.19416452358899272,0.19416452358899272,0,0.11646040201011439,3
PIM3,Q86V86,CAMK,PIM,0.09582563171583647,0.42314976499411505,0.5183338318786112,0.5542463877692556,0.19416452358899272,0.19416452358899272,0,0.11646040201011439,3
AKT1,P31749,AGC,AKT,0.07881490862991039,0.3958633323836881,0.5114944073483056,0.6072749152153922,0.15115332019577993,0.14593843287761907,0.02001645445898501,0.07361032655053873,19
RPS6KA2,Q15349,AGC-CAMK,RSK,0.048250646416412794,0.46698884893577874,0.5092383270440815,0.7980569365983496,0.15817178329177703,0.16085396196176327,0.014984237922543211,0.09148044061363501,16
PRKCI,P41743,AGC,PKC,0.03179466022524986,0.47298424522588756,0.5086158915450982,0.5591412738374305,0.16665494977831702,0.16944440059097585,0.0037939674391426034,0.09403841332450269,11
CDK17,Q00537,CMGC,CDK,0.1524273408578878,0.3467874862246563,0.49921482708254417,0.49921482708254417,-0.16289553281279076,-0.16289553281279076,NA,-0.013974604781916847,3
CAMK2B,Q13554,CAMK,CAMK2,0.03919884345970822,0.47477426568954156,0.4841261562883209,0.6010674605760556,0.2130458483386536,0.20960148383764646,0.004716390333679069,0.1174651875423421,3
GSK3A,P49840,CMGC,GSK,0.1549019599857432,0.3325272901383333,0.4828041020500258,0.5194182131708311,-0.1605690774149707,-0.1605690774149707,0,-0.10124907391447631,3
AKT2,P31751,AGC,AKT,0.07881490862991039,0.3478039175231549,0.4809284156827019,0.6101042052342565,0.14595282641218754,0.1368068021496206,0.03088005433028872,0.06668304362582086,17
NPR2,P20594,RGC,RGC,0.1267990691027512,0.33049582541927486,0.4785635053636478,0.49338674569526486,0.14138105323195338,0.14398358023915825,0.02089143981198162,0.10138901533855497,5
PRKY,O43930,AGC,PKA,0.07394275062809608,0.4974586165175423,0.4689049235693868,1.035570646170989,0.16183956599339328,0.18789575736349526,0.08920857897346489,0.07932621473778119,8
NPR1,P16066,RGC,RGC,0.06945946465029992,0.3718948223379876,0.4636941276489664,0.5550188879120553,0.14825059514855643,0.136994757856124,0.02997051675184621,0.07560426421045988,16
PIM1,P11309,CAMK,PIM,0.058161187208315424,0.5057761357477872,0.4458744184869873,1.312292720375181,0.13621231255370095,0.14515912311420653,0.017019280538619442,0.06884338917752442,42
CDKL5,O76039,CMGC,CDKL,0.07309624940086051,0.3640888029439911,0.44012208959789595,0.7438886695018696,-0.14043172318688754,-0.15090073692558126,0.06608466004396342,-0.08884408988756798,6
RPS6KA3,P51812,AGC-CAMK,RSK,0.06292972448336383,0.37930288158811126,0.437231456983481,0.5285439923804334,0.1447205641313371,0.14400491414277927,0.013613719755255334,0.07673753725551516,15
PLK3,Q9H4B4,CAMK,PLK,0.04479346245805826,0.3800982728161757,0.4267768888992403,0.4696056175303972,0.183306844420297,0.183306844420297,0,0.14717064176524866,3
SGK1,O00141,AGC,SGK,0.05409985356311746,0.31177246747137094,0.4183916339679425,0.6162133486535771,0.14314357367973266,0.12053505031199943,0.0442013637026919,0.08533927518320945,12
MAP3K14,Q99558,STE,STE-Unique,0.09691001300805639,0.3205721033878811,0.4174821163959375,0.4174821163959375,0.1455488939933826,0.1455488939933826,NA,0.0857288750832826,3
PRKCE,Q02156,AGC,PKC,0.015682385692936077,0.3772092900716556,0.3829996588791011,0.5162130732956196,0.1468856942966556,0.14596636118043965,0.017273016626289748,0.09820073905996263,14
DAPK2,Q9UIK4,CAMK,DAPK,0.08195528495417889,0.27506868626591396,0.3715456752337745,0.40011692792631215,0.1288101102343834,0.13069855596891014,0.0028326686017901,0.06683258499907063,4
RPS6KA1,Q15418,AGC-CAMK,RSK,0.05645528721621459,0.3027769272847834,0.36355222508247104,0.4426131179404928,0.12597977728383686,0.12774242275119368,0.007671611361718256,0.071113829702844,17
RPS6KA5,O75582,AGC-CAMK,RSK,0.09026250492081854,0.2315247963818986,0.3523158669874067,0.4038605289484761,0.1230825609630709,0.11298972839913275,0.02211694413204338,0.07469702817922406,28
RPS6KB2,Q9UBS0,AGC,RSK,0.024885256921143475,0.3301016487855369,0.33535802444387447,0.5590720359764783,0.13851180568744287,0.1357268852632436,0.03212757711835826,0.08491679457475435,16
CDK10,Q15131,CMGC,CDK,0.03179466022524986,0.23283685495696674,0.33504228871066344,0.4022697209887829,0.15369196300144686,0.11606988282710215,0.04567998489279163,0.09092312906719273,4
SGK2,Q9HBY8,AGC,SGK,0.04223465440745891,0.2772529011444409,0.3254621754743316,0.6537174573924063,0.11939262394594777,0.1190738105330446,0.034685273382929656,0.07210878348136879,9
NEK8,Q86SG6,NEK,NEK,0.0514411041659397,0.29294426444489746,0.3214816209598861,0.5263670731261588,0.13067248088117783,0.14014788107678677,0.028426200586826808,0.07933214267045363,4
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.05256988367808145,0.2390754236209208,0.3026078688757462,0.5183338318786112,0.11561594606742237,0.10230036722279721,0.03636148868166234,0.05852153145691921,10
CDK11A,Q9UQ88,CMGC,NA,0.09908693226233094,0.26505523961254207,0.29155190419347765,0.5080223252358317,0.08827584686330756,0.12008207907036358,0.03972438543287701,0.05429291154892955,4
CDK13,Q14004,CMGC,CDK,0.09908693226233094,0.19112251007275977,0.2902094423350907,0.33866444883911895,-0.09475337368668205,-0.09475337368668205,0.024686294188273044,-0.1173476046129778,4
ATR,Q13535,Atypical,PIKK,0,0.28665426764760704,0.28399665636520083,0.3334820194451191,0.1351818356849982,0.1341769730038536,0.0030145880434338055,0.08077137354022712,4
CHEK2,O96017,CAMK,RAD53,0.040673324942822324,0.20639493589274174,0.2705112308204387,0.29912329162309637,-0.11008086083535908,-0.1008784947248905,0.015969633291813966,-0.03569421094729582,13
IKBKE,Q14164,OTHER,IKK,0.030504993707116745,0.18345962699581664,0.2604276555499081,0.27343578383775535,0.10254856232260334,0.08942503604680853,0.02014189502942967,0.04769587685838883,5
PRKX,P51817,AGC,PKA,0.024885256921143475,0.2387066516374091,0.25804204031249706,0.3545973824295446,0.11096739743426831,0.11006775479782178,0.012860581201193768,0.07449154470520852,19
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.03678805529979313,0.31441416974107034,0.25336580106242124,0.8002448227465252,0.11764719072823708,0.1327283283148864,0.029411095630052515,0.05671929134565919,26
CSNK1A1,P48729,CK1,CK1,0.01027616142177034,0.21301123462503713,0.24718356881172862,0.4215441720601578,0.10373899970053387,0.09954843844936662,0.029556660734712893,0.055543235434970695,6
AURKA,O14965,CAMK,AUR,0,0.24113590445811192,0.23657200643706275,0.2628073572952627,-0.11373615518911953,-0.11373615518911953,0,-0.03208410525629439,5
MTOR,P42345,Atypical,PIKK,0.09261873873290673,0.31959411205781846,0.23017974223640786,0.6740740442285339,-0.08893456843586071,-0.14635913126764324,0.0680971545704555,-0.013416444887754508,4
PRKCG,P05129,AGC,PKC,0.010598220075083289,0.2702629179008469,0.21752737583371382,0.6428582737179367,0.0897585885832216,0.11234499315627526,0.03905941692961195,0.07603792411331813,9
SGK3,Q96BR1,AGC,SGK,0.06945946465029992,0.258479489911038,0.21709759402535528,0.5427844314950436,0.08797362985392919,0.10928715238334132,0.04436970563778145,0.06886849745999117,12
PRKG2,Q13237,AGC,PKG,0.039816411073829563,0.21217770050897475,0.2161335659227384,0.42712839779951983,0.0978075393437513,0.10604045552819075,0.015526842834841494,0.06323882941302796,21
PRKCH,P24723,AGC,PKC,0.032545217586493744,0.281303731066468,0.20760831050174613,0.6027554189896136,0.09424390815183892,0.11806982442157837,0.05234510765762037,0.08165595240740821,7
PAK1,Q13153,STE,STE20,0,0.1983478014463931,0.1979107421182673,0.21609642072726507,0.09372376575622594,0.09372376575622594,0,0.07967775718024346,6
PRKAB1,Q9Y478,NA,NA,0.04479346245805826,0.14416347697184834,0.19476020476828926,0.2034339920032034,0.08079235594667596,0.08079235594667596,0,0.049971475564293044,3
AURKB,Q96GD4,CAMK,AUR,0.03558915932496953,0.12349605362091796,0.17652577082969895,0.18722029299103599,0.07103497834103689,0.06908355691176647,0.00387223185369881,0.03889641427006385,4
DAPK3,O43293,CAMK,DAPK,0.045757490560675115,0.1272611725273312,0.17301866308800634,0.17301866308800634,0.06439388903577875,0.06439388903577875,NA,0.022828565125688094,3
MAPK7,Q13164,CMGC,MAPK,0.08399791733038554,0.3549415370363156,0.14460200334593118,1.5776071637726279,0.05316766650572915,0.1024499015002468,0.10444227116548369,-0.002208032362222667,10
PSKH1,P11801,CAMK,PSK,0,0.14275786209513958,0.13930081223924734,0.16749108729376366,0.08120555586174542,0.08120555586174542,0,0.02605989800191229,3
TBK1,Q9UHD2,OTHER,IKK,0.045757490560675115,0.08869286405628463,0.13620146131949978,0.13942244875558446,0.056682033838042635,0.056682033838042635,0,0.03215680091843757,3
CHEK1,O14757,CAMK,CAMKL,0.0050841656178527905,0.15228910785257027,0.13076828026902382,0.2315098948287549,0.06224431306478643,0.07115419699331987,0.013654278718948323,0.03956815028179206,8
ROCK2,O75116,AGC,DMPK,0.045757490560675115,0.07160414774328619,0.1173616383039613,0.1173616383039613,0.04366014322819938,0.04366014322819938,0,0.03752882998581075,3
GSK3B,P49841,CMGC,GSK,0.00508416561785279,0.10230518863533831,0.11429961987167006,0.12262865413022594,-0.05664196676983457,-0.05473859572454488,0.005710113135869075,-0.049304131940550014,5
PRKCA,P17252,AGC,PKC,0.025420828089263953,0.09308976547318248,0.11429961987167006,0.18842499412940666,0.04831513785754605,0.057030180205497494,0.023834094073847987,0.05654610513881332,16
PRKCQ,Q04759,AGC,PKC,0,0.15976641273479386,0.11350927482751812,0.27572413039921095,0.055307628922777546,0.07388248624341186,0.03274087599780471,0.06063676785046123,12
PRKCB,P05771,AGC,PKC,0.010598220075083289,0.16496828372673109,0.0893755951107988,0.5425420120179688,0.048189714648187096,0.07504289380524005,0.04296979790031534,0.07463927244072772,13
IKBKB,O14920,OTHER,IKK,0,0.08657417502812054,0.08618614761628333,0.10902040301031106,0.05245296422211023,0.05245296422211023,0,0.10004014684904157,3
CAMK4,Q16566,CAMK,CAMK1,0,0.10137651999789832,0.07987667370927608,0.17134010346468015,-0.03584568673765285,-0.04998526811283026,0.0264868153812967,-0.004976828757047574,10
PRKACB,P22694,AGC,PKA,0.014931154152686085,0.10426616702285486,0.07468790850035051,0.322159539924246,0.04662973065021507,0.048896153460790535,0.05035887868406943,0.04047754454733458,15
MYLK2,Q9H1R3,CAMK,MLCK,0,0.06651271215129456,0.06651271215129456,0.06651271215129456,-0.03819506433224276,-0.03819506433224276,NA,-0.014868570636114983,3
COQ8A,Q8NI60,Atypical,ABC1,0.030504993707116745,0.02360206934112686,0.06078036414518179,0.08102656950704576,0.009582633512207468,0.01286800058656592,0.00582232906141916,0.005563757996951635,7
PRKACA,P17612,AGC,PKA,0.019908205536914782,0.0404621288516857,0.040958607678906384,0.09442860808193518,0.06108902776780392,0.06182106621424576,0.008290321346647797,0.04971771905454446,32
PRKAA1,Q13131,CAMK,CAMKL,0.009954102768457389,0.04183494073790573,0.032452023781137915,0.12676312567317813,0.015902678970826627,0.021596758061017324,0.014188007935112587,0.002653672503501982,6
RPS6KL1,Q9Y6S9,OTHER,RSKL,0,0.032613715726172485,0.030118605707962615,0.047691990337874794,-0.01984955578336624,-0.01984955578336624,0,-0.018431655087877214,3
CILK1,Q9UPZ9,CMGC,RCK,0,0.027829414005451504,0.027797161620935564,0.03432802877989328,-0.021841278898311004,-0.021841278898311004,0,-0.010384276439534249,3
NUAK1,O60285,CAMK,CAMKL,0,0.015253958695989157,0.015023804394387793,0.018634490921455603,-0.008635691746795507,-0.008635691746795507,0,-0.01784134387760276,3
