Kinase,Z,method,AvgZ
PDGFR,-1.85,641215220>0.15,-1.5791666666666666
ALK,-1.72,641215220>0.15,-0.9391666666666666
SRC,-1.61,641215220>0.15,-1.9183333333333332
DDR,-1.6,641215220>0.15,-1.6683333333333334
ACK,1.35,641215220>0.15,1.3900000000000001
SEV,1.35,641215220>0.15,1.0125
MET,-1.16,641215220>0.15,-1.2958333333333334
RYK,-1.06,641215220>0.15,-0.7533333333333334
SYK,-0.91,641215220>0.15,-1.8625
FRK,-0.9,641215220>0.15,-0.8191666666666667
INSR,-0.87,641215220>0.15,-0.01666666666666667
JAK,-0.73,641215220>0.15,-0.4525
RET,-0.72,641215220>0.15,-1.105
EGFR,0.7,641215220>0.15,0.27
CSK,0.65,641215220>0.15,0.2758333333333334
FER,0.59,641215220>0.15,0.3191666666666667
VEGFR,0.49,641215220>0.15,0.22166666666666668
AXL,-0.38,641215220>0.15,-0.545
FGFR,-0.28,641215220>0.15,-0.22916666666666666
ABL,-0.14,641215220>0.15,-0.36000000000000004
EPH,0.06,641215220>0.15,0.28666666666666674
TRK,0,641215220>0.15,0.6925
TEC,-2.48,641215220>0.2,-1.6875
DDR,-2.13,641215220>0.2,-1.6683333333333334
FAK,-1.93,641215220>0.2,-1.3733333333333333
ALK,-1.68,641215220>0.2,-0.9391666666666666
SRC,-1.57,641215220>0.2,-1.9183333333333332
SEV,1.49,641215220>0.2,1.0125
PDGFR,-1.46,641215220>0.2,-1.5791666666666666
ACK,1.38,641215220>0.2,1.3900000000000001
FRK,-1.34,641215220>0.2,-0.8191666666666667
SYK,-1.22,641215220>0.2,-1.8625
MET,-1.18,641215220>0.2,-1.2958333333333334
RYK,-0.96,641215220>0.2,-0.7533333333333334
CSK,0.9,641215220>0.2,0.2758333333333334
EGFR,0.83,641215220>0.2,0.27
RET,-0.57,641215220>0.2,-1.105
AXL,-0.55,641215220>0.2,-0.545
INSR,-0.54,641215220>0.2,-0.01666666666666667
JAK,-0.4,641215220>0.2,-0.4525
EPH,-0.35,641215220>0.2,0.28666666666666674
TRK,0.27,641215220>0.2,0.6925
FGFR,0.23,641215220>0.2,-0.22916666666666666
FER,0.08,641215220>0.2,0.3191666666666667
VEGFR,0.05,641215220>0.2,0.22166666666666668
ABL,0.03,641215220>0.2,-0.36000000000000004
TEC,-2.49,641215220>0.3,-1.6875
SRC,-2.27,641215220>0.3,-1.9183333333333332
DDR,-2.11,641215220>0.3,-1.6683333333333334
SEV,1.79,641215220>0.3,1.0125
SYK,-1.75,641215220>0.3,-1.8625
ACK,1.66,641215220>0.3,1.3900000000000001
FAK,-1.56,641215220>0.3,-1.3733333333333333
PDGFR,-1.51,641215220>0.3,-1.5791666666666666
RET,-1.41,641215220>0.3,-1.105
ALK,-1.4,641215220>0.3,-0.9391666666666666
MET,-1.23,641215220>0.3,-1.2958333333333334
FRK,-0.9,641215220>0.3,-0.8191666666666667
RYK,-0.86,641215220>0.3,-0.7533333333333334
AXL,-0.73,641215220>0.3,-0.545
CSK,0.72,641215220>0.3,0.2758333333333334
FER,0.51,641215220>0.3,0.3191666666666667
JAK,-0.5,641215220>0.3,-0.4525
TRK,0.44,641215220>0.3,0.6925
INSR,0.33,641215220>0.3,-0.01666666666666667
ABL,0.33,641215220>0.3,-0.36000000000000004
EPH,-0.24,641215220>0.3,0.28666666666666674
EGFR,-0.15,641215220>0.3,0.27
FGFR,-0.07,641215220>0.3,-0.22916666666666666
VEGFR,0,641215220>0.3,0.22166666666666668
SRC,-3.42,641215220>0.4,-1.9183333333333332
ACK,2.09,641215220>0.4,1.3900000000000001
DDR,-2.08,641215220>0.4,-1.6683333333333334
SEV,2.08,641215220>0.4,1.0125
INSR,1.56,641215220>0.4,-0.01666666666666667
SYK,-1.37,641215220>0.4,-1.8625
PDGFR,-1.21,641215220>0.4,-1.5791666666666666
TEC,-0.93,641215220>0.4,-1.6875
RET,-0.91,641215220>0.4,-1.105
ALK,-0.81,641215220>0.4,-0.9391666666666666
RYK,-0.65,641215220>0.4,-0.7533333333333334
EGFR,0.6,641215220>0.4,0.27
MET,-0.59,641215220>0.4,-1.2958333333333334
FGFR,-0.51,641215220>0.4,-0.22916666666666666
FAK,-0.38,641215220>0.4,-1.3733333333333333
FER,0.33,641215220>0.4,0.3191666666666667
EPH,-0.31,641215220>0.4,0.28666666666666674
VEGFR,-0.3,641215220>0.4,0.22166666666666668
TRK,0.24,641215220>0.4,0.6925
FRK,-0.23,641215220>0.4,-0.8191666666666667
CSK,-0.21,641215220>0.4,0.2758333333333334
AXL,-0.19,641215220>0.4,-0.545
JAK,0.16,641215220>0.4,-0.4525
ABL,-0.12,641215220>0.4,-0.36000000000000004
SRC,-2.77,641215301>0.15,-1.9183333333333332
FAK,-2.71,641215301>0.15,-1.3733333333333333
TEC,-2.3,641215301>0.15,-1.6875
PDGFR,-1.85,641215301>0.15,-1.5791666666666666
SYK,-1.83,641215301>0.15,-1.8625
VEGFR,1.71,641215301>0.15,0.22166666666666668
MET,-1.56,641215301>0.15,-1.2958333333333334
ALK,-1.38,641215301>0.15,-0.9391666666666666
ACK,1.35,641215301>0.15,1.3900000000000001
SEV,1.35,641215301>0.15,1.0125
RET,-1.33,641215301>0.15,-1.105
FER,1.31,641215301>0.15,0.3191666666666667
DDR,-1.21,641215301>0.15,-1.6683333333333334
RYK,-1.06,641215301>0.15,-0.7533333333333334
EGFR,0.7,641215301>0.15,0.27
CSK,-0.62,641215301>0.15,0.2758333333333334
EPH,0.44,641215301>0.15,0.28666666666666674
AXL,-0.38,641215301>0.15,-0.545
JAK,-0.32,641215301>0.15,-0.4525
FRK,-0.3,641215301>0.15,-0.8191666666666667
FGFR,-0.28,641215301>0.15,-0.22916666666666666
ABL,-0.14,641215301>0.15,-0.36000000000000004
INSR,-0.06,641215301>0.15,-0.01666666666666667
TRK,0,641215301>0.15,0.6925
FAK,-2.3,641215301>0.2,-1.3733333333333333
SYK,-2.21,641215301>0.2,-1.8625
SRC,-1.86,641215301>0.2,-1.9183333333333332
SEV,1.61,641215301>0.2,1.0125
ACK,1.57,641215301>0.2,1.3900000000000001
DDR,-1.53,641215301>0.2,-1.6683333333333334
TEC,-1.33,641215301>0.2,-1.6875
FRK,-1.08,641215301>0.2,-0.8191666666666667
MET,-1.08,641215301>0.2,-1.2958333333333334
ALK,-1.03,641215301>0.2,-0.9391666666666666
VEGFR,1,641215301>0.2,0.22166666666666668
PDGFR,-0.99,641215301>0.2,-1.5791666666666666
RYK,-0.87,641215301>0.2,-0.7533333333333334
RET,-0.87,641215301>0.2,-1.105
ABL,-0.86,641215301>0.2,-0.36000000000000004
TRK,0.7,641215301>0.2,0.6925
EGFR,0.66,641215301>0.2,0.27
EPH,-0.51,641215301>0.2,0.28666666666666674
INSR,-0.42,641215301>0.2,-0.01666666666666667
FER,0.36,641215301>0.2,0.3191666666666667
JAK,-0.29,641215301>0.2,-0.4525
FGFR,0.27,641215301>0.2,-0.22916666666666666
CSK,0.27,641215301>0.2,0.2758333333333334
AXL,-0.08,641215301>0.2,-0.545
SRC,-2.31,641215301>0.3,-1.9183333333333332
SEV,1.87,641215301>0.3,1.0125
ACK,1.77,641215301>0.3,1.3900000000000001
SYK,-1.67,641215301>0.3,-1.8625
PDGFR,-1.41,641215301>0.3,-1.5791666666666666
DDR,-1.41,641215301>0.3,-1.6683333333333334
FAK,-1.36,641215301>0.3,-1.3733333333333333
MET,-1.33,641215301>0.3,-1.2958333333333334
VEGFR,1.29,641215301>0.3,0.22166666666666668
RET,-1.27,641215301>0.3,-1.105
TRK,1.22,641215301>0.3,0.6925
ABL,-0.89,641215301>0.3,-0.36000000000000004
RYK,-0.79,641215301>0.3,-0.7533333333333334
FER,0.7,641215301>0.3,0.3191666666666667
CSK,0.66,641215301>0.3,0.2758333333333334
FRK,-0.66,641215301>0.3,-0.8191666666666667
JAK,-0.55,641215301>0.3,-0.4525
TEC,-0.53,641215301>0.3,-1.6875
AXL,-0.51,641215301>0.3,-0.545
FGFR,-0.35,641215301>0.3,-0.22916666666666666
EGFR,0.32,641215301>0.3,0.27
INSR,-0.19,641215301>0.3,-0.01666666666666667
ALK,-0.16,641215301>0.3,-0.9391666666666666
EPH,0.15,641215301>0.3,0.28666666666666674
SYK,-2.37,641215301>0.4,-1.8625
SEV,2.14,641215301>0.4,1.0125
ACK,2.03,641215301>0.4,1.3900000000000001
SRC,-1.94,641215301>0.4,-1.9183333333333332
EGFR,1.84,641215301>0.4,0.27
FAK,-1.71,641215301>0.4,-1.3733333333333333
TRK,1.37,641215301>0.4,0.6925
DDR,-1.17,641215301>0.4,-1.6683333333333334
FER,1.16,641215301>0.4,0.3191666666666667
VEGFR,1.13,641215301>0.4,0.22166666666666668
MET,-1.12,641215301>0.4,-1.2958333333333334
RET,-0.94,641215301>0.4,-1.105
CSK,0.8,641215301>0.4,0.2758333333333334
RYK,-0.68,641215301>0.4,-0.7533333333333334
PDGFR,-0.63,641215301>0.4,-1.5791666666666666
ABL,-0.59,641215301>0.4,-0.36000000000000004
EPH,-0.43,641215301>0.4,0.28666666666666674
JAK,-0.37,641215301>0.4,-0.4525
TEC,0.34,641215301>0.4,-1.6875
FRK,-0.28,641215301>0.4,-0.8191666666666667
FGFR,-0.18,641215301>0.4,-0.22916666666666666
AXL,0.07,641215301>0.4,-0.545
ALK,-0.05,641215301>0.4,-0.9391666666666666
INSR,0.01,641215301>0.4,-0.01666666666666667
