Kinase,Z,method,AvgZ
ERK,-1.16,710490320>0.2,-0.6291666666666667
ATM,-1.13,710490320>0.2,-0.7266666666666667
STE11,-1.1,710490320>0.2,-0.6666666666666666
BARK2,-0.94,710490320>0.2,-1.08
NAK,0.91,710490320>0.2,0.6025
PKN,0.9,710490320>0.2,0.24583333333333324
COT,0.88,710490320>0.2,0.4066666666666667
HAL,0.87,710490320>0.2,0.4225
PAKB,0.87,710490320>0.2,1.5325
DMPK,0.86,710490320>0.2,1.5141666666666667
DAPK,-0.85,710490320>0.2,-0.145
RIPK,-0.85,710490320>0.2,0.13166666666666668
TTK,-0.79,710490320>0.2,-0.8883333333333333
FRAY,0.79,710490320>0.2,0.05750000000000004
TLK,-0.78,710490320>0.2,-0.8783333333333333
NUAK,-0.77,710490320>0.2,-0.8783333333333333
PKG,0.75,710490320>0.2,1.14
PHK,-0.75,710490320>0.2,-0.7141666666666667
CK2,-0.73,710490320>0.2,-0.4733333333333334
PEK,-0.71,710490320>0.2,-0.5499999999999999
CHK1,0.66,710490320>0.2,0.5058333333333334
MST,0.63,710490320>0.2,0.030000000000000044
CAMK1,0.6,710490320>0.2,2.1483333333333334
NIK,-0.57,710490320>0.2,-0.6291666666666667
BUD32,-0.57,710490320>0.2,-0.6233333333333333
IKK,0.57,710490320>0.2,0.2358333333333333
PIM,0.57,710490320>0.2,1.4183333333333332
CLK,-0.56,710490320>0.2,-0.6266666666666667
ULK,-0.56,710490320>0.2,-0.6275
STKR,-0.56,710490320>0.2,0.675
GRK,-0.56,710490320>0.2,-0.30166666666666664
CAMKK,-0.56,710490320>0.2,-0.6091666666666666
MARK,0.56,710490320>0.2,1.2533333333333334
PASK,-0.54,710490320>0.2,-0.6174999999999999
SLK,-0.54,710490320>0.2,-0.625
BRSK,-0.54,710490320>0.2,-0.6166666666666667
MOS,-0.53,710490320>0.2,-0.6158333333333333
QIK,0.51,710490320>0.2,-0.33666666666666667
MTOR,-0.48,710490320>0.2,-0.2275
MLK,0.46,710490320>0.2,0.21166666666666667
IRAK,0.45,710490320>0.2,0.059166666666666645
PKD,-0.45,710490320>0.2,0.35749999999999993
AUR,-0.42,710490320>0.2,0.06916666666666667
STE7,-0.4,710490320>0.2,-0.5125
PKA,0.37,710490320>0.2,0.8966666666666666
PKCI,-0.37,710490320>0.2,-0.3516666666666667
CK1,-0.28,710490320>0.2,0.21083333333333332
PDK1,-0.27,710490320>0.2,-0.39666666666666667
MELK,0.22,710490320>0.2,0.7816666666666666
RSK,0.2,710490320>0.2,1.2774999999999999
VRK1,-0.2,710490320>0.2,-0.5133333333333334
PKCH,0.17,710490320>0.2,1.2991666666666666
RAF,0.17,710490320>0.2,0.25333333333333335
PAKA,0.15,710490320>0.2,0.3275
RAD53,0.11,710490320>0.2,0.9541666666666667
GSK,0.07,710490320>0.2,0.11083333333333334
NEK,0.04,710490320>0.2,0.35916666666666663
CAMK2,0.02,710490320>0.2,0.3875
WNK,2.53,710490320>0.3,0.7833333333333333
KHS,2.48,710490320>0.3,1.7366666666666668
COT,1.8,710490320>0.3,0.4066666666666667
RIPK,-1.73,710490320>0.3,0.13166666666666668
PEK,-1.66,710490320>0.3,-0.5499999999999999
PHK,-1.66,710490320>0.3,-0.7141666666666667
CAMK1,1.52,710490320>0.3,2.1483333333333334
PAKB,1.5,710490320>0.3,1.5325
PKN,1.48,710490320>0.3,0.24583333333333324
NAK,1.47,710490320>0.3,0.6025
CDK,-1.39,710490320>0.3,-0.8133333333333334
PKCI,-1.36,710490320>0.3,-0.3516666666666667
JNK,-1.28,710490320>0.3,-1.3108333333333333
NEK,-1.26,710490320>0.3,0.35916666666666663
MAPKAPK,1.24,710490320>0.3,0.8583333333333334
PLK,-1.15,710490320>0.3,-1.4941666666666666
MELK,-1.14,710490320>0.3,0.7816666666666666
CHK1,1.07,710490320>0.3,0.5058333333333334
PKA,-1.04,710490320>0.3,0.8966666666666666
DMPK,-1,710490320>0.3,1.5141666666666667
SGK,0.98,710490320>0.3,1.405
PKD,-0.97,710490320>0.3,0.35749999999999993
IRAK,0.96,710490320>0.3,0.059166666666666645
NDR,-0.89,710490320>0.3,0.5716666666666667
VRK1,-0.88,710490320>0.3,-0.5133333333333334
PAKA,-0.85,710490320>0.3,0.3275
CK1,-0.82,710490320>0.3,0.21083333333333332
RAF,-0.82,710490320>0.3,0.25333333333333335
ATM,-0.8,710490320>0.3,-0.7266666666666667
DAPK,-0.79,710490320>0.3,-0.145
PDK1,-0.73,710490320>0.3,-0.39666666666666667
BARK2,-0.71,710490320>0.3,-1.08
PKCD,-0.68,710490320>0.3,-0.2683333333333333
PKCH,0.68,710490320>0.3,1.2991666666666666
ATR,-0.66,710490320>0.3,-0.4341666666666667
MSN,0.66,710490320>0.3,0.1716666666666667
DYRK,-0.66,710490320>0.3,-1.8391666666666668
RSK,-0.61,710490320>0.3,1.2774999999999999
PRKDC,-0.58,710490320>0.3,-1.1991666666666667
NUAK,-0.58,710490320>0.3,-0.8783333333333333
HAL,-0.57,710490320>0.3,0.4225
TTK,-0.55,710490320>0.3,-0.8883333333333333
TLK,-0.54,710490320>0.3,-0.8783333333333333
GRK,-0.52,710490320>0.3,-0.30166666666666664
PKCA,0.49,710490320>0.3,1.0741666666666667
ERK,-0.48,710490320>0.3,-0.6291666666666667
P38,-0.48,710490320>0.3,-0.7441666666666666
AMPK,0.48,710490320>0.3,2.475
LKB,-0.46,710490320>0.3,-0.43583333333333335
STE7,-0.46,710490320>0.3,-0.5125
AUR,0.44,710490320>0.3,0.06916666666666667
NMO,-0.44,710490320>0.3,-1.5791666666666666
MLCK,0.44,710490320>0.3,1.06
MLK,0.42,710490320>0.3,0.21166666666666667
NIK,-0.41,710490320>0.3,-0.6291666666666667
BUD32,-0.41,710490320>0.3,-0.6233333333333333
TAO,-0.41,710490320>0.3,1.2175
ULK,-0.4,710490320>0.3,-0.6275
SLK,-0.4,710490320>0.3,-0.625
CLK,-0.4,710490320>0.3,-0.6266666666666667
BRSK,-0.4,710490320>0.3,-0.6166666666666667
PASK,-0.4,710490320>0.3,-0.6174999999999999
CAMKK,-0.39,710490320>0.3,-0.6091666666666666
MOS,-0.39,710490320>0.3,-0.6158333333333333
MST,0.36,710490320>0.3,0.030000000000000044
RAD53,0.33,710490320>0.3,0.9541666666666667
STE11,-0.31,710490320>0.3,-0.6666666666666666
PIM,-0.28,710490320>0.3,1.4183333333333332
QIK,-0.27,710490320>0.3,-0.33666666666666667
PKG,-0.27,710490320>0.3,1.14
CAMK2,-0.25,710490320>0.3,0.3875
MTOR,-0.24,710490320>0.3,-0.2275
FRAY,0.24,710490320>0.3,0.05750000000000004
MARK,0.21,710490320>0.3,1.2533333333333334
AKT,-0.18,710490320>0.3,1.2283333333333333
PDHK,-0.16,710490320>0.3,1.2366666666666666
GSK,0.12,710490320>0.3,0.11083333333333334
CK2,-0.1,710490320>0.3,-0.4733333333333334
IKK,0.09,710490320>0.3,0.2358333333333333
STKR,0.06,710490320>0.3,0.675
KHS,3.08,710490320>0.4,1.7366666666666668
RIPK,-2.2,710490320>0.4,0.13166666666666668
PHK,-2.09,710490320>0.4,-0.7141666666666667
PKN,2.03,710490320>0.4,0.24583333333333324
PAKB,2.02,710490320>0.4,1.5325
IRAK,1.78,710490320>0.4,0.059166666666666645
PKCH,1.58,710490320>0.4,1.2991666666666666
NEK,-1.51,710490320>0.4,0.35916666666666663
PEK,-1.47,710490320>0.4,-0.5499999999999999
PKA,-1.3,710490320>0.4,0.8966666666666666
PIM,-1.25,710490320>0.4,1.4183333333333332
RSK,-1.24,710490320>0.4,1.2774999999999999
ERK,1.19,710490320>0.4,-0.6291666666666667
DMPK,-1.18,710490320>0.4,1.5141666666666667
ATR,-1.16,710490320>0.4,-0.4341666666666667
PKCD,-1.13,710490320>0.4,-0.2683333333333333
GRK,-1.1,710490320>0.4,-0.30166666666666664
PKCI,-1.09,710490320>0.4,-0.3516666666666667
PRKDC,-1.06,710490320>0.4,-1.1991666666666667
MELK,-1.03,710490320>0.4,0.7816666666666666
CK1,-1.03,710490320>0.4,0.21083333333333332
CAMK1,1.03,710490320>0.4,2.1483333333333334
STE11,-0.96,710490320>0.4,-0.6666666666666666
COT,0.89,710490320>0.4,0.4066666666666667
CK2,-0.89,710490320>0.4,-0.4733333333333334
DAPK,-0.87,710490320>0.4,-0.145
RAF,-0.85,710490320>0.4,0.25333333333333335
DYRK,0.85,710490320>0.4,-1.8391666666666668
STE7,-0.84,710490320>0.4,-0.5125
PDK1,-0.82,710490320>0.4,-0.39666666666666667
PDHK,-0.8,710490320>0.4,1.2366666666666666
STKR,-0.8,710490320>0.4,0.675
MARK,0.74,710490320>0.4,1.2533333333333334
PKG,-0.72,710490320>0.4,1.14
VRK1,-0.71,710490320>0.4,-0.5133333333333334
MST,0.69,710490320>0.4,0.030000000000000044
MLCK,-0.67,710490320>0.4,1.06
NDR,-0.66,710490320>0.4,0.5716666666666667
IKK,0.66,710490320>0.4,0.2358333333333333
ATM,-0.62,710490320>0.4,-0.7266666666666667
MSN,-0.61,710490320>0.4,0.1716666666666667
FRAY,-0.59,710490320>0.4,0.05750000000000004
SGK,0.56,710490320>0.4,1.405
BARK2,-0.55,710490320>0.4,-1.08
MLK,0.49,710490320>0.4,0.21166666666666667
TTK,-0.44,710490320>0.4,-0.8883333333333333
TLK,-0.42,710490320>0.4,-0.8783333333333333
PKD,-0.42,710490320>0.4,0.35749999999999993
NAK,-0.42,710490320>0.4,0.6025
CAMK2,-0.42,710490320>0.4,0.3875
HAL,-0.41,710490320>0.4,0.4225
NUAK,-0.41,710490320>0.4,-0.8783333333333333
AKT,0.41,710490320>0.4,1.2283333333333333
P38,0.38,710490320>0.4,-0.7441666666666666
CDK,0.35,710490320>0.4,-0.8133333333333334
PASK,-0.32,710490320>0.4,-0.6174999999999999
BUD32,-0.31,710490320>0.4,-0.6233333333333333
MOS,-0.31,710490320>0.4,-0.6158333333333333
BRSK,-0.31,710490320>0.4,-0.6166666666666667
ULK,-0.3,710490320>0.4,-0.6275
CLK,-0.3,710490320>0.4,-0.6266666666666667
SLK,-0.3,710490320>0.4,-0.625
NIK,-0.3,710490320>0.4,-0.6291666666666667
TAO,-0.29,710490320>0.4,1.2175
WNK,-0.29,710490320>0.4,0.7833333333333333
CAMKK,-0.29,710490320>0.4,-0.6091666666666666
PKCA,-0.25,710490320>0.4,1.0741666666666667
GSK,0.2,710490320>0.4,0.11083333333333334
PAKA,0.16,710490320>0.4,0.3275
RAD53,0.14,710490320>0.4,0.9541666666666667
MTOR,-0.13,710490320>0.4,-0.2275
CHK1,-0.12,710490320>0.4,0.5058333333333334
AUR,0.1,710490320>0.4,0.06916666666666667
LKB,0.1,710490320>0.4,-0.43583333333333335
MAPKAPK,-0.09,710490320>0.4,0.8583333333333334
NMO,0.07,710490320>0.4,-1.5791666666666666
QIK,-0.06,710490320>0.4,-0.33666666666666667
PLK,0.04,710490320>0.4,-1.4941666666666666
AMPK,-0.04,710490320>0.4,2.475
JNK,-0.03,710490320>0.4,-1.3108333333333333
