Kinase,Z,method,AvgZ
JAK,-1.51,641215219>0.3,-0.9666666666666667
ALK,-1.36,641215219>0.3,-0.6258333333333334
SRC,-1.23,641215219>0.3,-2.0341666666666667
DDR,-0.93,641215219>0.3,-1.2775
RET,-0.92,641215219>0.3,-0.7991666666666667
VEGFR,0.91,641215219>0.3,0.49750000000000005
CSK,-0.81,641215219>0.3,0.39666666666666667
INSR,0.81,641215219>0.3,0.13166666666666668
FER,-0.8,641215219>0.3,0.0250000000000001
PDGFR,-0.77,641215219>0.3,-0.4291666666666667
MET,0.7,641215219>0.3,-0.19833333333333328
EPH,0.55,641215219>0.3,-0.5108333333333333
ABL,-0.54,641215219>0.3,-0.7133333333333334
SYK,-0.42,641215219>0.3,-1.1525
FAK,0.39,641215219>0.3,-1.05
RYK,-0.37,641215219>0.3,-0.5558333333333333
ACK,-0.26,641215219>0.3,0.03249999999999999
SEV,-0.26,641215219>0.3,1.4933333333333332
AXL,0.26,641215219>0.3,-0.2925
FRK,0.22,641215219>0.3,-0.48750000000000004
TRK,-0.21,641215219>0.3,0.5575
EGFR,-0.01,641215219>0.3,0.13583333333333336
ALK,-1.69,641215219>0.4,-0.6258333333333334
VEGFR,1.66,641215219>0.4,0.49750000000000005
SYK,-1.59,641215219>0.4,-1.1525
FGFR,1.52,641215219>0.4,0.95
SRC,-1.36,641215219>0.4,-2.0341666666666667
DDR,-1.33,641215219>0.4,-1.2775
JAK,-1.25,641215219>0.4,-0.9666666666666667
TEC,-1.22,641215219>0.4,-1.3658333333333335
EGFR,-1.01,641215219>0.4,0.13583333333333336
FRK,-0.78,641215219>0.4,-0.48750000000000004
RET,-0.76,641215219>0.4,-0.7991666666666667
CSK,-0.68,641215219>0.4,0.39666666666666667
INSR,0.63,641215219>0.4,0.13166666666666668
FER,-0.62,641215219>0.4,0.0250000000000001
FAK,0.58,641215219>0.4,-1.05
MET,0.58,641215219>0.4,-0.19833333333333328
EPH,-0.5,641215219>0.4,-0.5108333333333333
AXL,0.48,641215219>0.4,-0.2925
ABL,-0.42,641215219>0.4,-0.7133333333333334
PDGFR,-0.35,641215219>0.4,-0.4291666666666667
RYK,-0.3,641215219>0.4,-0.5558333333333333
TRK,0.23,641215219>0.4,0.5575
SEV,-0.23,641215219>0.4,1.4933333333333332
ACK,-0.19,641215219>0.4,0.03249999999999999
SRC,-2.9,641215220>0.15,-2.0341666666666667
TEC,-1.78,641215220>0.15,-1.3658333333333335
EGFR,1.75,641215220>0.15,0.13583333333333336
FAK,-1.73,641215220>0.15,-1.05
DDR,-1.73,641215220>0.15,-1.2775
TRK,1.63,641215220>0.15,0.5575
SYK,-1.58,641215220>0.15,-1.1525
SEV,1.57,641215220>0.15,1.4933333333333332
CSK,1.33,641215220>0.15,0.39666666666666667
VEGFR,1.32,641215220>0.15,0.49750000000000005
PDGFR,1.28,641215220>0.15,-0.4291666666666667
AXL,-1.27,641215220>0.15,-0.2925
FER,-1.19,641215220>0.15,0.0250000000000001
FGFR,1.16,641215220>0.15,0.95
FRK,-1.08,641215220>0.15,-0.48750000000000004
EPH,-1.08,641215220>0.15,-0.5108333333333333
RYK,-0.9,641215220>0.15,-0.5558333333333333
ACK,-0.61,641215220>0.15,0.03249999999999999
RET,-0.33,641215220>0.15,-0.7991666666666667
ABL,0.31,641215220>0.15,-0.7133333333333334
INSR,0.27,641215220>0.15,0.13166666666666668
ALK,-0.1,641215220>0.15,-0.6258333333333334
MET,0.06,641215220>0.15,-0.19833333333333328
JAK,0.01,641215220>0.15,-0.9666666666666667
SRC,-3.18,641215220>0.2,-2.0341666666666667
FAK,-2.16,641215220>0.2,-1.05
TRK,2.04,641215220>0.2,0.5575
EGFR,1.71,641215220>0.2,0.13583333333333336
SEV,1.68,641215220>0.2,1.4933333333333332
DDR,-1.61,641215220>0.2,-1.2775
PDGFR,1.61,641215220>0.2,-0.4291666666666667
CSK,1.19,641215220>0.2,0.39666666666666667
TEC,-1.15,641215220>0.2,-1.3658333333333335
SYK,-1.15,641215220>0.2,-1.1525
FGFR,1.13,641215220>0.2,0.95
VEGFR,0.99,641215220>0.2,0.49750000000000005
FER,-0.98,641215220>0.2,0.0250000000000001
AXL,-0.95,641215220>0.2,-0.2925
FRK,-0.9,641215220>0.2,-0.48750000000000004
RYK,-0.83,641215220>0.2,-0.5558333333333333
RET,-0.68,641215220>0.2,-0.7991666666666667
MET,0.65,641215220>0.2,-0.19833333333333328
EPH,-0.61,641215220>0.2,-0.5108333333333333
ACK,-0.58,641215220>0.2,0.03249999999999999
INSR,0.37,641215220>0.2,0.13166666666666668
ABL,-0.26,641215220>0.2,-0.7133333333333334
ALK,0.2,641215220>0.2,-0.6258333333333334
JAK,0.05,641215220>0.2,-0.9666666666666667
SRC,-2.35,641215220>0.3,-2.0341666666666667
SEV,2.26,641215220>0.3,1.4933333333333332
FAK,-1.89,641215220>0.3,-1.05
TRK,1.64,641215220>0.3,0.5575
AXL,-1.63,641215220>0.3,-0.2925
RET,-1.63,641215220>0.3,-0.7991666666666667
DDR,-1.49,641215220>0.3,-1.2775
FGFR,1.45,641215220>0.3,0.95
VEGFR,1.37,641215220>0.3,0.49750000000000005
SYK,-1.25,641215220>0.3,-1.1525
CSK,1.24,641215220>0.3,0.39666666666666667
ABL,-1.04,641215220>0.3,-0.7133333333333334
TEC,-0.94,641215220>0.3,-1.3658333333333335
JAK,-0.7,641215220>0.3,-0.9666666666666667
EPH,-0.7,641215220>0.3,-0.5108333333333333
RYK,-0.6,641215220>0.3,-0.5558333333333333
ALK,-0.6,641215220>0.3,-0.6258333333333334
FER,-0.47,641215220>0.3,0.0250000000000001
ACK,-0.44,641215220>0.3,0.03249999999999999
MET,-0.42,641215220>0.3,-0.19833333333333328
PDGFR,-0.25,641215220>0.3,-0.4291666666666667
INSR,0.25,641215220>0.3,0.13166666666666668
FRK,-0.16,641215220>0.3,-0.48750000000000004
EGFR,-0.02,641215220>0.3,0.13583333333333336
TRK,2.85,641215220>0.4,0.5575
SRC,-1.72,641215220>0.4,-2.0341666666666667
RET,-1.28,641215220>0.4,-0.7991666666666667
SYK,-1.15,641215220>0.4,-1.1525
DDR,-1.09,641215220>0.4,-1.2775
FER,-1.08,641215220>0.4,0.0250000000000001
VEGFR,1.04,641215220>0.4,0.49750000000000005
JAK,-0.84,641215220>0.4,-0.9666666666666667
TEC,-0.81,641215220>0.4,-1.3658333333333335
ALK,-0.76,641215220>0.4,-0.6258333333333334
CSK,0.72,641215220>0.4,0.39666666666666667
AXL,-0.61,641215220>0.4,-0.2925
FAK,-0.53,641215220>0.4,-1.05
RYK,-0.48,641215220>0.4,-0.5558333333333333
MET,-0.39,641215220>0.4,-0.19833333333333328
ABL,-0.38,641215220>0.4,-0.7133333333333334
FRK,-0.36,641215220>0.4,-0.48750000000000004
INSR,0.35,641215220>0.4,0.13166666666666668
SEV,-0.34,641215220>0.4,1.4933333333333332
ACK,-0.34,641215220>0.4,0.03249999999999999
FGFR,0.22,641215220>0.4,0.95
PDGFR,-0.18,641215220>0.4,-0.4291666666666667
EPH,-0.04,641215220>0.4,-0.5108333333333333
EGFR,-0.02,641215220>0.4,0.13583333333333336
SRC,-3.73,641215301>0.15,-2.0341666666666667
FAK,-2.16,641215301>0.15,-1.05
ACK,1.97,641215301>0.15,0.03249999999999999
SEV,1.93,641215301>0.15,1.4933333333333332
ABL,-1.84,641215301>0.15,-0.7133333333333334
ALK,-1.31,641215301>0.15,-0.6258333333333334
PDGFR,-1.29,641215301>0.15,-0.4291666666666667
INSR,-1.29,641215301>0.15,0.13166666666666668
JAK,-1.18,641215301>0.15,-0.9666666666666667
DDR,-1.02,641215301>0.15,-1.2775
CSK,1,641215301>0.15,0.39666666666666667
FER,0.97,641215301>0.15,0.0250000000000001
MET,-0.94,641215301>0.15,-0.19833333333333328
EPH,-0.75,641215301>0.15,-0.5108333333333333
TEC,-0.73,641215301>0.15,-1.3658333333333335
RYK,-0.72,641215301>0.15,-0.5558333333333333
SYK,-0.61,641215301>0.15,-1.1525
FGFR,0.58,641215301>0.15,0.95
FRK,-0.47,641215301>0.15,-0.48750000000000004
RET,-0.33,641215301>0.15,-0.7991666666666667
VEGFR,-0.27,641215301>0.15,0.49750000000000005
EGFR,-0.24,641215301>0.15,0.13583333333333336
TRK,-0.07,641215301>0.15,0.5575
AXL,-0.01,641215301>0.15,-0.2925
SRC,-2.62,641215301>0.2,-2.0341666666666667
SEV,2.27,641215301>0.2,1.4933333333333332
ACK,2.19,641215301>0.2,0.03249999999999999
FAK,-2.04,641215301>0.2,-1.05
FER,1.46,641215301>0.2,0.0250000000000001
PDGFR,-1.4,641215301>0.2,-0.4291666666666667
ABL,-1.2,641215301>0.2,-0.7133333333333334
SYK,-1.2,641215301>0.2,-1.1525
INSR,-1.13,641215301>0.2,0.13166666666666668
EPH,-0.95,641215301>0.2,-0.5108333333333333
FRK,-0.85,641215301>0.2,-0.48750000000000004
DDR,-0.82,641215301>0.2,-1.2775
CSK,0.78,641215301>0.2,0.39666666666666667
MET,-0.77,641215301>0.2,-0.19833333333333328
RYK,-0.62,641215301>0.2,-0.5558333333333333
VEGFR,-0.54,641215301>0.2,0.49750000000000005
TRK,0.53,641215301>0.2,0.5575
AXL,-0.51,641215301>0.2,-0.2925
JAK,-0.51,641215301>0.2,-0.9666666666666667
ALK,-0.38,641215301>0.2,-0.6258333333333334
FGFR,0.36,641215301>0.2,0.95
TEC,-0.3,641215301>0.2,-1.3658333333333335
EGFR,0.08,641215301>0.2,0.13583333333333336
RET,0.07,641215301>0.2,-0.7991666666666667
SEV,2.84,641215301>0.3,1.4933333333333332
EPH,-1.7,641215301>0.3,-0.5108333333333333
JAK,-1.42,641215301>0.3,-0.9666666666666667
FAK,-1.38,641215301>0.3,-1.05
SYK,-1.38,641215301>0.3,-1.1525
PDGFR,-1.36,641215301>0.3,-0.4291666666666667
SRC,-1.31,641215301>0.3,-2.0341666666666667
FRK,-1.28,641215301>0.3,-0.48750000000000004
ABL,-1.19,641215301>0.3,-0.7133333333333334
FER,1.17,641215301>0.3,0.0250000000000001
TEC,-1.07,641215301>0.3,-1.3658333333333335
DDR,-1.02,641215301>0.3,-1.2775
FGFR,0.95,641215301>0.3,0.95
INSR,-0.83,641215301>0.3,0.13166666666666668
VEGFR,-0.77,641215301>0.3,0.49750000000000005
AXL,-0.54,641215301>0.3,-0.2925
ALK,0.52,641215301>0.3,-0.6258333333333334
RYK,-0.47,641215301>0.3,-0.5558333333333333
CSK,0.43,641215301>0.3,0.39666666666666667
MET,-0.35,641215301>0.3,-0.19833333333333328
ACK,-0.33,641215301>0.3,0.03249999999999999
RET,-0.24,641215301>0.3,-0.7991666666666667
EGFR,-0.21,641215301>0.3,0.13583333333333336
TRK,-0.05,641215301>0.3,0.5575
SEV,4.34,641215301>0.4,1.4933333333333332
TEC,-2.41,641215301>0.4,-1.3658333333333335
FER,2.39,641215301>0.4,0.0250000000000001
SYK,-1.97,641215301>0.4,-1.1525
PDGFR,-1.6,641215301>0.4,-0.4291666666666667
DDR,-1.46,641215301>0.4,-1.2775
JAK,-1.29,641215301>0.4,-0.9666666666666667
FAK,-1.17,641215301>0.4,-1.05
SRC,-1.11,641215301>0.4,-2.0341666666666667
TRK,-1.04,641215301>0.4,0.5575
CSK,-0.83,641215301>0.4,0.39666666666666667
FRK,-0.83,641215301>0.4,-0.48750000000000004
RET,-0.81,641215301>0.4,-0.7991666666666667
EGFR,-0.72,641215301>0.4,0.13583333333333336
EPH,-0.62,641215301>0.4,-0.5108333333333333
ABL,-0.62,641215301>0.4,-0.7133333333333334
MET,-0.55,641215301>0.4,-0.19833333333333328
INSR,0.45,641215301>0.4,0.13166666666666668
VEGFR,-0.4,641215301>0.4,0.49750000000000005
RYK,-0.29,641215301>0.4,-0.5558333333333333
FGFR,-0.28,641215301>0.4,0.95
ALK,-0.24,641215301>0.4,-0.6258333333333334
ACK,-0.24,641215301>0.4,0.03249999999999999
AXL,0.2,641215301>0.4,-0.2925
