Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
ZAP70,P43403,TYR,Syk,0.9665762445130504,2.4108271080004124,3.6655462488490693,3.6655462488490693,0.827663641295555,0.861871354172867,0.13940924233889881,0.19468648079174553,35
BLK,P51451,TYR,Src,0.9665762445130504,1.9625643576559646,3.0044366014821096,3.6655462488490693,1.0934776943281692,1.496493956709318,0.730810958999207,0.14763369175758884,10
HCK,P08631,TYR,Src,0.9665762445130504,1.9355415658992814,2.9665762445130506,3.6655462488490693,1.5391616064598765,1.56056553139394,0.09072394265076893,0.1410215065651107,7
SYK,P43405,TYR,Syk,0.9349496245712935,1.9611608232586097,2.9665762445130506,3.364516253185088,0.7155703310506091,0.7420299986969174,0.07034500725590585,0.1656122875033995,39
LCK,P06239,TYR,Src,0.9665762445130504,1.2734395635762907,2.1884249941294067,2.410273743745763,1.1253541049061648,1.0987221055864786,0.0652045094274721,0.06464045961150022,9
YES1,P07947,TYR,Src,0.7509670043874139,0.9093556126848368,2.1741845550147962,2.3231235680268627,0.9062154982997889,0.8028348025548294,0.26778162182788645,0.10456546896462957,10
MST1R,Q04912,TYR,Met,0.919835667032683,1.019972796977201,1.9684955978290468,2.3231235680268627,1.0901227023615738,1.0916726394584018,0.2855603218215011,0.14607169103462528,5
PTK6,Q13882,TYR,Src,0.8726288545974704,0.8487064702308564,1.8526328922062136,2.0744816418225698,0.586865195855259,0.5832414510044794,0.038148555538590784,0.11768534838129027,44
LYN,P07948,TYR,Src,0.7749400269836648,0.7456672524877148,1.8394714461482427,2.1470323089711814,0.8534019230897092,0.7269443361523823,0.27381533252172713,0.17779061112961994,7
TEC,P42680,TYR,Tec,0.8038472970453827,0.8490111868932593,1.640240383584299,2.052762392129334,0.7211956628478309,0.6908194003249566,0.08014938379587846,0.10553436708693788,21
PTK2B,Q14289,TYR,Fak,0.9042600232447435,0.8064393815417186,1.5686362358410126,2.8873949984654255,0.6057368686385324,0.6463236207402104,0.11593087548896701,0.18801520045129294,18
IGF1R,P08069,TYR,InsR,0.9665762445130504,0.5531536893611401,1.5042195627424504,1.6485129095502888,0.6070846552606822,0.6328331451190966,0.08563589489684305,0.10013342974092831,7
MAP2K3,P46734,STE,STE7,0.6819366650372385,0.7630560549467127,1.4413874167546388,1.6405439798790136,0.8201673888061839,0.8201673888061839,0,0.1572414329842971,5
MAP2K6,P52564,STE,STE7,0.6819366650372385,0.7630560549467127,1.4413874167546388,1.6405439798790136,0.8201673888061839,0.8201673888061839,0,0.1572414329842971,5
ERBB3,P21860,TYR,EGFR,0.8400697647460229,0.549888268175821,1.412693217869176,1.7517323964653526,0.5348151177515392,0.5765949473541231,0.07443277740138173,0.14901094035350493,24
INSR,P06213,TYR,InsR,0.9354158595261388,0.40875135583402705,1.4030951591186396,1.4376595442353957,0.5465735459566865,0.527153382121631,0.06051670069918855,0.07626054407744157,9
AXL,P30530,TYR,Axl,0.6631492829776239,0.529575545128783,1.3896805936807626,1.7679191575586277,0.578198454076452,0.5213210144741449,0.09352710957723567,0.13066295926283017,29
LTK,P29376,TYR,Alk,0.5876800965170488,0.7633102238823116,1.3253798353593709,2.410273743745763,0.7411909189778559,0.7738915349365036,0.3420616643198165,0.15375183201856013,11
PTK2,Q05397,TYR,Fak,0.755947638631271,0.44001353587292125,1.2981903278230502,1.6699110542515192,0.506519301463739,0.524375124277684,0.08072176915166966,0.17613884889369957,26
NTRK2,Q16620,TYR,Trk,0.5561264930790903,0.3809295222270943,1.0840727883028842,1.1521066735747116,0.5414699182963556,0.49696907278638536,0.061956524623606554,0.2463157641318424,11
MET,P08581,TYR,Met,0.7050656454815685,0.37033264445458436,1.0734106314600442,1.5071837567538195,0.4966046238203856,0.4924653298633407,0.0705662698910641,0.14659660074773637,18
TXK,P42681,TYR,Tec,0.6233068748527043,0.3980800152926513,1.0672827739606436,1.6321224933621195,0.5031324487862208,0.4904739641478061,0.09500236041062342,0.08302979514770517,15
FGFR1,P11362,TYR,FGFR,0.5191556416081803,0.6357840403069964,0.9853618732407652,2.519418213170831,0.5596781040070583,0.5632889931967925,0.2999342486549549,0.13848859173990244,11
MATK,P42679,TYR,Csk,0.7309351477489487,0.38374685583858864,0.9845061202901819,1.7065048565279755,0.4482164501370076,0.5180515719622226,0.14520315949039916,0.11595485390826399,18
FRK,P42685,TYR,Src,0.6159284534904704,0.6134680442190542,0.9463070612150468,1.9096713931765779,0.5836439595641199,0.6308810812982033,0.14616441666459234,0.07638621958564737,20
FGFR2,P21802,TYR,FGFR,0.4638969885572105,0.41728947221317414,0.926061809364747,1.273696699725389,0.5501648576677812,0.5254200097351795,0.10427165238348061,0.09389397052994587,7
TYRO3,Q06418,TYR,Axl,0.594628465022737,0.37290997082726013,0.8691518168971413,1.5973603871029076,0.48854415776524235,0.4940861033618856,0.08763781586029645,0.0889364481041912,23
FGR,P09769,TYR,Src,0.51427857351842,0.3046559788931952,0.8135748563734007,0.8458926568284197,0.4149671413072039,0.4181149538179348,0.006246246807938811,0.1463197877998561,4
MAP2K4,P45985,STE,STE7,0.393618634889395,0.41782117838534455,0.8047869092951878,0.847075971411264,0.5127210636339452,0.5127210636339452,0,0.10341047937430987,7
MAP2K7,O14733,STE,STE7,0.393618634889395,0.41782117838534455,0.8047869092951878,0.847075971411264,0.5127210636339452,0.5127210636339452,0,0.10341047937430987,7
JAK1,P23458,TYR,JakA,0.51427857351842,0.2738851822337286,0.7883669412233718,0.8084148612345008,0.4083787755359339,0.4083787755359339,0,0.5249570884933012,3
ABL1,P00519,TYR,Abl,0.4365827215445574,0.36522259815993474,0.7660398615052293,1.4587203728172193,0.49840679421060763,0.49135303848833534,0.04670246871520774,0.14464838924632598,25
SRC,P12931,TYR,Src,0.5787092758065697,0.551476389212888,0.7246978613539945,1.9412703792482802,0.474211914257891,0.5526473986400126,0.164334669284249,0.09038895160932159,19
FYN,P06241,TYR,Src,0.3568387547751716,0.22918952450511113,0.6720283763769894,0.7077439286435239,0.4144804044669529,0.29377672103274854,0.21799311874866775,0.26600906286422543,7
FES,P07332,TYR,Fer,0.30646811935954243,0.3721068347263513,0.6688238367544068,0.8902864952070496,0.47498906942025837,0.4750703670480004,0.08432273455118984,0.00691308575438961,7
FGFR4,P22455,TYR,FGFR,0.495186821966741,0.4196638433189749,0.6546497984474947,1.859366274865182,0.4582726919564276,0.5253989762013188,0.1883884716188981,0.09176054377537557,13
NTRK3,Q16288,TYR,Trk,0.40408094147596346,0.31161436142636,0.6469844359518162,1.0548860857591893,0.4041837223736709,0.4240158401149982,0.09319273823450865,0.2022066234991496,11
FGFR3,P22607,TYR,FGFR,0.2828527161257473,0.15631428849429568,0.6377437792169036,0.7149380240648383,0.3130769532422139,0.19960332052817142,0.20163274335952897,0.07643900089725277,6
ERBB2,P04626,TYR,EGFR,0.5479913226771231,0.2984222334455922,0.619318527262174,1.5320073404788515,0.4275678864362637,0.45328914301307416,0.07571877161072602,0.10379478369107269,24
KIT,P10721,TYR,PDGFR,0.3340276543864452,0.27346404783385236,0.5748050007323541,0.7340036295049208,0.3787662544679968,0.3940952722636292,0.08957166415919658,0.4147549607136338,4
ERBB4,Q15303,TYR,EGFR,0.3683345155427776,0.25925036689258074,0.5676722077383959,1.265424173759399,0.3996391137272451,0.38829157713835544,0.17431190547374686,0.10750950850327773,23
CSF1R,P07333,TYR,PDGFR,0.2991496172412035,0.2911999928154363,0.5521972099868818,0.8660780595762283,0.40172723048782544,0.438698075415945,0.2014460134870126,0.034696088493118594,6
ALK,Q9UM73,TYR,Alk,0.46854774648210074,0.23631259113911895,0.5359577945611893,1.2603327381674074,0.37313103127520714,0.41034698924637253,0.10755037990538142,0.07635782536810112,28
BMX,P51813,TYR,Tec,0.30447849388987897,0.22575306949450435,0.5247589616399423,0.7437634667940771,0.40821819608337595,0.38858300049630423,0.06249899555467598,0.05765433494642922,19
EPHA4,P54764,TYR,Eph,0.29929628285498067,0.2339210823415219,0.5225950988665699,0.5573572051257818,-0.34874034810127746,-0.34874034810127746,0,-0.1715632899414219,3
MAP2K2,P36507,STE,STE7,0.2218487496163564,0.2948941245872756,0.5125787886405256,0.5553307690614755,0.4085213113136714,0.4085213113136714,0,0.0944851011915051,4
CSK,P41240,TYR,Csk,0.3845630063236084,0.11307306823364384,0.5096706312780666,0.676129393459491,0.33415200584867105,0.31483378481397317,0.08500151086456637,0.05428673340910679,25
ITK,Q08881,TYR,Tec,0.28562418639581777,0.20095571972120488,0.4989516980336568,0.6257503710260806,0.40745137356456423,0.38528343209970894,0.07375931629907184,0.05681477417085656,27
