Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
IGF1R,P08069,TYR,InsR,0.07512010534311708,0.24245552770752912,0.3554629422215926,0.5426692653710021,-0.08582430803254774,-0.0931523445518948,0.05151568716543626,-0.04759673540111986,7
FES,P07332,TYR,Fer,0.06304274605029477,0.22950403336418776,0.3528048735223498,0.5788701075398696,0.09301016596045264,0.06694859221284945,0.06338408111471928,0.03691878220426302,6
SRC,P12931,TYR,Src,0.08517833930296576,0.2369232596193656,0.347637604709636,0.3899619194319172,0.060432052445746835,0.05661773711688077,0.01891671151537279,0.005172375342449471,16
FYN,P06241,TYR,Src,0.07898603298729145,0.42189305267129656,0.33316144116137675,0.99598833268721,-0.12422662618005914,-0.1568560782737817,0.051235848539753596,-0.025084425551935574,5
FLT1,P17948,TYR,VEGFR,0.08956547959051105,0.19232483877385842,0.314785106921984,0.4349601537119673,0.04073336337844289,0.050006369349462426,0.02926523467445919,0.011747254266938602,16
NTRK2,Q16620,TYR,Trk,0.0771789911658303,0.19155089786380256,0.30657558011038105,0.5226008857174984,-0.08315207669146843,-0.054534950803142995,0.05719900323910853,-0.023227401770515473,10
JAK1,P23458,TYR,JakA,0.15119529894819625,0.14332759915969376,0.2938628025169278,0.30983582849334135,0.07782244597658729,0.07782244597658729,0,0.07438591127724574,3
ZAP70,P43403,TYR,Syk,0.11548216942335277,0.4211954309172675,0.2914091548496563,1.2551752340333129,0.04278190792721043,0.0676264019467193,0.04253589675732614,-0.006702002134516021,28
EGFR,P00533,TYR,EGFR,0.04536646538421739,0.22464906048881134,0.281365468895121,0.3992622747613513,0.0401995807534661,0.03888700467595873,0.010005363030228809,0.0019745965520461387,37
MERTK,Q12866,TYR,Axl,0.042973443474228504,0.24986064905718877,0.27638016448453667,0.5985994592184559,0.04183006094056429,0.05059276626984514,0.037932211622269806,-0.005092913518447558,24
MAP2K3,P46734,STE,STE7,0.04383156952463668,0.22546231626445865,0.26713038553622587,0.2956435425184362,0.1067742257377167,0.1067742257377167,0,0.024807329271243184,4
MAP2K6,P52564,STE,STE7,0.04383156952463668,0.22546231626445865,0.26713038553622587,0.2956435425184362,0.1067742257377167,0.1067742257377167,0,0.024807329271243184,4
CSF1R,P07333,TYR,PDGFR,0.1135476485394197,0.4322706338829214,0.2566250913168906,1.2094896524854528,0.094280803147117,0.15711467678957783,0.14132061135464338,-0.030722217762238675,6
PTK2,Q05397,TYR,Fak,0.082676638978414,0.29879399624754294,0.2482191292476286,0.7906995048402948,0.05012843364533994,0.05201405219186222,0.03252751389599055,0.011696954791190794,21
ALK,Q9UM73,TYR,Alk,0.04773122997976744,0.19325114782591332,0.239577516576788,0.46046223809052744,0.028664888229261123,0.0072563738476095095,0.045111721130569125,-0.005691504747561105,22
FER,P16591,TYR,Fer,0.04548665210247158,0.17259440888681862,0.21356376859099488,0.46438186270266446,0.06911766417386256,0.06701356699074923,0.031168126303605506,0.031081362740223818,7
LYN,P07948,TYR,Src,0.09511006465442916,0.19249574015657633,0.205963910457648,0.9660939629733122,0.0673932820767782,0.07880820767960116,0.049822950319126244,0.0017058725647761304,5
ERBB4,Q15303,TYR,EGFR,0.05447413759419207,0.3053372174390946,0.205944371720803,0.9323192528178327,0.03242705129162742,0.03763877875431126,0.04882761915220958,0.024686512978392333,23
AXL,P30530,TYR,Axl,0.071038661857083,0.18350146241421722,0.19942037843086985,0.5209835718447158,0.028783822447513867,0.035883963080531586,0.013462555657013554,-0.002418914532880715,28
INSRR,P14616,TYR,InsR,0.15366288787019475,0.04240196940023937,0.1955780928712414,0.20038655120289037,0.025373842095401555,0.025373842095401555,0,-0.020538737018796976,3
MST1R,Q04912,TYR,Met,0.04383156952463668,0.1471513257320996,0.19502686847283293,0.19502686847283293,-0.08482689669452488,-0.08482689669452488,0,-0.03354157752967583,3
KIT,P10721,TYR,PDGFR,0.05312785611484564,0.07918682554186948,0.1710927420519679,0.19274105990081924,0.05065680965387703,0.03696173810322651,0.027361823749521334,0.005460201270690431,5
INSR,P06213,TYR,InsR,0.01550415707884522,0.1274000449267364,0.12147820449879346,0.4319861195699746,-0.0449742224175126,-0.010828175106054563,0.04792627103156108,-0.03375769736435084,10
LTK,P29376,TYR,Alk,0.03936057053997068,0.10892061680459009,0.11845101583240322,0.2768399786957306,0.04664481779257971,0.03377541178710566,0.03232186327898246,0.0416714837162551,8
FGFR2,P21802,TYR,FGFR,0.020814435154424295,0.15355713408874566,0.1180450286603995,0.3878012459109901,-0.052768006728613565,-0.01600322886888275,0.07538144394460838,-0.06269334167200658,5
MET,P08581,TYR,Met,0.010168331235705581,0.11664420219012321,0.11577123036739606,0.2808345059107867,-0.019831905532458494,-0.016283562009970113,0.03245703373108356,-0.035158857513020794,14
FGFR4,P22455,TYR,FGFR,0.02512461774469344,0.09492778575448933,0.11013827874181155,0.2798704778081698,0.032902226567918545,0.0299895154897244,0.024558523670891702,-0.025713519516663712,10
FGFR3,P22607,TYR,FGFR,0.011708119774363666,0.14773653642936896,0.1091122631166516,0.4088195965504969,-0.052768006728613565,-0.027018504138292404,0.07242995029939578,-0.06269334167200658,4
TYRO3,Q06418,TYR,Axl,0.051452090862725695,0.10413162958074976,0.10424605792627209,0.34655592424534826,-0.00990494162908122,0.007194231052742816,0.032808296779222854,-0.027796537685612716,21
LCK,P06239,TYR,Src,0,0.09049219451462878,0.08512818245994963,0.149966742310231,0.0427449149357797,0.04414177271133218,0.007201781748338092,0.04847213948671025,5
TEC,P42680,TYR,Tec,0.037644880621384186,0.0831634314992479,0.026872146400301365,0.503092482145746,-0.0016768534651719219,0.010644679749874398,0.0295181054191271,-0.0038851269586993673,13
