Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PKN1,Q16512,AGC,PKN,0.28171751871350453,0.6762977951146926,0.9837022431853213,1.09344948089855,-0.4447992239579093,-0.4138779231675975,0.06158853889992656,-0.21396791691240416,3
SGK2,Q9HBY8,AGC,SGK,0.19596998445942929,0.7626763757997397,0.9206396813358919,1.4008595732003066,-0.3093106137938353,-0.32698695420680657,0.03320703193462753,-0.16387184941892252,7
PRKY,O43930,AGC,PKA,0.24612549367960854,0.6543319332155163,0.9172828365822776,0.9950942270163126,-0.3322121566846638,-0.33366614885623275,0.03436229814064578,-0.18108544740777033,6
DAPK3,O43293,CAMK,DAPK,0.2958494831602009,0.619788758288394,0.9156382414485948,0.9156382414485948,-0.4185391848921687,-0.4185391848921687,NA,-0.2592234156500579,3
CILK1,Q9UPZ9,CMGC,RCK,0.2299609594534994,0.4285767580991904,0.9066343564510957,0.9137540975740435,0.3785280689472181,0.2725666763651907,0.18353051559282335,0.027626837804493338,3
CSNK2A1,P68400,CMGC,CK2,0.2975694635544747,0.6010694965824886,0.9049045460490912,0.9512164891038362,-0.39793527109808485,-0.39793527109808485,0,-0.19538957437297352,3
PRKCZ,Q05513,AGC,PKC,0.24440447956501518,0.54418019556248165,0.8996294548824371,0.9837022431853213,-0.30907307110632065,-0.27608987681429714,0.05214778730175115,-0.1663855224698061,6
PRKCE,Q02156,AGC,PKC,0.13569209939776028,0.686288514099426,0.8948305720006684,1.0614802748235082,-0.28274092013337715,-0.2682064130743999,0.03518899935694016,-0.1462596593423638,11
RPS6KA4,O75676,AGC-CAMK,RSK,0.29929628285498067,0.5904650494339161,0.8897613322888966,0.9083611757516016,-0.3418922948959774,-0.3418922948959774,0,-0.12672414652074515,4
PIM2,Q9P1W9,CAMK,PIM,0.14857919872613512,0.7865406264257571,0.8853890157678269,1.0685421293109951,-0.2407999736924243,-0.2379973708686724,0.008392392292344042,-0.14002136468283538,21
RPS6KB1,P23443,AGC,RSK,0.1255891612242472,0.6972132049431649,0.8626458886292672,1.5971542183442748,-0.26598756217041997,-0.24941963727842126,0.0626307789435828,-0.1464317875319435,11
CHEK2,O96017,CAMK,RAD53,0.20584760901852384,0.6311517527701714,0.8549155238512758,1.1200329636246125,-0.26029349611412705,-0.25415745899251196,0.03870146449485576,-0.1670898837274203,11
RPS6KB2,Q9UBS0,AGC,RSK,0.19697453396855044,0.7703484330712638,0.8483186027549645,1.7536984228283088,-0.2964972973462082,-0.33994327939657343,0.13260746811442614,-0.168720358873984,9
CDK10,Q15131,CMGC,CDK,0.19109597118954974,0.3410177934001335,0.8351714656555187,0.8662056993954874,-0.36751005300896794,-0.23098627952081122,0.16396087528739126,-0.17841812444139724,4
SGK3,Q96BR1,AGC,SGK,0.10725308458669057,0.4568384029064908,0.7535014192041991,0.7931741239681502,-0.29017777891879304,-0.22774670303429884,0.07469719488349807,-0.14698160538588528,8
MAPK14,Q16539,CMGC,MAPK,0.20171286087443502,0.6650837234843944,0.7491117976832369,1.34332695411515,-0.22967472123633084,-0.2605860778824797,0.05754038925138033,-0.12429992025368533,10
RPS6KA5,O75582,AGC-CAMK,RSK,0.1057864772477846,0.626716345653192,0.7466619946738936,1.0410922573127979,-0.22380872511606204,-0.22367025371642016,0.019763372326206473,-0.11227394616124395,17
CDK1,P06493,CMGC,CDK,0.10811239763692526,0.5091777814881149,0.7181669941950367,0.8046539416515803,-0.2252539034172002,-0.21097788762167569,0.0410961247405407,-0.12877627030697497,14
CSNK1A1,P48729,CK1,CK1,0.1319679215447379,0.4178263669069042,0.7098584985355634,0.8415651315222975,-0.3040132698333636,-0.2413469089497562,0.1207135181563368,-0.1609306036399031,6
PIM1,P11309,CAMK,PIM,0.11696539242809477,0.6933518234527276,0.7035454278230543,1.2628073572952627,-0.1899625777755328,-0.19078572682031017,0.018098589274282515,-0.10953443880645651,34
PRKCH,P24723,AGC,PKC,0.23156959395595694,0.5720878525344383,0.7018895688642879,1.2331114743275562,-0.24176294077808028,-0.27023556689463696,0.05070592748939376,-0.0977538222090472,7
DAPK2,Q9UIK4,CAMK,DAPK,0.17625566045011817,0.5104352542040695,0.7015836199387055,0.8007935208383422,-0.34084155981304953,-0.32134125193996776,0.029250461809622624,-0.17138184742622076,4
DCLK1,O15075,CAMK,DCAMKL,0.1549019599857432,0.5186165097116503,0.6735184696973935,0.680685695909488,-0.3347115298699528,-0.3347115298699528,0,-0.194893066188892,3
GSK3A,P49840,CMGC,GSK,0.21896306137886817,0.44947880652155675,0.6724203979007372,0.6874841443366131,0.2895201573819446,0.2895201573819446,0,-0.01688549961405228,4
CHEK1,O14757,CAMK,CAMKL,0.0947439512515487,0.584396295056471,0.6698623146204816,0.7109285852711174,-0.27047107683606836,-0.27047107683606836,0,-0.14840204709225308,8
NPR2,P20594,RGC,RGC,0.13519477441012082,0.5442751464808645,0.6666091572227598,0.7303749942456851,-0.30765836281342523,-0.31373798889975874,0.01053022127255072,-0.1569461201597246,5
GSK3B,P49841,CMGC,GSK,0.1946338323367717,0.4135627459697773,0.6650800347349939,0.6874841443366131,0.2895201573819446,0.2458308417666087,0.13106794684600775,-0.01688549961405228,4
AURKB,Q96GD4,CAMK,AUR,0.22040350874217546,0.43950158077275153,0.6616949382090098,0.7098584985355634,-0.3104354834697919,-0.3104354834697919,0,-0.12653722928549893,3
PRKCD,Q05655,AGC,PKC,0.12301280432869208,0.5657513740534381,0.6602465458288825,0.9730583720409707,-0.2523544546315408,-0.25268768688830207,0.02847587315583423,-0.10855033952582883,9
MAPK12,P53778,CMGC,MAPK,0.2383547035178052,0.7891421853998246,0.6598336051139236,1.8288002831995782,0.2653927932005822,0.3409740506915726,0.20023993451000097,0.056797590177490864,7
MAPK9,P45984,CMGC,MAPK,0.19320148028905362,0.4310330171083502,0.6360722843746447,0.8121635434303258,-0.17622187937544886,-0.18883446140970378,0.04874235086458485,-0.11713885458832163,14
CDK19,Q9BWU1,CMGC,CDK,0.0947439512515487,0.5470169242860689,0.6323459533525926,0.7002922704253324,-0.3770319216129822,-0.3770319216129822,0,0.04866990616237743,3
CDK4,P11802,CMGC,CDK,0.11728011928520715,0.5466941475479126,0.6323459533525926,0.8204482088348124,-0.3770319216129822,-0.3696817605618046,0.022050483153532956,0.04866990616237743,3
CDK6,Q00534,CMGC,CDK,0.0947439512515487,0.5470169242860689,0.6323459533525926,0.7002922704253324,-0.3770319216129822,-0.3770319216129822,0,0.04866990616237743,3
AKT1,P31749,AGC,AKT,0.10098779858921007,0.44583417013848403,0.6108339156354676,0.7466619946738936,-0.2121272744920559,-0.19784304834459435,0.03206569788658006,-0.12898436421464662,14
MAPK3,P27361,CMGC,MAPK,0.1031832761855619,0.37537507126921077,0.557909231927739,0.6487681789637636,-0.18524402862835232,-0.16912601527642815,0.03683620829888916,-0.1100939008821111,16
PRKCB,P05771,AGC,PKC,0.11105387618462673,0.446531587483101,0.5539290642989949,0.7856861025756003,-0.2070078335773983,-0.19903913791988834,0.03594825491384677,-0.08632673108128808,12
MAPK1,P28482,CMGC,MAPK,0.08364384263077305,0.39979922305821813,0.528896132578031,0.7109285852711174,-0.19961923322212552,-0.18250929120602422,0.03956680415304445,-0.11134378693028221,15
PRKAB1,Q9Y478,NA,NA,0.21896306137886817,0.31121112234065645,0.5287669813503545,0.5774889508747687,0.244300054147594,0.244300054147594,0,0.01498321676796858,3
DCLK3,Q9C098,CAMK,DCAMKL,0.22040350874217546,0.31267416228216727,0.5284958257519599,0.5538855281872945,-0.24666935759082845,-0.24666935759082845,0,-0.14351652742123275,3
PAK1,Q13153,STE,STE20,0.1549019599857432,0.36223551971469065,0.5214335044061567,0.5400047439526086,-0.22711439154177587,-0.22711439154177587,0,-0.11946285235696408,5
PRKCI,P41743,AGC,PKC,0.0973931666263738,0.4396320614074323,0.519418213170831,0.61799016569212,-0.208113320803999,-0.22205896599131372,0.01653845558918739,-0.09845858352638638,8
ROCK1,Q13464,AGC,DMPK,0.15614457737683893,0.360454276593978,0.51865484786432825,0.5370512467500962,0.2852468445715308,0.2852468445715308,0,0.06334988364306149,3
MAPK10,P53779,CMGC,MAPK,0.16657490112463608,0.42545600471071787,0.5057730295991043,1.0162835260862506,-0.16053669975971072,-0.18183661083089425,0.037291336957438095,-0.10113920933360902,18
PIM3,Q86V86,CAMK,PIM,0.1549019599857432,0.3445177235150066,0.5055671012736014,0.5194182131708311,-0.26589378337607034,-0.26589378337607034,0,-0.13947212120416452,3
PRKD1,Q15139,CAMK,PKD,0.1549019599857432,0.3445177235150066,0.5055671012736014,0.5194182131708311,-0.26589378337607034,-0.26589378337607034,0,-0.13947212120416452,3
MAPK8,P45983,CMGC,MAPK,0.15888510003641615,0.3815448575506555,0.49798278517285255,0.8474915057720689,-0.16053669975971072,-0.1708952189904746,0.02383746428316084,-0.10113920933360902,19
CDK13,Q14004,CMGC,CDK,0.09738010238414463,0.37332130348006914,0.4707014058642137,0.7316654509904855,0.25044802115243303,0.25044802115243303,0.14050163438952615,0.14468998790168724,4
RAF1,P04049,TKL,RAF,0.1549019599857432,0.27507809657063137,0.43226803745193093,0.4809599613516554,-0.1711916483763367,-0.1768145467956559,0.01686869525795752,-0.15739766450492798,6
MAPK13,O15264,CMGC,MAPK,0.18766380460501728,0.4860865163965546,0.42691942934740723,1.9568736020327746,-0.13377223222438778,-0.21345782079535858,0.14610704989576304,-0.11447762270475348,11
CDK3,Q00526,CMGC,CDK,0.0947439512515487,0.40220630537364754,0.4263580345615485,0.8906239685956239,-0.21469762163124995,-0.20269488877439035,0.13686375954603966,0.04866990616237743,7
CDKL2,Q92772,CMGC,CDKL,0.21069095134458754,0.19896681184405557,0.4190755628512831,0.45247142354021797,0.18531632390431904,0.1798852362612987,0.013303393473734737,0.08687125801226998,3
ROCK2,O75116,AGC,DMPK,0.12528645043912556,0.28399986862625237,0.40928631906537793,0.5451368542930006,0.21093022443156367,0.21093022443156367,0.12374496724157702,0.04470109191605287,4
STK38L,Q9Y2H1,AGC,NDR,0.15119529894819625,0.22917044657368207,0.3803657455218783,0.3847824518357968,-0.16982139604965096,-0.16982139604965096,0,-0.06383291359887733,4
TBK1,Q9UHD2,OTHER,IKK,0.1501594902285286,0.09532192686341844,0.3715988076903717,0.3740663966123702,-0.12147873156595862,-0.06882998501864837,0.07209226527083513,-0.20335817534885348,4
AKT2,P31751,AGC,AKT,0.09469674843030151,0.31345667124989657,0.3664507529622876,0.666351243485299,-0.16055799850900765,-0.15802725021502115,0.04001504762869603,-0.09833920055350488,12
RPS6KA3,P51812,AGC-CAMK,RSK,0.05321033354756311,0.264643326443974,0.35396504141422785,0.4625133618343584,-0.15209856813121686,-0.14305158809782137,0.049002632405098334,-0.10285735188495929,11
SGK1,O00141,AGC,SGK,0.09276170323990438,0.26186277223655546,0.35046264757815726,0.47474781825137014,-0.16453642549830771,-0.11240604660860325,0.11704685837048467,-0.113983751041619,8
PRKACG,P22612,AGC,PKA,0.1524273408578878,0.18250786301727973,0.3395139842150322,0.34897022520947396,0.16148273047014092,0.16148273047014092,0,0.011470181394826659,3
IKBKB,O14920,OTHER,IKK,0.149966742310231,0.1861220691002264,0.3330629029345707,0.3561763576194123,0.1686522102604419,0.1686522102604419,0,0.010208938689313976,3
DCLK2,Q8N568,CAMK,DCAMKL,0.08927876856645864,0.19074568982926024,0.3194904410045064,0.49486087917786087,-0.10403331562933608,-0.12121714313038402,0.03640362698766329,-0.045483510963283326,7
CDK18,Q07002,CMGC,CDK,0.0947439512515487,0.21467016498923297,0.3094141162407817,0.3094141162407817,-0.20311811416621237,-0.20311811416621237,NA,-0.15792032748514892,3
PRKAA1,Q13131,CAMK,CAMKL,0.03483935968960087,0.20106437561638207,0.29044512674703943,0.3123997026350897,-0.15119247586451826,-0.1267318103349224,0.03963550048244118,-0.15354887064864656,6
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.05868472515560767,0.22916084395317202,0.27040138121109125,0.5578339142152798,-0.04826330180137588,2.1011139795304098e-4,0.16311952079538272,-0.0677930769536284,9
AURKA,O14965,CAMK,AUR,0.09799710864927055,0.16601350378272509,0.26676741478220717,0.27845317310740186,-0.1342183975958653,-0.1342183975958653,0,-0.036558881565073253,4
RPS6KA1,Q15418,AGC-CAMK,RSK,0.05887090551818496,0.22415886223217615,0.2511176571274451,0.40251543215907315,-0.11523289277399107,-0.12322248744448708,0.016403311552959137,-0.0882918078211741,15
PRKCG,P05129,AGC,PKC,0.07881850976741271,0.18961008548588387,0.24545291300447655,0.4585106193806845,-0.12790217026398712,-0.11908755634928192,0.03225293967716533,-0.0398411323850949,7
CDK2,P24941,CMGC,CDK,0.1155762590258579,0.17065914307052713,0.21852611065990646,0.5557615331860499,-0.07418532144480504,-0.07318563131131474,0.08445577141223566,-0.042387940564570334,12
RPS6KA2,Q15349,AGC-CAMK,RSK,0.026495550187708217,0.17485584025609077,0.21390761568139585,0.34698827319285547,-0.10052148771886567,-0.09767544892360236,0.043679883484132966,-0.08277258003085779,12
CDKL1,Q00532,CMGC,CDKL,0.04479346245805826,0.16494389827988373,0.209737360737942,0.209737360737942,0.1452418356532488,0.1452418356532488,NA,0.08895474323722286,4
MAK,P20794,CMGC,RCK,0.0947439512515487,0.08683299718888995,0.18157694844043865,0.1916539642596051,0.0756836706802244,0.0756836706802244,0,-0.08915607935718695,4
COQ8A,Q8NI60,Atypical,ABC1,0.029862308305372173,0.08628365799633551,0.1482672449685029,0.15943224242654624,-0.07156882497433037,-0.04579223482360289,0.04451189040922914,-0.05612375312573248,7
NEK8,Q86SG6,NEK,NEK,0.12795224943353162,0.12677971174415278,0.14146761458424434,1.1787747868416971,-0.03988354715811962,-0.08180063677351222,0.1257512688461778,-0.11266016498170037,5
CDK7,P50613,CMGC,CDK,0.04494976346922612,0.216854241613469,0.13312218566250114,0.666351243485299,-0.09607954106998728,-0.12114579166886717,0.09086176740459541,-0.023112025050202357,8
CDK17,Q00537,CMGC,CDK,0.04479346245805826,0.08092190762392612,0.12571537008198438,0.12571537008198438,-0.06730274346592191,-0.06730274346592191,NA,-0.16198845533722972,3
CDK15,Q96Q40,CMGC,CDK,0.05728108465643087,0.11057046091179108,0.12259215628175547,0.32389193960940454,-0.07592280889691,-0.10009121094037914,0.04475118478245547,-0.029184888690292492,3
MYLK2,Q9H1R3,CAMK,MLCK,0,0.12147820449879346,0.12147820449879346,0.12147820449879346,0.11575158093048377,0.11575158093048377,NA,-0.0039141881093159485,3
PRKCA,P17252,AGC,PKC,0.010598220075083287,0.10096438196193527,0.10790539730951958,0.2255239109698573,-0.07807402491790506,-0.0643962410212182,0.029150635114584735,-0.05705471943927493,12
IKBKE,Q14164,OTHER,IKK,0.04479346245805826,0.04628896052278078,0.10527420983943973,0.14170347546611464,0.00970849848590385,0.005737324273019907,0.05350860946046773,-0.10696960867752772,5
ATR,Q13535,Atypical,PIKK,0.047691990337874794,0.05362965422952623,0.09977085450888185,0.11929613808116099,-0.051864225954025865,-0.051864225954025865,0,-0.05376870171710143,3
MAPK11,Q15759,CMGC,MAPK,0.04759685703577627,0.11654538155252339,0.0781824757761239,0.3467180046659283,-0.05167410954172154,-0.0836208229110251,0.06618381561709864,-0.14431242487176518,5
MTOR,P42345,Atypical,PIKK,0.06719791064364278,0.08021060748909992,0.05256627811294924,0.304858186818391,-0.0349729602196941,-0.0762887094293426,0.04899445152704656,0.021704668916507686,4
CDK9,P50750,CMGC,CDK,0.03158131708384957,0.09888955585378681,0.045757490560675115,0.3180427672631379,0.030227091088270264,-0.030817478190166486,0.09156685391765514,0.09758174826972106,6
CAMK4,Q16566,CAMK,CAMK1,0.0314862155345965,0.0905711516695298,0.03151705144606486,0.5829137792296648,-0.030116519841039753,-0.04053598550588709,0.08667437136652713,0.01641093662433457,4
RPS6KL1,Q9Y6S9,OTHER,RSKL,0,0.027805576508942952,0.027334654010618464,0.033389013318065645,0.029418235461861324,0.029418235461861324,0,-0.05099014049446312,3
CDK5,Q00535,CMGC,CDK,0,0.015638308178841837,0.015022873584506671,0.023191662661933767,-0.010605926318559722,-0.010605926318559722,0,0.022115489098355978,8
