Kinase,Z,method,AvgZ
SYK,-0.4,641215101>0.3,-1.1541666666666668
INSR,-0.35,641215101>0.3,-0.88
EGFR,-0.33,641215101>0.3,0.255
FER,-0.29,641215101>0.3,0.5
AXL,0.26,641215101>0.3,0.31833333333333336
JAK,-0.25,641215101>0.3,0.08083333333333334
ABL,-0.03,641215101>0.3,-0.30916666666666665
ACK,2.93,641215101>0.4,1.9608333333333334
PDGFR,1.83,641215101>0.4,-0.46
TRK,1.36,641215101>0.4,0.37
FRK,-1.3,641215101>0.4,-0.6575
FGFR,1.28,641215101>0.4,0.9566666666666667
CSK,1.2,641215101>0.4,1.5716666666666668
SRC,-1.14,641215101>0.4,-1.0425
DDR,-1.09,641215101>0.4,-0.7075
FER,-1.08,641215101>0.4,0.5
VEGFR,1.04,641215101>0.4,0.7408333333333333
FAK,-1.03,641215101>0.4,-0.685
MET,-1,641215101>0.4,-0.66
ABL,0.64,641215101>0.4,-0.30916666666666665
RYK,-0.48,641215101>0.4,-0.6799999999999999
EGFR,0.45,641215101>0.4,0.255
AXL,0.41,641215101>0.4,0.31833333333333336
INSR,0.35,641215101>0.4,-0.88
SEV,-0.34,641215101>0.4,1.0208333333333333
TEC,-0.3,641215101>0.4,-0.5758333333333333
RET,-0.29,641215101>0.4,-0.26083333333333336
ALK,-0.24,641215101>0.4,-0.3050000000000001
SYK,0.22,641215101>0.4,-1.1541666666666668
JAK,-0.21,641215101>0.4,0.08083333333333334
EPH,-0.04,641215101>0.4,-0.050833333333333355
CSK,3.37,641215102>0.15,1.5716666666666668
INSR,-1.84,641215102>0.15,-0.88
ACK,1.47,641215102>0.15,1.9608333333333334
SEV,1.43,641215102>0.15,1.0208333333333333
ALK,1.41,641215102>0.15,-0.3050000000000001
SYK,-1.38,641215102>0.15,-1.1541666666666668
PDGFR,-1.34,641215102>0.15,-0.46
FAK,-1.34,641215102>0.15,-0.685
FGFR,1.23,641215102>0.15,0.9566666666666667
TEC,1,641215102>0.15,-0.5758333333333333
RYK,-1,641215102>0.15,-0.6799999999999999
FER,0.8,641215102>0.15,0.5
FRK,-0.77,641215102>0.15,-0.6575
ABL,-0.75,641215102>0.15,-0.30916666666666665
EGFR,-0.66,641215102>0.15,0.255
AXL,-0.62,641215102>0.15,0.31833333333333336
RET,-0.59,641215102>0.15,-0.26083333333333336
DDR,-0.56,641215102>0.15,-0.7075
MET,-0.44,641215102>0.15,-0.66
SRC,-0.37,641215102>0.15,-1.0425
VEGFR,0.32,641215102>0.15,0.7408333333333333
TRK,0.21,641215102>0.15,0.37
JAK,-0.02,641215102>0.15,0.08083333333333334
EPH,0,641215102>0.15,-0.050833333333333355
CSK,3.07,641215102>0.2,1.5716666666666668
INSR,-2.1,641215102>0.2,-0.88
ALK,2.03,641215102>0.2,-0.3050000000000001
FGFR,1.9,641215102>0.2,0.9566666666666667
ACK,1.63,641215102>0.2,1.9608333333333334
SEV,1.63,641215102>0.2,1.0208333333333333
MET,-1.43,641215102>0.2,-0.66
SYK,-1.32,641215102>0.2,-1.1541666666666668
FER,1.25,641215102>0.2,0.5
PDGFR,-1.16,641215102>0.2,-0.46
DDR,-1.11,641215102>0.2,-0.7075
EPH,-0.92,641215102>0.2,-0.050833333333333355
RYK,-0.86,641215102>0.2,-0.6799999999999999
FAK,-0.79,641215102>0.2,-0.685
ABL,-0.66,641215102>0.2,-0.30916666666666665
FRK,-0.4,641215102>0.2,-0.6575
TRK,0.29,641215102>0.2,0.37
VEGFR,0.25,641215102>0.2,0.7408333333333333
JAK,0.21,641215102>0.2,0.08083333333333334
RET,-0.2,641215102>0.2,-0.26083333333333336
EGFR,-0.16,641215102>0.2,0.255
SRC,0.08,641215102>0.2,-1.0425
AXL,0.04,641215102>0.2,0.31833333333333336
TEC,-0.03,641215102>0.2,-0.5758333333333333
SEV,2.27,641215102>0.3,1.0208333333333333
ACK,2.19,641215102>0.3,1.9608333333333334
SRC,-2.1,641215102>0.3,-1.0425
CSK,2,641215102>0.3,1.5716666666666668
INSR,-1.67,641215102>0.3,-0.88
FRK,-1.63,641215102>0.3,-0.6575
ALK,1.45,641215102>0.3,-0.3050000000000001
MET,-1.27,641215102>0.3,-0.66
FGFR,1.23,641215102>0.3,0.9566666666666667
SYK,-1.2,641215102>0.3,-1.1541666666666668
TRK,1.18,641215102>0.3,0.37
PDGFR,-0.97,641215102>0.3,-0.46
DDR,-0.82,641215102>0.3,-0.7075
ABL,-0.79,641215102>0.3,-0.30916666666666665
RYK,-0.62,641215102>0.3,-0.6799999999999999
TEC,0.55,641215102>0.3,-0.5758333333333333
FER,0.51,641215102>0.3,0.5
EGFR,0.48,641215102>0.3,0.255
FAK,-0.34,641215102>0.3,-0.685
AXL,-0.09,641215102>0.3,0.31833333333333336
RET,0.07,641215102>0.3,-0.26083333333333336
EPH,0.05,641215102>0.3,-0.050833333333333355
JAK,0.01,641215102>0.3,0.08083333333333334
VEGFR,-0.01,641215102>0.3,0.7408333333333333
ACK,3.46,641215102>0.4,1.9608333333333334
SEV,3.21,641215102>0.4,1.0208333333333333
CSK,1.8,641215102>0.4,1.5716666666666668
SYK,-1.75,641215102>0.4,-1.1541666666666668
EGFR,1.74,641215102>0.4,0.255
TEC,1.55,641215102>0.4,-0.5758333333333333
SRC,-1.24,641215102>0.4,-1.0425
INSR,-1.18,641215102>0.4,-0.88
TRK,1.15,641215102>0.4,0.37
FRK,-1.12,641215102>0.4,-0.6575
VEGFR,-1.1,641215102>0.4,0.7408333333333333
RET,1.07,641215102>0.4,-0.26083333333333336
EPH,-0.69,641215102>0.4,-0.050833333333333355
AXL,0.69,641215102>0.4,0.31833333333333336
ABL,-0.62,641215102>0.4,-0.30916666666666665
MET,-0.53,641215102>0.4,-0.66
ALK,0.52,641215102>0.4,-0.3050000000000001
FGFR,0.48,641215102>0.4,0.9566666666666667
RYK,-0.43,641215102>0.4,-0.6799999999999999
FAK,-0.34,641215102>0.4,-0.685
FER,0.34,641215102>0.4,0.5
JAK,0.31,641215102>0.4,0.08083333333333334
DDR,0.05,641215102>0.4,-0.7075
PDGFR,0.03,641215102>0.4,-0.46
PDGFR,-2.44,641215104>0.15,-0.46
SYK,-2.29,641215104>0.15,-1.1541666666666668
TEC,-2.01,641215104>0.15,-0.5758333333333333
VEGFR,1.96,641215104>0.15,0.7408333333333333
ACK,1.75,641215104>0.15,1.9608333333333334
FER,1.39,641215104>0.15,0.5
ALK,-1.25,641215104>0.15,-0.3050000000000001
EPH,1.2,641215104>0.15,-0.050833333333333355
SRC,-1.15,641215104>0.15,-1.0425
CSK,0.94,641215104>0.15,1.5716666666666668
FGFR,0.86,641215104>0.15,0.9566666666666667
INSR,-0.86,641215104>0.15,-0.88
RYK,-0.82,641215104>0.15,-0.6799999999999999
RET,-0.67,641215104>0.15,-0.26083333333333336
MET,-0.63,641215104>0.15,-0.66
FAK,-0.61,641215104>0.15,-0.685
SEV,-0.55,641215104>0.15,1.0208333333333333
EGFR,0.31,641215104>0.15,0.255
DDR,-0.26,641215104>0.15,-0.7075
FRK,-0.14,641215104>0.15,-0.6575
AXL,-0.14,641215104>0.15,0.31833333333333336
JAK,0.13,641215104>0.15,0.08083333333333334
ABL,-0.12,641215104>0.15,-0.30916666666666665
TRK,-0.04,641215104>0.15,0.37
VEGFR,2.1,641215104>0.2,0.7408333333333333
ACK,1.97,641215104>0.2,1.9608333333333334
FER,1.82,641215104>0.2,0.5
PDGFR,-1.67,641215104>0.2,-0.46
TEC,-1.5,641215104>0.2,-0.5758333333333333
SYK,-1.34,641215104>0.2,-1.1541666666666668
ALK,-1.31,641215104>0.2,-0.3050000000000001
INSR,-1.29,641215104>0.2,-0.88
EPH,1.05,641215104>0.2,-0.050833333333333355
FAK,-0.97,641215104>0.2,-0.685
RYK,-0.72,641215104>0.2,-0.6799999999999999
CSK,0.64,641215104>0.2,1.5716666666666668
FGFR,0.58,641215104>0.2,0.9566666666666667
SEV,-0.52,641215104>0.2,1.0208333333333333
MET,-0.47,641215104>0.2,-0.66
EGFR,0.47,641215104>0.2,0.255
FRK,-0.47,641215104>0.2,-0.6575
ABL,0.43,641215104>0.2,-0.30916666666666665
AXL,0.38,641215104>0.2,0.31833333333333336
DDR,0.33,641215104>0.2,-0.7075
RET,-0.33,641215104>0.2,-0.26083333333333336
JAK,0.29,641215104>0.2,0.08083333333333334
SRC,-0.12,641215104>0.2,-1.0425
TRK,-0.07,641215104>0.2,0.37
ACK,2.61,641215104>0.3,1.9608333333333334
AXL,1.76,641215104>0.3,0.31833333333333336
DDR,-1.35,641215104>0.3,-0.7075
TEC,-1.33,641215104>0.3,-0.5758333333333333
SRC,-1.29,641215104>0.3,-1.0425
VEGFR,1.27,641215104>0.3,0.7408333333333333
EGFR,1.25,641215104>0.3,0.255
PDGFR,-1.11,641215104>0.3,-0.46
ALK,-1.03,641215104>0.3,-0.3050000000000001
FER,0.81,641215104>0.3,0.5
EPH,0.75,641215104>0.3,-0.050833333333333355
MET,-0.71,641215104>0.3,-0.66
SYK,-0.62,641215104>0.3,-1.1541666666666668
INSR,-0.58,641215104>0.3,-0.88
FRK,-0.52,641215104>0.3,-0.6575
RYK,-0.52,641215104>0.3,-0.6799999999999999
RET,0.47,641215104>0.3,-0.26083333333333336
SEV,-0.38,641215104>0.3,1.0208333333333333
ABL,-0.36,641215104>0.3,-0.30916666666666665
TRK,-0.35,641215104>0.3,0.37
CSK,-0.27,641215104>0.3,1.5716666666666668
FGFR,-0.16,641215104>0.3,0.9566666666666667
JAK,0.08,641215104>0.3,0.08083333333333334
FAK,0.03,641215104>0.3,-0.685
SRC,-1.9,641215104>0.4,-1.0425
TEC,-1.29,641215104>0.4,-0.5758333333333333
RET,-1.06,641215104>0.4,-0.26083333333333336
FAK,0.84,641215104>0.4,-0.685
EGFR,0.68,641215104>0.4,0.255
EPH,0.66,641215104>0.4,-0.050833333333333355
ALK,-0.64,641215104>0.4,-0.3050000000000001
ABL,-0.62,641215104>0.4,-0.30916666666666665
DDR,-0.61,641215104>0.4,-0.7075
TRK,-0.56,641215104>0.4,0.37
PDGFR,-0.53,641215104>0.4,-0.46
FGFR,0.48,641215104>0.4,0.9566666666666667
INSR,-0.46,641215104>0.4,-0.88
RYK,-0.43,641215104>0.4,-0.6799999999999999
SYK,0.4,641215104>0.4,-1.1541666666666668
FER,0.34,641215104>0.4,0.5
SEV,-0.31,641215104>0.4,1.0208333333333333
JAK,0.31,641215104>0.4,0.08083333333333334
ACK,-0.29,641215104>0.4,1.9608333333333334
VEGFR,0.27,641215104>0.4,0.7408333333333333
MET,0.16,641215104>0.4,-0.66
CSK,0.15,641215104>0.4,1.5716666666666668
AXL,0.13,641215104>0.4,0.31833333333333336
FRK,-0.11,641215104>0.4,-0.6575
