Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
ARAF,P10398,TKL,RAF,0.6861327796308466,0.6149534069288193,1.3095558225743347,1.3320243404834455,0.9818046313554868,0.9818046313554868,0,0.4445572589507272,3
BRAF,P15056,TKL,RAF,0.6861327796308466,0.6149534069288193,1.3095558225743347,1.3320243404834455,0.9818046313554868,0.9818046313554868,0,0.4445572589507272,3
PIM3,Q86V86,CAMK,PIM,0.6861327796308466,0.6149534069288193,1.3095558225743347,1.3320243404834455,0.9818046313554868,0.9818046313554868,0,0.4445572589507272,3
PRKCA,P17252,AGC,PKC,0.8419347045654042,0.3884926417962662,1.2763801644845367,1.4614262661931443,0.8093776985559344,0.8070857738297618,0.016963631059569217,0.3824666904681669,16
MAK,P20794,CMGC,RCK,0.6861327796308466,0.5692208473205564,1.2553536269514032,1.2778928143189972,0.9713910834288519,0.9713910834288519,0,0.3126594362585582,3
PRKAB1,Q9Y478,NA,NA,0.9665762445130504,0.2649634479601647,1.2374114548202804,1.2505729008782511,0.7485586266607513,0.7485586266607513,0,0.3762742769140237,3
RPS6KA4,O75676,AGC-CAMK,RSK,0.9665762445130504,0.26857901095920084,1.2309773448148704,1.2641457080675251,0.7570005581720691,0.7614213348884529,0.008185687881269041,0.5524955187559778,4
RPS6KA5,O75582,AGC-CAMK,RSK,0.6861327796308466,0.5357980974936025,1.2207499281824283,1.3476762860262417,0.8216436613846557,0.8202458755756664,0.01237225711269924,0.37551348536178075,28
CHEK1,O14757,CAMK,CAMKL,0.6485758100220466,0.5080919675500294,1.2177854492186895,1.4260613916457718,0.8715055688539892,0.8559943869257697,0.04844596510395354,0.3374669412735358,8
NEK8,Q86SG6,NEK,NEK,0.5359049011956463,0.7378922231244563,1.2074962489653474,1.8536238669246101,0.9881585819562658,1.011002601089612,0.06853205740003836,0.47548947116899365,4
CDKL4,Q5MAI5,CMGC,CDKL,0.7562436458513976,0.5638323964834082,1.174350177786612,1.796314529118093,0.9020022512421061,0.9291213257159715,0.05021476847026661,0.3935057649251898,3
CSNK1A1,P48729,CK1,CK1,0.6861327796308466,0.542706193641976,1.1597935022410026,1.4506043327232976,0.9005736542486973,0.9018866078847297,0.06633917801293697,0.46978431061221826,6
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.5171264163912462,0.5902454378328672,1.1591915693907924,1.2523085933817097,0.8273681967087072,0.8247747604003135,0.020016942730344895,0.37006178651408095,26
MAP3K14,Q99558,STE,STE-Unique,0.5171264163912462,0.6161846340195687,1.133311050410815,1.133311050410815,0.9983866174302475,0.9983866174302475,NA,0.4750888047932961,3
CDK3,Q00526,CMGC,CDK,0.8666985049304272,0.11517104197683714,1.1020651634546585,1.176995532348625,0.6721397761616876,0.6235451298465677,0.10399251231423969,0.17117147252457995,7
MAPKAPK2,P49137,CAMK,MAPKAPK,0.5359049011956463,0.5876877666791719,1.0988251250715009,1.31322077666074,0.8325867248615357,0.8358285592355316,0.014589306817132183,0.367416019471461,23
IKBKB,O14920,OTHER,IKK,0.6861327796308466,0.393147867927331,1.0819067265463764,1.0995454749590916,0.8480928155372335,0.8480928155372335,0,0.6177687272488411,3
PRKCE,Q02156,AGC,PKC,0.6485758100220466,0.3734930382912447,1.067039449004104,1.1649946959268103,0.8024844784725189,0.8016550323222282,0.04022795337892904,0.3832088855259305,14
MTOR,P42345,Atypical,PIKK,0.6110188404132465,0.2832714118113278,1.0252673016269775,1.0862497075571587,0.8199876243429571,0.7615609875765996,0.06928546807688434,0.3834491854258475,4
CDK4,P11802,CMGC,CDK,0.9665762445130504,0.04585456003471639,1.0084903959919653,1.0580912256344006,0.48860239304500286,0.5025348134444916,0.04179726119846613,0.13473854983462985,5
PRKY,O43930,AGC,PKA,0.601154957532242,0.4920172440703937,1.0066936263503568,1.5655588484249967,0.813180284254019,0.8221248169535915,0.09673003933950203,0.3555219071741408,8
CDK6,Q00534,CMGC,CDK,0.9169558903496947,0.03602336947852364,1.0046807708452,1.013299907845746,0.48860239304500286,0.46389236456262406,0.07413008544713633,0.13473854983462985,5
NPR2,P20594,RGC,RGC,0.6130042434454838,0.26937221108138487,0.992067963452244,1.0862497075571587,0.7653779979452748,0.7030560808883864,0.15518290399569962,0.48172942176637423,5
DAPK3,O43293,CAMK,DAPK,0.6861327796308466,0.28399665636520083,0.9701294359960475,0.9701294359960475,0.7672371297853768,0.7672371297853768,NA,0.30538671766816705,3
CDK17,Q00537,CMGC,CDK,0.6861327796308466,0.27245874297144357,0.9585915226022902,0.9585915226022902,0.7617162903355679,0.7617162903355679,NA,0.28011009068332776,3
TBK1,Q9UHD2,OTHER,IKK,0.6861327796308466,0.23761035454033402,0.9212097949809581,0.9317844439198277,0.7211633517784094,0.7211633517784094,0,0.36918576311735674,3
IKBKE,Q14164,OTHER,IKK,0.6297973252176465,0.25847222108395124,0.907981529247203,1.0196147990759656,0.728166499271982,0.7552246842617388,0.04240761452121147,0.3987486850838047,5
CDKL1,Q00532,CMGC,CDKL,0.6889574815930164,0.19474882612198044,0.8840435217491139,0.8882805746923685,0.6776308347675304,0.6928608600291939,0.026379177553758675,0.1889308525376737,4
PRKCB,P05771,AGC,PKC,0.6861327796308466,0.15315339585609933,0.8435235400202845,0.8895584464204169,0.7073936762449194,0.7149983142163834,0.01587945982512539,0.3149798324594503,13
PRKACG,P22612,AGC,PKA,0.6861327796308466,0.1438277794264018,0.8288002831995782,0.8523484049743677,0.6168844042176561,0.6168844042176561,0,0.47797574277890104,3
RAF1,P04049,TKL,RAF,0.5171264163912462,0.31778725765430715,0.8269303363627325,0.8816426695763342,0.7828256000491752,0.7872046570701048,0.013137171062788668,0.32145221959223713,6
PRKCQ,Q04759,AGC,PKC,0.667037867840577,0.13238797852859713,0.8169010598998705,0.8759002616357625,0.6978990393968135,0.6965895205398053,0.020895340768712724,0.24512084460478722,12
MAPK11,Q15759,CMGC,MAPK,0.6196768905956477,0.24661635559733736,0.814559844084968,1.075948261124773,0.6695518223903631,0.7338447994677686,0.12500588762667583,0.2824398811581048,5
PRKCG,P05129,AGC,PKC,0.5614485540050943,0.2876242475855346,0.8027966566460132,1.4275001457202738,0.7746729256244884,0.7632146146677841,0.06322196963341599,0.3066058843092719,9
GSK3B,P49841,CMGC,GSK,0.5359049011956463,0.28533739311906664,0.786344140724857,1.1132611774303665,0.7641409248136066,0.775051226465209,0.03273090495480713,0.38577441139585283,5
MAPK13,O15264,CMGC,MAPK,0.6110188404132465,0.17499868692441295,0.7808767308823953,1.1572160793531918,0.6805626440226052,0.7094078944852159,0.08972250596343244,0.32017052086900666,12
MAPK14,Q16539,CMGC,MAPK,0.7498659005857545,0.3772452262206941,0.7733794759595236,2.1214782044987937,0.6664768820598328,0.786786136428091,0.20132418452887513,0.2911050641903691,10
AURKB,Q96GD4,CAMK,AUR,0.5171264163912462,0.2516721158971942,0.7643099852029749,0.7961406722375072,0.7422977985229386,0.7422752789690832,4.468585435325494e-5,0.2958966495777524,4
CDK10,Q15131,CMGC,CDK,0.49273119940938276,0.22653575893311684,0.7551985779707172,0.7961406722375072,0.7455423408639775,0.719050681095051,0.03958342733487625,0.3513921976524035,4
PRKCI,P41743,AGC,PKC,0.5171264163912462,0.23180004669104076,0.7522034317413577,0.779933773686509,0.7588169911961643,0.7537812522371848,0.01335847065977217,0.3600040701304814,11
PIM2,Q9P1W9,CAMK,PIM,0.5171264163912462,0.24419285298952623,0.7462744047491021,0.8658484023931022,0.7666075897355504,0.7686969543968122,0.011913058167442845,0.3388155043601425,27
RPS6KA2,Q15349,AGC-CAMK,RSK,0.5171264163912462,0.26336304178448133,0.7360894777701144,0.9986124765133587,0.7467677758922938,0.7667680637028139,0.04929895418312596,0.38197736257389,16
RPS6KA1,Q15418,AGC-CAMK,RSK,0.5171264163912462,0.23648957596791542,0.7332228371185113,0.8543685847096721,0.7570164668193929,0.7576930029927389,0.01392360089060254,0.3881885037091451,17
ATR,Q13535,Atypical,PIKK,0.5171264163912462,0.2201494550770201,0.7275457042268207,0.779933773686509,0.710333505791505,0.7103881119380882,1.6381843974929333e-4,0.41708159693360836,4
CDK7,P50613,CMGC,CDK,0.6307528721015142,0.050717555596960194,0.7214018585772173,0.8030394210551567,0.5713463786444876,0.5341208748694722,0.13406144735010925,0.2132985793375629,9
RPS6KL1,Q9Y6S9,OTHER,RSKL,0.51427857351842,0.19533513882178066,0.7094600287022694,0.7275271513728588,0.6757365256143908,0.6757365256143908,0,0.3049102811110839,3
PIM1,P11309,CAMK,PIM,0.5171264163912462,0.25529735651915375,0.7055514105206528,0.9536453309968356,0.7647046447282656,0.7710715016666215,0.021010261088771368,0.33062150415773806,42
RPS6KA3,P51812,AGC-CAMK,RSK,0.5359049011956463,0.22549956234968516,0.7015486680669789,1.0177468629408464,0.7337750450256088,0.7500695289055032,0.030413890179712525,0.3697814273816537,15
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.4873298144614441,0.18042294270166057,0.6814474146695004,0.9959883326872099,0.7079622353417689,0.6608240636439028,0.12882565053673645,0.32781231902050934,10
ROCK1,Q13464,AGC,DMPK,0.51427857351842,0.18340611062997758,0.6630202247993447,0.7834962978520308,0.6442235907833456,0.6749860833828338,0.05253695785085874,0.36904524797052907,4
CDK1,P06493,CMGC,CDK,0.5753729645721818,0.07819224090586155,0.6578616777298122,0.7426382637247441,0.6504671907212389,0.6421387841165007,0.06719128578284443,0.24627830498087655,13
CDK11A,Q9UQ88,CMGC,NA,0.515499077606774,0.12799869630953178,0.6427056379725413,0.6795379781557349,0.6303951299971923,0.6346692293944327,0.005460616646291264,0.25703806200707663,4
MYLK2,Q9H1R3,CAMK,MLCK,0.393618634889395,0.24718356881172862,0.6408022037011236,0.6408022037011236,0.7182764552420724,0.7182764552420724,NA,0.3268311178741987,3
COQ8A,Q8NI60,Atypical,ABC1,0.5922403556088464,0.1266329469364305,0.6228103537068078,0.8965520674664211,0.639773354493455,0.6618434078698364,0.0391525223862134,0.26212425607606504,7
RPS6KB1,P23443,AGC,RSK,0.5171264163912462,0.1362501463838859,0.6118703676427949,0.9064662533013663,0.6483384463629498,0.6808346496872585,0.06127310733936299,0.3600835157194188,14
AURKA,O14965,CAMK,AUR,0.5171264163912462,0.08769302944632776,0.6022545988511958,0.6194993251008047,0.5789739010843731,0.5789739010843731,0,0.20535028606864092,5
DCLK2,Q8N568,CAMK,DCAMKL,0.5171264163912462,0.06778562204142813,0.5887305641345324,0.6295091160555101,0.5577060886074799,0.5710619143490898,0.05704913192790684,0.20586548101476387,7
MAPK12,P53778,CMGC,MAPK,0.5302608794181412,0.08116724771495433,0.566716720375545,0.884189858590214,0.5940111044217756,0.6111129851918184,0.05927550504827154,0.2002550088844477,8
MAPK3,P27361,CMGC,MAPK,0.5020301648639095,0.07913672157253983,0.5312510590828525,0.9819822627910475,0.5953484092403011,0.6292066592892153,0.09229432682353939,0.22390989946903633,14
CDK19,Q9BWU1,CMGC,CDK,0.5199930570428494,0.006619976850039062,0.5261161421016382,0.5323267921165749,0.2662121367035939,0.2662121367035939,0,0.059154634310050636,4
NUAK1,O60285,CAMK,CAMKL,0.3957739469155299,0.09423716284158976,0.4916117326594023,0.49486087917786087,0.5363535270379769,0.5363535270379769,0,0.22209496000593956,3
MAPK10,P53779,CMGC,MAPK,0.4752257808539072,0.028052116129354106,0.424812155072339,0.7691527323104644,0.617313343447023,0.6185069355344953,0.021196625503247964,0.24382926796765336,17
CDKL2,Q92772,CMGC,CDKL,0.34813116260375315,0.02258651216153328,0.42342856012656443,0.4322680374519309,0.35167412844203866,0.3137027757309571,0.0930104389853964,0.18843775271805185,3
MAPK8,P45983,CMGC,MAPK,0.443204361858484,0.021328456159520656,0.4183916339679425,0.7195217929489123,0.617313343447023,0.6131023134720551,0.011627539231965972,0.24382926796765336,18
PRKCH,P24723,AGC,PKC,0.3394935195931831,0.02972764296562909,0.41834611282310724,0.5818048088412667,0.5065191520800103,0.4912127945459615,0.08876944745437404,0.22918198110427923,7
MAPK1,P28482,CMGC,MAPK,0.48910574630084225,0.08663043894172234,0.4111682744057928,1.0426801031446593,0.5481580883759852,0.5982798673004597,0.11923847547664038,0.17876183432708626,12
MAPK7,Q13164,CMGC,MAPK,0.42506290830999577,0.02288713161042938,0.4040630937308264,0.5755103848926807,0.5052123778352139,0.506933777852296,0.05598621658350087,0.228297773401747,10
CDK5,Q00535,CMGC,CDK,0.3979400086720376,0.003881019747610927,0.401428336517859,0.4049449102406961,0.42625405079514617,0.42625405079514617,0,0.15443452373538807,9
CDK2,P24941,CMGC,CDK,0.3656366710026855,9.672287826910436e-4,0.3988094673846665,0.4005536242747243,0.43421818568955,0.38780622771012163,0.08054666057851309,0.2018097410545175,11
DYRK1A,Q13627,CMGC,DYRK,0.29929628285498067,0.08621844437263818,0.3855147272276188,0.39081126397633087,0.5237055740313997,0.5237055740313997,0,0.1886405433130216,3
PKN1,Q16512,AGC,PKN,0.2975694635544747,0.030455508241121986,0.33002148733561265,0.3366232678206433,0.3673532158149924,0.3647901159635328,0.005085993594291596,0.22738776067592012,3
CDK13,Q14004,CMGC,CDK,0.3010299956639812,0.021364010003528576,0.32239400566750975,0.3233063903751334,0.35787206804111416,0.35787206804111416,0.04604193800299775,0.12524149259777442,4
CDK18,Q07002,CMGC,CDK,0.3010299956639812,0.015022873584506671,0.31605286924848786,0.31605286924848786,0.2944131372239829,0.2944131372239829,NA,0.018215392378874817,3
MAPK9,P45984,CMGC,MAPK,0.33546431481729605,4.836147808827192e-4,0.3010299956639812,0.4005536242747243,0.39243652227586806,0.3912377955006871,0.040933397385105146,0.19602076101719856,13
ROCK2,O75116,AGC,DMPK,0.21896306137886817,0.060480747381381476,0.27944380876024966,0.27944380876024966,0.4678276940351598,0.4678276940351598,0,0.17296140508227165,3
GSK3A,P49840,CMGC,GSK,0.22040350874217546,0.05483430116253036,0.2749349236103557,0.28388976626328216,0.4434499670773351,0.4434499670773351,0,0.21798599241274394,3
CDKL5,O76039,CMGC,CDKL,0.3405458047105435,0.020259299873758362,0.2684882348633608,0.7093244422927804,0.3250423803316346,0.37667263603009526,0.12285966693262368,0.22912703364137776,6
CDK9,P50750,CMGC,CDK,0.22329881601158919,8.700400963100539e-4,0.22416827472421808,0.22503947758789045,0.25929547127442626,0.2411581066725974,0.02720604690274329,0.08188280137109848,7
CILK1,Q9UPZ9,CMGC,RCK,0.15614457737683893,0.011766845900837554,0.1658057225892375,0.17477906829829454,0.2889370490820739,0.2889370490820739,0,0.1726490783472648,3
PRKCZ,Q05513,AGC,PKC,0.15366288787019475,0.008003305243807539,0.1624368121776999,0.16599662294392017,0.3836368531397078,0.383771001249872,2.661919037578501e-4,0.20397400148812617,6
