Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
EPHA1,P21709,TYR,Eph,0.6861327796308466,1.6197887582883939,2.3059215379192404,2.3059215379192404,-0.6841107864856788,-0.6841107864856788,NA,-0.10761811493693418,4
ITK,Q08881,TYR,Tec,0.20616736160156465,1.6667230829001785,1.9495429052142699,2.515985037332437,-0.20787282599769707,-0.22969852329891904,0.06780613030067612,-0.05896615745501301,27
ZAP70,P43403,TYR,Syk,0.16561777045465598,1.5633601573612588,1.704037267605977,2.13691517467964,0.18173372295329238,0.17079632358474153,0.024539777367061293,0.07020728103632626,35
RYK,P34925,TYR,Ryk,0.5199930570428494,1.0969100130080565,1.6169030700509057,1.6169030700509057,-0.5762860634879047,-0.5762860634879047,NA,-0.16323601747142735,3
EPHA2,P29317,TYR,Eph,0.3627557551475904,1.1077078560089544,1.5740746993475263,1.6946486305533763,-0.478475619724495,-0.4640283617816791,0.030296789743721173,-0.1574134932117861,5
LYN,P07948,TYR,Src,0.40408579302110387,0.8956339736123078,1.4972452342196396,2.7624562618571256,0.4560333043469829,0.38532174112714906,0.24353268735160322,0.15317805597796763,7
FRK,P42685,TYR,Src,0.15366288787019475,1.2714591428781374,1.3902348943072573,1.9495429052142699,-0.2316610975271822,-0.23610862604487437,0.048813906940350385,-0.05785857446050559,20
TYK2,P29597,TYR,JakA,0.393618634889395,0.9063010154816074,1.2864086652415267,1.393618634889395,-0.5213860088383603,-0.5213860088383603,0,-0.1252384518186395,3
SRMS,Q9H3Y6,TYR,Src,0.18268518720738294,1.094844366875525,1.239849035486478,1.771805030036649,-0.20825587766906292,-0.21342287248398173,0.04929529981181392,-0.03465481082303423,19
NTRK1,P04629,TYR,Trk,0.2810179700509499,0.916770282217394,1.1747005509136716,1.619788758288394,-0.37050056259663605,-0.3849788703738144,0.027895441175090845,-0.11218405572632495,6
NTRK2,Q16620,TYR,Trk,0.21896306137886817,0.8856562921755622,1.1185925162613053,1.5957137709809677,-0.2512439791221421,-0.2580178233408669,0.045450583023422524,-0.04146604773124718,11
BTK,Q06187,TYR,Tec,0.24434244389522955,1.001600058142848,1.1103174061858454,2.2941362877160807,-0.26480957670475685,-0.29448692465739545,0.07601102191143548,-0.07498673425157341,9
EPHA10,Q5JZY3,TYR,Eph,0.3010299956639812,0.7586883894763754,1.0605094383031317,1.1135092748275182,-0.4706308807977795,-0.4706308807977795,0,-0.18229403575126332,3
JAK2,O60674,TYR,JakA,0.2600878824350288,0.8946661698709178,1.053587039433481,1.6313784560345066,-0.24997556326439066,-0.22866229993400863,0.03633588474613241,-0.064215345154587,13
INSRR,P14616,TYR,InsR,0.21752737583371382,0.7631440008202788,1.0304832975073053,1.103584023526877,-0.4257773835622457,-0.4127151732722252,0.026124420580041108,-0.1620897095266698,4
FGR,P09769,TYR,Src,0.33974678245801754,0.5307682981124383,0.9590497308551962,1.039510195741994,0.3322676662299715,0.3084725089977397,0.04721705133312407,0.07197051281926559,4
SYK,P43405,TYR,Syk,0.07715201341210016,0.7331776838686361,0.9584336317833101,1.4188015391252278,0.12553467067683569,0.09409830522938982,0.05789775218271516,0.06505255691299214,39
EPHA4,P54764,TYR,Eph,0.21896306137886817,0.7224834048141314,0.9541452383693316,0.9734503935647183,-0.4544995876534343,-0.4544995876534343,0,-0.22553800707179494,3
AXL,P30530,TYR,Axl,0.09297751319181767,0.7684963843511454,0.9424556068684922,1.469954061572609,0.11611034449349547,0.10443693754117098,0.04558435939214667,0.046877349901222796,29
FER,P16591,TYR,Fer,0.17451864212134705,0.46630440321480215,0.7642090357866762,0.8971548357545818,-0.2504215733563811,-0.18162803105772143,0.21306703796358273,-0.10058658110821946,7
NTRK3,Q16288,TYR,Trk,0.15449210090956308,0.5745890513342116,0.7557228791981572,1.1397818153312433,-0.1979904827407388,-0.18377472505354814,0.04692029711749638,-0.02762355303645708,11
