Kinase,Z,method,AvgZ
FRK,-0.42,641215220>0.3,-0.7825
FGFR,0.39,641215220>0.3,0.42750000000000005
FER,0.21,641215220>0.3,0.5591666666666666
ALK,0.17,641215220>0.3,-0.18666666666666662
INSR,-0.12,641215220>0.3,0.45083333333333336
VEGFR,-0.05,641215220>0.3,0.85
ACK,2.51,641215220>0.4,1.0758333333333332
SEV,2.37,641215220>0.4,1.0808333333333333
SRC,-1.97,641215220>0.4,-1.9866666666666668
DDR,-1.56,641215220>0.4,-1.195
TRK,1.39,641215220>0.4,1.3191666666666666
VEGFR,-1.34,641215220>0.4,0.85
EPH,-1.14,641215220>0.4,-0.5566666666666666
CSK,1,641215220>0.4,0.7566666666666667
SYK,-0.99,641215220>0.4,-1.1633333333333333
MET,-0.94,641215220>0.4,-0.9183333333333333
AXL,-0.92,641215220>0.4,-0.7725
INSR,0.87,641215220>0.4,0.45083333333333336
EGFR,0.81,641215220>0.4,0.605
FER,0.73,641215220>0.4,0.5591666666666666
PDGFR,-0.64,641215220>0.4,-0.5966666666666667
RYK,-0.58,641215220>0.4,-0.7075
RET,-0.58,641215220>0.4,-0.7433333333333333
ALK,0.56,641215220>0.4,-0.18666666666666662
TEC,-0.39,641215220>0.4,-1.1758333333333333
JAK,0.33,641215220>0.4,0.03333333333333335
FAK,-0.32,641215220>0.4,-1.0975
ABL,-0.29,641215220>0.4,-0.415
FRK,0.15,641215220>0.4,-0.7825
FGFR,-0.04,641215220>0.4,0.42750000000000005
SRC,-3.11,641215301>0.15,-1.9866666666666668
FAK,-2.96,641215301>0.15,-1.0975
SYK,-2.16,641215301>0.15,-1.1633333333333333
MET,-1.98,641215301>0.15,-0.9183333333333333
ABL,-1.89,641215301>0.15,-0.415
VEGFR,1.74,641215301>0.15,0.85
DDR,-1.72,641215301>0.15,-1.195
SEV,1.49,641215301>0.15,1.0808333333333333
PDGFR,-1.46,641215301>0.15,-0.5966666666666667
ACK,1.38,641215301>0.15,1.0758333333333332
FRK,-1.34,641215301>0.15,-0.7825
TEC,-1.12,641215301>0.15,-1.1758333333333333
RYK,-0.96,641215301>0.15,-0.7075
INSR,-0.94,641215301>0.15,0.45083333333333336
FER,0.84,641215301>0.15,0.5591666666666666
JAK,-0.81,641215301>0.15,0.03333333333333335
TRK,0.76,641215301>0.15,1.3191666666666666
RET,-0.57,641215301>0.15,-0.7433333333333333
AXL,-0.55,641215301>0.15,-0.7725
EPH,-0.35,641215301>0.15,-0.5566666666666666
CSK,0.25,641215301>0.15,0.7566666666666667
FGFR,0.23,641215301>0.15,0.42750000000000005
EGFR,0.2,641215301>0.15,0.605
ALK,0.11,641215301>0.15,-0.18666666666666662
SRC,-2.87,641215301>0.2,-1.9866666666666668
FAK,-2.55,641215301>0.2,-1.0975
SYK,-1.77,641215301>0.2,-1.1633333333333333
DDR,-1.73,641215301>0.2,-1.195
MET,-1.67,641215301>0.2,-0.9183333333333333
VEGFR,1.66,641215301>0.2,0.85
ACK,1.52,641215301>0.2,1.0758333333333332
SEV,1.47,641215301>0.2,1.0808333333333333
ABL,-1.42,641215301>0.2,-0.415
PDGFR,-1.37,641215301>0.2,-0.5966666666666667
FRK,-1.2,641215301>0.2,-0.7825
TRK,1.08,641215301>0.2,1.3191666666666666
FER,0.99,641215301>0.2,0.5591666666666666
JAK,-0.94,641215301>0.2,0.03333333333333335
RYK,-0.92,641215301>0.2,-0.7075
EGFR,0.63,641215301>0.2,0.605
TEC,-0.61,641215301>0.2,-1.1758333333333333
INSR,-0.59,641215301>0.2,0.45083333333333336
CSK,0.53,641215301>0.2,0.7566666666666667
AXL,-0.42,641215301>0.2,-0.7725
RET,-0.35,641215301>0.2,-0.7433333333333333
FGFR,0.33,641215301>0.2,0.42750000000000005
ALK,-0.18,641215301>0.2,-0.18666666666666662
EPH,0.04,641215301>0.2,-0.5566666666666666
SRC,-2.91,641215301>0.3,-1.9866666666666668
SYK,-2.73,641215301>0.3,-1.1633333333333333
FAK,-2.33,641215301>0.3,-1.0975
VEGFR,2.05,641215301>0.3,0.85
MET,-1.92,641215301>0.3,-0.9183333333333333
ACK,1.73,641215301>0.3,1.0758333333333332
SEV,1.7,641215301>0.3,1.0808333333333333
FER,1.4,641215301>0.3,0.5591666666666666
TRK,1.19,641215301>0.3,1.3191666666666666
DDR,-1.12,641215301>0.3,-1.195
ABL,-1.1,641215301>0.3,-0.415
EGFR,0.89,641215301>0.3,0.605
RYK,-0.81,641215301>0.3,-0.7075
FRK,-0.8,641215301>0.3,-0.7825
PDGFR,-0.77,641215301>0.3,-0.5966666666666667
CSK,0.75,641215301>0.3,0.7566666666666667
AXL,-0.75,641215301>0.3,-0.7725
JAK,-0.69,641215301>0.3,0.03333333333333335
RET,-0.64,641215301>0.3,-0.7433333333333333
FGFR,0.58,641215301>0.3,0.42750000000000005
TEC,-0.3,641215301>0.3,-1.1758333333333333
INSR,0.09,641215301>0.3,0.45083333333333336
EPH,-0.02,641215301>0.3,-0.5566666666666666
ALK,0.01,641215301>0.3,-0.18666666666666662
SYK,-2.67,641215301>0.4,-1.1633333333333333
SRC,-2.05,641215301>0.4,-1.9866666666666668
SEV,2.03,641215301>0.4,1.0808333333333333
ACK,2.01,641215301>0.4,1.0758333333333332
FAK,-1.59,641215301>0.4,-1.0975
VEGFR,1.43,641215301>0.4,0.85
MET,-1.32,641215301>0.4,-0.9183333333333333
EGFR,1.3,641215301>0.4,0.605
FGFR,1.24,641215301>0.4,0.42750000000000005
TRK,1.22,641215301>0.4,1.3191666666666666
FER,1.09,641215301>0.4,0.5591666666666666
JAK,-1.05,641215301>0.4,0.03333333333333335
RET,-0.99,641215301>0.4,-0.7433333333333333
CSK,0.93,641215301>0.4,0.7566666666666667
PDGFR,-0.78,641215301>0.4,-0.5966666666666667
RYK,-0.73,641215301>0.4,-0.7075
EPH,-0.61,641215301>0.4,-0.5566666666666666
ALK,0.59,641215301>0.4,-0.18666666666666662
DDR,-0.45,641215301>0.4,-1.195
FRK,-0.42,641215301>0.4,-0.7825
INSR,0.36,641215301>0.4,0.45083333333333336
TEC,-0.25,641215301>0.4,-1.1758333333333333
AXL,-0.2,641215301>0.4,-0.7725
ABL,-0.06,641215301>0.4,-0.415
