Kinase,Z,method,AvgZ
GSK,-0.93,710490313>0.2,-0.9983333333333333
GRK,-0.93,710490313>0.2,-0.8891666666666667
PEK,-0.93,710490313>0.2,-0.36916666666666664
RAF,0.9,710490313>0.2,-0.12916666666666665
VRK1,-0.84,710490313>0.2,-0.13416666666666668
COT,-0.84,710490313>0.2,0.30249999999999994
SLK,-0.81,710490313>0.2,-0.61
BUD32,-0.8,710490313>0.2,-0.6075
NIK,-0.79,710490313>0.2,-0.6058333333333333
CAMKK,-0.79,710490313>0.2,-0.6108333333333333
PASK,-0.79,710490313>0.2,-0.6116666666666667
CLK,-0.76,710490313>0.2,-0.6066666666666667
ULK,-0.76,710490313>0.2,-0.6125
MOS,-0.76,710490313>0.2,-0.6025
JNK,-0.75,710490313>0.2,-0.7933333333333333
PKCI,-0.75,710490313>0.2,-0.9766666666666667
CAMK2,-0.74,710490313>0.2,-0.22166666666666668
MTOR,-0.66,710490313>0.2,-0.19333333333333333
CHK1,0.65,710490313>0.2,1.0733333333333333
PKCD,-0.54,710490313>0.2,-1.0383333333333333
P38,-0.53,710490313>0.2,-0.1875
MSN,-0.52,710490313>0.2,0.765
AUR,0.52,710490313>0.2,0.055833333333333283
ATR,-0.51,710490313>0.2,-0.7683333333333333
IRAK,0.46,710490313>0.2,0.38
QIK,0.44,710490313>0.2,0.20916666666666667
DYRK,-0.44,710490313>0.2,-0.3358333333333333
NEK,-0.43,710490313>0.2,0.25416666666666665
CAMK1,-0.43,710490313>0.2,0.49666666666666665
DAPK,0.41,710490313>0.2,0.26666666666666666
HAL,0.38,710490313>0.2,0.047499999999999896
NAK,0.38,710490313>0.2,-0.10083333333333336
PKN,0.37,710490313>0.2,0.2833333333333334
PKG,0.34,710490313>0.2,0.175
IKK,-0.28,710490313>0.2,0.010833333333333344
FRAY,-0.27,710490313>0.2,-0.08666666666666668
RSK,0.26,710490313>0.2,0.48250000000000004
MELK,0.23,710490313>0.2,0.775
PKCA,-0.22,710490313>0.2,-0.03750000000000001
MAPKAPK,0.22,710490313>0.2,0.4266666666666667
PDK1,-0.22,710490313>0.2,0.4675
MARK,-0.22,710490313>0.2,0.48916666666666664
MST,-0.2,710490313>0.2,0.605
CK1,0.18,710490313>0.2,0.2966666666666667
PKA,0.16,710490313>0.2,0.11999999999999995
PHK,-0.15,710490313>0.2,-0.5158333333333333
PDHK,-0.13,710490313>0.2,0.35583333333333333
PKD,-0.08,710490313>0.2,-0.64
ERK,-0.06,710490313>0.2,0.17166666666666663
CK2,-0.03,710490313>0.2,-0.32749999999999996
NMO,-2.58,710490313>0.3,-2.0908333333333333
PAKB,1.99,710490313>0.3,1.3391666666666666
AKT,1.99,710490313>0.3,1.415
LKB,-1.87,710490313>0.3,-0.525
PKCH,1.86,710490313>0.3,2.254166666666667
PLK,-1.82,710490313>0.3,-1.33
STE7,-1.76,710490313>0.3,-1.0741666666666667
DMPK,1.69,710490313>0.3,0.7
NDR,-1.67,710490313>0.3,-1.3591666666666666
STE11,-1.65,710490313>0.3,-0.6799999999999999
GSK,-1.64,710490313>0.3,-0.9983333333333333
CDK,-1.51,710490313>0.3,-1.0891666666666666
RAD53,1.49,710490313>0.3,1.4458333333333333
ATM,-1.47,710490313>0.3,-1.2241666666666666
BRSK,1.41,710490313>0.3,1.79
TAO,1.38,710490313>0.3,1.4666666666666668
KHS,1.35,710490313>0.3,1.7741666666666667
PRKDC,-1.33,710490313>0.3,-1.4816666666666667
BARK2,-1.28,710490313>0.3,-1.06
RIPK,-1.27,710490313>0.3,-0.9
PKCI,-1.25,710490313>0.3,-0.9766666666666667
AMPK,1.25,710490313>0.3,0.9783333333333333
STKR,1.25,710490313>0.3,0.9008333333333334
PIM,1.21,710490313>0.3,0.6616666666666667
PAKA,-1.05,710490313>0.3,-1.115
HAL,-1.04,710490313>0.3,0.047499999999999896
NUAK,-1.02,710490313>0.3,-0.8591666666666666
PEK,-1.02,710490313>0.3,-0.36916666666666664
TTK,-1.02,710490313>0.3,-0.8533333333333334
TLK,-1.01,710490313>0.3,-0.8508333333333333
JNK,-0.99,710490313>0.3,-0.7933333333333333
CHK1,0.92,710490313>0.3,1.0733333333333333
SGK,0.89,710490313>0.3,0.625
AUR,0.78,710490313>0.3,0.055833333333333283
GRK,-0.77,710490313>0.3,-0.8891666666666667
MTOR,-0.77,710490313>0.3,-0.19333333333333333
WNK,-0.75,710490313>0.3,-0.2683333333333333
SLK,-0.74,710490313>0.3,-0.61
CLK,-0.74,710490313>0.3,-0.6066666666666667
VRK1,-0.74,710490313>0.3,-0.13416666666666668
CAMKK,-0.73,710490313>0.3,-0.6108333333333333
NIK,-0.73,710490313>0.3,-0.6058333333333333
PASK,-0.73,710490313>0.3,-0.6116666666666667
BUD32,-0.72,710490313>0.3,-0.6075
MOS,-0.72,710490313>0.3,-0.6025
ULK,-0.71,710490313>0.3,-0.6125
COT,-0.69,710490313>0.3,0.30249999999999994
IRAK,0.68,710490313>0.3,0.38
MLK,-0.65,710490313>0.3,-0.7925
MELK,0.59,710490313>0.3,0.775
NAK,0.49,710490313>0.3,-0.10083333333333336
FRAY,-0.48,710490313>0.3,-0.08666666666666668
CAMK2,-0.48,710490313>0.3,-0.22166666666666668
QIK,0.45,710490313>0.3,0.20916666666666667
PKN,0.45,710490313>0.3,0.2833333333333334
RSK,0.44,710490313>0.3,0.48250000000000004
MSN,-0.41,710490313>0.3,0.765
ATR,-0.33,710490313>0.3,-0.7683333333333333
PDK1,-0.33,710490313>0.3,0.4675
MAPKAPK,0.32,710490313>0.3,0.4266666666666667
MST,-0.31,710490313>0.3,0.605
DAPK,0.3,710490313>0.3,0.26666666666666666
PKCD,-0.29,710490313>0.3,-1.0383333333333333
RAF,0.28,710490313>0.3,-0.12916666666666665
CK1,0.27,710490313>0.3,0.2966666666666667
DYRK,-0.24,710490313>0.3,-0.3358333333333333
MLCK,0.23,710490313>0.3,0.6025
PDHK,-0.21,710490313>0.3,0.35583333333333333
ERK,-0.18,710490313>0.3,0.17166666666666663
CAMK1,-0.17,710490313>0.3,0.49666666666666665
CK2,0.16,710490313>0.3,-0.32749999999999996
NEK,-0.16,710490313>0.3,0.25416666666666665
PHK,0.13,710490313>0.3,-0.5158333333333333
PKG,0.1,710490313>0.3,0.175
MARK,-0.09,710490313>0.3,0.48916666666666664
PKA,0.09,710490313>0.3,0.11999999999999995
IKK,-0.06,710490313>0.3,0.010833333333333344
P38,-0.03,710490313>0.3,-0.1875
PKCA,0.03,710490313>0.3,-0.03750000000000001
PKD,0.01,710490313>0.3,-0.64
NMO,-2.24,710490313>0.4,-2.0908333333333333
PAKB,2.14,710490313>0.4,1.3391666666666666
AKT,2.12,710490313>0.4,1.415
STE7,-1.99,710490313>0.4,-1.0741666666666667
PLK,-1.9,710490313>0.4,-1.33
PKCH,1.79,710490313>0.4,2.254166666666667
DMPK,1.79,710490313>0.4,0.7
PRKDC,-1.74,710490313>0.4,-1.4816666666666667
GSK,-1.67,710490313>0.4,-0.9983333333333333
STKR,1.64,710490313>0.4,0.9008333333333334
TAO,1.61,710490313>0.4,1.4666666666666668
LKB,-1.56,710490313>0.4,-0.525
KHS,1.56,710490313>0.4,1.7741666666666667
BRSK,1.55,710490313>0.4,1.79
CDK,-1.52,710490313>0.4,-1.0891666666666666
VRK1,-1.51,710490313>0.4,-0.13416666666666668
NDR,-1.44,710490313>0.4,-1.3591666666666666
STE11,-1.41,710490313>0.4,-0.6799999999999999
RIPK,-1.4,710490313>0.4,-0.9
AMPK,1.4,710490313>0.4,0.9783333333333333
JNK,-1.36,710490313>0.4,-0.7933333333333333
CHK1,1.32,710490313>0.4,1.0733333333333333
ATM,-1.31,710490313>0.4,-1.2241666666666666
PAKA,-1.22,710490313>0.4,-1.115
PKA,1.21,710490313>0.4,0.11999999999999995
MTOR,-1.17,710490313>0.4,-0.19333333333333333
FRAY,-1.11,710490313>0.4,-0.08666666666666668
BARK2,-1.1,710490313>0.4,-1.06
IRAK,1.09,710490313>0.4,0.38
PKG,1.05,710490313>0.4,0.175
SGK,1.01,710490313>0.4,0.625
PIM,0.99,710490313>0.4,0.6616666666666667
ERK,-0.96,710490313>0.4,0.17166666666666663
PKN,-0.94,710490313>0.4,0.2833333333333334
HAL,-0.93,710490313>0.4,0.047499999999999896
TTK,-0.93,710490313>0.4,-0.8533333333333334
NUAK,-0.92,710490313>0.4,-0.8591666666666666
RAD53,0.92,710490313>0.4,1.4458333333333333
TLK,-0.91,710490313>0.4,-0.8508333333333333
PKCI,-0.87,710490313>0.4,-0.9766666666666667
DYRK,-0.79,710490313>0.4,-0.3358333333333333
MLK,-0.78,710490313>0.4,-0.7925
CK1,0.77,710490313>0.4,0.2966666666666667
PEK,-0.73,710490313>0.4,-0.36916666666666664
ULK,-0.68,710490313>0.4,-0.6125
WNK,-0.67,710490313>0.4,-0.2683333333333333
CAMKK,-0.67,710490313>0.4,-0.6108333333333333
BUD32,-0.65,710490313>0.4,-0.6075
PASK,-0.65,710490313>0.4,-0.6116666666666667
CLK,-0.65,710490313>0.4,-0.6066666666666667
SLK,-0.65,710490313>0.4,-0.61
NIK,-0.64,710490313>0.4,-0.6058333333333333
NEK,-0.64,710490313>0.4,0.25416666666666665
MOS,-0.64,710490313>0.4,-0.6025
NAK,0.6,710490313>0.4,-0.10083333333333336
PKCD,-0.6,710490313>0.4,-1.0383333333333333
PKCA,-0.57,710490313>0.4,-0.03750000000000001
CAMK2,-0.57,710490313>0.4,-0.22166666666666668
MAPKAPK,0.56,710490313>0.4,0.4266666666666667
P38,-0.55,710490313>0.4,-0.1875
ATR,-0.53,710490313>0.4,-0.7683333333333333
CK2,0.5,710490313>0.4,-0.32749999999999996
COT,-0.5,710490313>0.4,0.30249999999999994
IKK,-0.5,710490313>0.4,0.010833333333333344
MLCK,0.48,710490313>0.4,0.6025
RSK,0.45,710490313>0.4,0.48250000000000004
PDK1,0.43,710490313>0.4,0.4675
GRK,-0.43,710490313>0.4,-0.8891666666666667
DAPK,0.41,710490313>0.4,0.26666666666666666
QIK,-0.38,710490313>0.4,0.20916666666666667
PKD,-0.31,710490313>0.4,-0.64
MELK,0.29,710490313>0.4,0.775
MST,-0.26,710490313>0.4,0.605
AUR,-0.22,710490313>0.4,0.055833333333333283
MARK,0.18,710490313>0.4,0.48916666666666664
MSN,-0.18,710490313>0.4,0.765
PDHK,0.16,710490313>0.4,0.35583333333333333
CAMK1,-0.11,710490313>0.4,0.49666666666666665
PHK,0.07,710490313>0.4,-0.5158333333333333
RAF,-0.07,710490313>0.4,-0.12916666666666665
AKT,2.67,710490315>0.15,1.415
PKCH,2.61,710490315>0.15,2.254166666666667
NMO,-2.41,710490315>0.15,-2.0908333333333333
STKR,2.18,710490315>0.15,0.9008333333333334
PLK,-2.01,710490315>0.15,-1.33
PAKB,1.97,710490315>0.15,1.3391666666666666
PAKA,-1.68,710490315>0.15,-1.115
RAD53,1.66,710490315>0.15,1.4458333333333333
NDR,-1.56,710490315>0.15,-1.3591666666666666
GSK,-1.54,710490315>0.15,-0.9983333333333333
JNK,-1.53,710490315>0.15,-0.7933333333333333
DMPK,1.46,710490315>0.15,0.7
AMPK,1.44,710490315>0.15,0.9783333333333333
TAO,1.43,710490315>0.15,1.4666666666666668
BRSK,1.42,710490315>0.15,1.79
KHS,1.42,710490315>0.15,1.7741666666666667
STE7,-1.41,710490315>0.15,-1.0741666666666667
ATM,-1.39,710490315>0.15,-1.2241666666666666
FRAY,-1.36,710490315>0.15,-0.08666666666666668
CDK,-1.33,710490315>0.15,-1.0891666666666666
VRK1,1.28,710490315>0.15,-0.13416666666666668
PEK,-1.28,710490315>0.15,-0.36916666666666664
PRKDC,-1.27,710490315>0.15,-1.4816666666666667
BARK2,-1.26,710490315>0.15,-1.06
RSK,1.19,710490315>0.15,0.48250000000000004
PKCI,-1.13,710490315>0.15,-0.9766666666666667
RIPK,-1.08,710490315>0.15,-0.9
HAL,-1.04,710490315>0.15,0.047499999999999896
TTK,-1.03,710490315>0.15,-0.8533333333333334
CHK1,1.01,710490315>0.15,1.0733333333333333
TLK,-1.01,710490315>0.15,-0.8508333333333333
NUAK,-1,710490315>0.15,-0.8591666666666666
STE11,-0.92,710490315>0.15,-0.6799999999999999
PKD,-0.88,710490315>0.15,-0.64
AUR,0.87,710490315>0.15,0.055833333333333283
PIM,0.8,710490315>0.15,0.6616666666666667
MST,0.78,710490315>0.15,0.605
MELK,0.74,710490315>0.15,0.775
ULK,-0.73,710490315>0.15,-0.6125
NIK,-0.72,710490315>0.15,-0.6058333333333333
MOS,-0.72,710490315>0.15,-0.6025
SLK,-0.71,710490315>0.15,-0.61
WNK,-0.71,710490315>0.15,-0.2683333333333333
BUD32,-0.7,710490315>0.15,-0.6075
PASK,-0.7,710490315>0.15,-0.6116666666666667
PKCA,-0.7,710490315>0.15,-0.03750000000000001
PDK1,-0.7,710490315>0.15,0.4675
CLK,-0.7,710490315>0.15,-0.6066666666666667
MSN,0.69,710490315>0.15,0.765
CAMKK,-0.69,710490315>0.15,-0.6108333333333333
DYRK,-0.68,710490315>0.15,-0.3358333333333333
SGK,0.63,710490315>0.15,0.625
GRK,-0.61,710490315>0.15,-0.8891666666666667
PDHK,-0.6,710490315>0.15,0.35583333333333333
MLCK,-0.58,710490315>0.15,0.6025
PHK,-0.52,710490315>0.15,-0.5158333333333333
NAK,0.52,710490315>0.15,-0.10083333333333336
MLK,-0.51,710490315>0.15,-0.7925
PKN,0.5,710490315>0.15,0.2833333333333334
P38,-0.49,710490315>0.15,-0.1875
QIK,0.48,710490315>0.15,0.20916666666666667
CAMK1,0.47,710490315>0.15,0.49666666666666665
RAF,0.47,710490315>0.15,-0.12916666666666665
LKB,-0.45,710490315>0.15,-0.525
IRAK,-0.37,710490315>0.15,0.38
CAMK2,-0.37,710490315>0.15,-0.22166666666666668
COT,0.35,710490315>0.15,0.30249999999999994
PKA,0.34,710490315>0.15,0.11999999999999995
CK2,0.25,710490315>0.15,-0.32749999999999996
MTOR,0.25,710490315>0.15,-0.19333333333333333
IKK,0.25,710490315>0.15,0.010833333333333344
MAPKAPK,0.24,710490315>0.15,0.4266666666666667
ATR,-0.23,710490315>0.15,-0.7683333333333333
ERK,-0.23,710490315>0.15,0.17166666666666663
PKCD,-0.2,710490315>0.15,-1.0383333333333333
CK1,0.11,710490315>0.15,0.2966666666666667
DAPK,0.05,710490315>0.15,0.26666666666666666
MARK,0.04,710490315>0.15,0.48916666666666664
PKG,0,710490315>0.15,0.175
NEK,0,710490315>0.15,0.25416666666666665
STKR,2.38,710490315>0.2,0.9008333333333334
NMO,-2.31,710490315>0.2,-2.0908333333333333
PKCH,2.29,710490315>0.2,2.254166666666667
AKT,2.27,710490315>0.2,1.415
PLK,-2.15,710490315>0.2,-1.33
PAKB,2.15,710490315>0.2,1.3391666666666666
RAD53,2.06,710490315>0.2,1.4458333333333333
CDK,-1.73,710490315>0.2,-1.0891666666666666
AMPK,1.67,710490315>0.2,0.9783333333333333
NDR,-1.55,710490315>0.2,-1.3591666666666666
DMPK,1.54,710490315>0.2,0.7
TAO,1.5,710490315>0.2,1.4666666666666668
BRSK,1.48,710490315>0.2,1.79
KHS,1.46,710490315>0.2,1.7741666666666667
PAKA,-1.44,710490315>0.2,-1.115
VRK1,1.38,710490315>0.2,-0.13416666666666668
ATM,-1.32,710490315>0.2,-1.2241666666666666
GSK,-1.28,710490315>0.2,-0.9983333333333333
CHK1,1.21,710490315>0.2,1.0733333333333333
JNK,-1.17,710490315>0.2,-0.7933333333333333
FRAY,-1.16,710490315>0.2,-0.08666666666666668
STE7,-1.14,710490315>0.2,-1.0741666666666667
PRKDC,-1.14,710490315>0.2,-1.4816666666666667
BARK2,-1.13,710490315>0.2,-1.06
RSK,1.09,710490315>0.2,0.48250000000000004
MELK,0.99,710490315>0.2,0.775
HAL,-0.97,710490315>0.2,0.047499999999999896
PKCI,-0.97,710490315>0.2,-0.9766666666666667
NUAK,-0.96,710490315>0.2,-0.8591666666666666
TLK,-0.93,710490315>0.2,-0.8508333333333333
TTK,-0.93,710490315>0.2,-0.8533333333333334
PKCA,-0.91,710490315>0.2,-0.03750000000000001
PEK,-0.9,710490315>0.2,-0.36916666666666664
MSN,0.81,710490315>0.2,0.765
STE11,-0.81,710490315>0.2,-0.6799999999999999
CAMK1,0.78,710490315>0.2,0.49666666666666665
RIPK,-0.75,710490315>0.2,-0.9
IKK,0.73,710490315>0.2,0.010833333333333344
PASK,-0.7,710490315>0.2,-0.6116666666666667
ULK,-0.69,710490315>0.2,-0.6125
CAMKK,-0.69,710490315>0.2,-0.6108333333333333
SLK,-0.69,710490315>0.2,-0.61
CLK,-0.67,710490315>0.2,-0.6066666666666667
NIK,-0.67,710490315>0.2,-0.6058333333333333
BUD32,-0.66,710490315>0.2,-0.6075
MOS,-0.66,710490315>0.2,-0.6025
WNK,-0.65,710490315>0.2,-0.2683333333333333
QIK,0.64,710490315>0.2,0.20916666666666667
PIM,0.64,710490315>0.2,0.6616666666666667
PKCD,-0.63,710490315>0.2,-1.0383333333333333
MST,0.6,710490315>0.2,0.605
PKN,0.59,710490315>0.2,0.2833333333333334
NAK,0.59,710490315>0.2,-0.10083333333333336
MTOR,0.58,710490315>0.2,-0.19333333333333333
MLCK,-0.55,710490315>0.2,0.6025
PKD,-0.53,710490315>0.2,-0.64
GRK,-0.5,710490315>0.2,-0.8891666666666667
PHK,-0.48,710490315>0.2,-0.5158333333333333
P38,-0.48,710490315>0.2,-0.1875
COT,0.44,710490315>0.2,0.30249999999999994
PKG,0.43,710490315>0.2,0.175
SGK,0.41,710490315>0.2,0.625
PKA,0.4,710490315>0.2,0.11999999999999995
CK2,0.39,710490315>0.2,-0.32749999999999996
AUR,0.37,710490315>0.2,0.055833333333333283
DYRK,-0.33,710490315>0.2,-0.3358333333333333
MLK,-0.32,710490315>0.2,-0.7925
LKB,-0.29,710490315>0.2,-0.525
MAPKAPK,0.27,710490315>0.2,0.4266666666666667
RAF,-0.26,710490315>0.2,-0.12916666666666665
DAPK,0.25,710490315>0.2,0.26666666666666666
NEK,0.22,710490315>0.2,0.25416666666666665
PDK1,-0.22,710490315>0.2,0.4675
CAMK2,-0.2,710490315>0.2,-0.22166666666666668
IRAK,-0.2,710490315>0.2,0.38
ERK,-0.15,710490315>0.2,0.17166666666666663
MARK,0.15,710490315>0.2,0.48916666666666664
PDHK,-0.14,710490315>0.2,0.35583333333333333
CK1,0.1,710490315>0.2,0.2966666666666667
ATR,-0.04,710490315>0.2,-0.7683333333333333
AKT,2.92,710490315>0.3,1.415
PAKB,2.47,710490315>0.3,1.3391666666666666
PKCH,2.31,710490315>0.3,2.254166666666667
GSK,-2.3,710490315>0.3,-0.9983333333333333
PRKDC,-2.1,710490315>0.3,-1.4816666666666667
NMO,-2.03,710490315>0.3,-2.0908333333333333
STKR,1.98,710490315>0.3,0.9008333333333334
CDK,-1.91,710490315>0.3,-1.0891666666666666
BRSK,1.76,710490315>0.3,1.79
KHS,1.72,710490315>0.3,1.7741666666666667
RAD53,1.64,710490315>0.3,1.4458333333333333
DMPK,1.62,710490315>0.3,0.7
TAO,1.6,710490315>0.3,1.4666666666666668
PKCD,-1.51,710490315>0.3,-1.0383333333333333
DYRK,-1.48,710490315>0.3,-0.3358333333333333
AMPK,1.47,710490315>0.3,0.9783333333333333
NDR,-1.32,710490315>0.3,-1.3591666666666666
MLCK,-1.3,710490315>0.3,0.6025
JNK,-1.28,710490315>0.3,-0.7933333333333333
IKK,1.24,710490315>0.3,0.010833333333333344
ATM,-1.19,710490315>0.3,-1.2241666666666666
PLK,-1.15,710490315>0.3,-1.33
RSK,1.12,710490315>0.3,0.48250000000000004
DAPK,-1.1,710490315>0.3,0.26666666666666666
MSN,1.09,710490315>0.3,0.765
PKG,1.07,710490315>0.3,0.175
BARK2,-1.02,710490315>0.3,-1.06
IRAK,-1,710490315>0.3,0.38
MLK,-0.93,710490315>0.3,-0.7925
CAMK1,0.9,710490315>0.3,0.49666666666666665
HAL,-0.87,710490315>0.3,0.047499999999999896
ATR,-0.87,710490315>0.3,-0.7683333333333333
MELK,0.86,710490315>0.3,0.775
NUAK,-0.83,710490315>0.3,-0.8591666666666666
TLK,-0.82,710490315>0.3,-0.8508333333333333
TTK,-0.82,710490315>0.3,-0.8533333333333334
STE7,-0.81,710490315>0.3,-1.0741666666666667
NAK,-0.8,710490315>0.3,-0.10083333333333336
CAMK2,-0.79,710490315>0.3,-0.22166666666666668
COT,0.75,710490315>0.3,0.30249999999999994
GRK,-0.73,710490315>0.3,-0.8891666666666667
PKN,0.72,710490315>0.3,0.2833333333333334
VRK1,0.71,710490315>0.3,-0.13416666666666668
QIK,0.7,710490315>0.3,0.20916666666666667
SGK,0.69,710490315>0.3,0.625
PKA,0.66,710490315>0.3,0.11999999999999995
MST,-0.66,710490315>0.3,0.605
MAPKAPK,0.64,710490315>0.3,0.4266666666666667
FRAY,-0.63,710490315>0.3,-0.08666666666666668
PAKA,-0.63,710490315>0.3,-1.115
PKCA,0.62,710490315>0.3,-0.03750000000000001
PASK,-0.6,710490315>0.3,-0.6116666666666667
CAMKK,-0.6,710490315>0.3,-0.6108333333333333
ULK,-0.6,710490315>0.3,-0.6125
LKB,-0.59,710490315>0.3,-0.525
PKCI,-0.59,710490315>0.3,-0.9766666666666667
CLK,-0.59,710490315>0.3,-0.6066666666666667
NIK,-0.59,710490315>0.3,-0.6058333333333333
BUD32,-0.59,710490315>0.3,-0.6075
WNK,-0.59,710490315>0.3,-0.2683333333333333
MOS,-0.59,710490315>0.3,-0.6025
SLK,-0.58,710490315>0.3,-0.61
PDHK,0.46,710490315>0.3,0.35583333333333333
MARK,0.44,710490315>0.3,0.48916666666666664
ERK,-0.44,710490315>0.3,0.17166666666666663
PDK1,-0.44,710490315>0.3,0.4675
STE11,-0.4,710490315>0.3,-0.6799999999999999
NEK,0.37,710490315>0.3,0.25416666666666665
PIM,0.33,710490315>0.3,0.6616666666666667
PHK,-0.31,710490315>0.3,-0.5158333333333333
PEK,-0.31,710490315>0.3,-0.36916666666666664
RIPK,-0.3,710490315>0.3,-0.9
CHK1,-0.21,710490315>0.3,1.0733333333333333
MTOR,-0.19,710490315>0.3,-0.19333333333333333
