Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
710490313,ACM1_421_433,-0.11914726529300479,-0.04522494089310447,0.0640644439484765
710490313,ACM1_444_456,0.16854482814190241,0.35483651883988926,0.24109906637121442
710490313,ACM4_456_468,-0.101962410945454,0.22645483437199615,0.4673974489289815
710490313,ACM5_494_506,-0.21153121409458198,-7.273771083132332e-4,0.20724648381834437
710490313,ACM5_498_510,-0.2933371659973192,0.0567839614532414,0.3357139896382324
710490313,ADDB_696_708,0.6202811566146504,0.3097947014054494,0.2965410160605974
710490313,ADDB_706_718,0.31514365913202624,0.29127537781400675,0.036944145942395756
710490313,ANDR_785_797,0.34140865346564464,0.3072956095337614,0.3398274757559583
710490313,ANXA1_209_221,0.676925979752701,0.6205539339892985,0.4657854968118874
710490313,BAD_112_124,0.8598878051823107,0.6997922455345732,0.615296028881567
710490313,BAD_69_81,0.6022853492837985,0.39759055009024546,0.43300454624143647
710490313,BAD_93_105,-0.2616758444518741,-0.027336554901178367,0.20295858730511362
710490313,BCKD_45_57,-0.20865355424042953,0.21348112890361648,0.3665107823703413
710490313,C1R_201_213,-0.29130213085659884,-0.21417565510972575,0.24422098712082962
710490313,CA2D1_494_506,-0.2558982245521655,-0.3069284140298795,0.15140964457641407
710490313,CD27_212_224,-0.24843702962083558,0.026527950664977287,0.272570312604051
710490313,CENPA_1_14,0.23507931718174646,0.25665957320441396,0.35594336884387706
710490313,CGHB_109_121,-0.351091434663827,0.06419481997305472,0.4752900278726572
710490313,COF1_17_29,0.8469206699956109,0.987147773448374,0.9064044221415306
710490313,DCX_49_61,1.5604401815870874,0.39055329216470847,1.1073036839093073
710490313,E1A_ADE05_212_224,0.4099807906206969,0.1931666797169112,0.25325554114638416
710490313,ERBB2_679_691,-0.20832046646689584,-0.008355910774562325,0.26124959123504676
710490313,ERF_519_531,0.6984205505044399,0.3660254866921949,1.22488583333125
710490313,ESR1_160_172,0.019522558264817746,-0.02736706447662307,0.22760425563484668
710490313,FIBA_569_581,0.5429549741995814,0.5197658857377263,0.21729559772149692
710490313,FOXO3_25_37,-0.42258299263423815,-0.010148255899501945,0.36908652401384406
710490313,FRAP_2443_2455,0.6623404423672534,0.4503540423541317,0.8942300423520767
710490313,GPR6_349_361,0.6894098858163398,0.6562993796704486,0.8920503566878165
710490313,GSUB_61_73,-0.4523550055645926,-0.08788939256857597,0.5157667622381942
710490313,GYS2_1_13,-0.24659050290518092,-0.09561782676454467,0.31554979083115753
710490313,H2B1B_ 27_40,-0.1796229703068981,0.12743888211120274,0.643436187499105
710490313,H32_3_18,-0.02874581954897959,0.029364849656578446,0.13271291056916307
710490313,IF4E_203_215,-0.06206096813225237,0.2535566899052049,0.3477044909615312
