Kinase,Z,method,AvgZ
PKD,0.96,710490318>0.15,1.7491666666666665
CK1,-0.9,710490318>0.15,0.1925
PDHK,0.89,710490318>0.15,1.4916666666666667
IKK,-0.88,710490318>0.15,-0.19750000000000004
CLK,-0.87,710490318>0.15,-0.7083333333333334
PKCD,0.87,710490318>0.15,0.3725
BUD32,-0.87,710490318>0.15,-0.6991666666666667
CAMKK,-0.87,710490318>0.15,-0.6991666666666667
MOS,-0.85,710490318>0.15,-0.6925
CHK1,0.85,710490318>0.15,0.7525
SGK,0.85,710490318>0.15,1.3275
PASK,-0.84,710490318>0.15,-0.7008333333333333
BRSK,-0.84,710490318>0.15,-0.7008333333333333
ULK,-0.84,710490318>0.15,-0.7025
STKR,0.84,710490318>0.15,0.8899999999999999
PKCI,0.83,710490318>0.15,0.88
SLK,-0.83,710490318>0.15,-0.7058333333333333
TAO,-0.82,710490318>0.15,0.7550000000000001
PKA,0.82,710490318>0.15,2.0225
NIK,-0.81,710490318>0.15,-0.7008333333333333
VRK1,0.81,710490318>0.15,-0.16166666666666663
COT,0.78,710490318>0.15,0.33083333333333337
ATM,-0.74,710490318>0.15,-0.4125
GRK,-0.73,710490318>0.15,-0.05916666666666666
MSN,-0.66,710490318>0.15,-0.43666666666666665
PRKDC,-0.64,710490318>0.15,-0.995
NEK,-0.46,710490318>0.15,0.21750000000000003
PHK,-0.45,710490318>0.15,-0.31083333333333335
GSK,-0.42,710490318>0.15,-0.37666666666666665
RIPK,-0.41,710490318>0.15,0.15416666666666667
MLK,-0.37,710490318>0.15,-0.2791666666666667
CK2,-0.31,710490318>0.15,-0.03583333333333335
ATR,-0.31,710490318>0.15,-0.3325
FRAY,-0.27,710490318>0.15,-0.835
NAK,0.21,710490318>0.15,0.52
AUR,0.2,710490318>0.15,-0.2841666666666667
CAMK2,-0.12,710490318>0.15,0.025833333333333333
RAF,-0.12,710490318>0.15,-0.3358333333333333
MLCK,-0.11,710490318>0.15,0.495
IRAK,-0.04,710490318>0.15,-0.36583333333333334
MELK,0.01,710490318>0.15,0.6433333333333333
PLK,-3.01,710490318>0.2,-2.29
DMPK,2.68,710490318>0.2,2.470833333333333
PKCH,2.51,710490318>0.2,1.6716666666666666
AMPK,2.51,710490318>0.2,3.2083333333333335
PKCA,2.43,710490318>0.2,1.6233333333333333
JNK,-2.25,710490318>0.2,-1.9291666666666667
CAMK1,2.23,710490318>0.2,2.8891666666666667
DYRK,-2.21,710490318>0.2,-2.4883333333333333
NMO,-2.11,710490318>0.2,-2.0316666666666667
NDR,1.94,710490318>0.2,1.57
PKG,1.76,710490318>0.2,1.9291666666666667
PAKB,1.74,710490318>0.2,1.7891666666666666
PKN,1.72,710490318>0.2,1.3866666666666667
RSK,1.7,710490318>0.2,2.0108333333333333
MSN,-1.66,710490318>0.2,-0.43666666666666665
PIM,1.62,710490318>0.2,1.8566666666666667
ERK,-1.56,710490318>0.2,-1.4875
PAKA,1.56,710490318>0.2,1.6166666666666667
RAD53,1.54,710490318>0.2,1.6616666666666666
STE7,-1.5,710490318>0.2,-0.6941666666666667
BARK2,-1.43,710490318>0.2,-1.2291666666666667
PKD,1.42,710490318>0.2,1.7491666666666665
MARK,1.39,710490318>0.2,1.2933333333333332
PDK1,-1.36,710490318>0.2,-1.1824999999999999
MTOR,-1.35,710490318>0.2,-1.0408333333333333
STE11,-1.33,710490318>0.2,-0.9591666666666666
P38,-1.31,710490318>0.2,-1.3891666666666667
ATR,-1.3,710490318>0.2,-0.3325
MAPKAPK,1.28,710490318>0.2,1.36
KHS,1.21,710490318>0.2,1.0658333333333334
TTK,-1.2,710490318>0.2,-1.0075
SGK,1.17,710490318>0.2,1.3275
TLK,-1.17,710490318>0.2,-1
AKT,1.16,710490318>0.2,1.2641666666666667
HAL,-1.13,710490318>0.2,-0.4983333333333333
NUAK,-1.11,710490318>0.2,-1
PKCD,1.1,710490318>0.2,0.3725
PKA,1.09,710490318>0.2,2.0225
PRKDC,-1.07,710490318>0.2,-0.995
CDK,-1.06,710490318>0.2,-0.94
PKCI,1.01,710490318>0.2,0.88
STKR,0.98,710490318>0.2,0.8899999999999999
FRAY,-0.97,710490318>0.2,-0.835
VRK1,0.96,710490318>0.2,-0.16166666666666663
PEK,-0.92,710490318>0.2,-0.3491666666666666
MST,-0.9,710490318>0.2,-1.0574999999999999
LKB,-0.88,710490318>0.2,-1.1141666666666667
PASK,-0.84,710490318>0.2,-0.7008333333333333
CLK,-0.83,710490318>0.2,-0.7083333333333334
CAMKK,-0.82,710490318>0.2,-0.6991666666666667
NIK,-0.82,710490318>0.2,-0.7008333333333333
WNK,-0.82,710490318>0.2,-0.54
SLK,-0.82,710490318>0.2,-0.7058333333333333
BUD32,-0.81,710490318>0.2,-0.6991666666666667
PDHK,0.8,710490318>0.2,1.4916666666666667
BRSK,-0.8,710490318>0.2,-0.7008333333333333
TAO,-0.79,710490318>0.2,0.7550000000000001
ULK,-0.79,710490318>0.2,-0.7025
MOS,-0.78,710490318>0.2,-0.6925
IKK,-0.71,710490318>0.2,-0.19750000000000004
QIK,-0.71,710490318>0.2,-0.16499999999999998
DAPK,-0.66,710490318>0.2,-0.2658333333333333
ATM,-0.56,710490318>0.2,-0.4125
PHK,-0.55,710490318>0.2,-0.31083333333333335
CHK1,0.52,710490318>0.2,0.7525
GRK,-0.46,710490318>0.2,-0.05916666666666666
CK1,-0.45,710490318>0.2,0.1925
AUR,0.41,710490318>0.2,-0.2841666666666667
RIPK,-0.39,710490318>0.2,0.15416666666666667
MELK,0.36,710490318>0.2,0.6433333333333333
NAK,0.28,710490318>0.2,0.52
IRAK,0.27,710490318>0.2,-0.36583333333333334
NEK,-0.21,710490318>0.2,0.21750000000000003
RAF,-0.19,710490318>0.2,-0.3358333333333333
GSK,-0.17,710490318>0.2,-0.37666666666666665
CK2,-0.13,710490318>0.2,-0.03583333333333335
CAMK2,0.11,710490318>0.2,0.025833333333333333
MLK,-0.08,710490318>0.2,-0.2791666666666667
COT,-0.02,710490318>0.2,0.33083333333333337
MLCK,0.02,710490318>0.2,0.495
AMPK,3.57,710490318>0.3,3.2083333333333335
CAMK1,3.28,710490318>0.3,2.8891666666666667
RAD53,2.71,710490318>0.3,1.6616666666666666
PLK,-2.57,710490318>0.3,-2.29
PKCA,2.32,710490318>0.3,1.6233333333333333
DMPK,2.13,710490318>0.3,2.470833333333333
PAKB,2.11,710490318>0.3,1.7891666666666666
PKN,2.06,710490318>0.3,1.3866666666666667
PAKA,1.93,710490318>0.3,1.6166666666666667
PDHK,1.93,710490318>0.3,1.4916666666666667
PKA,1.78,710490318>0.3,2.0225
SGK,1.74,710490318>0.3,1.3275
PKG,1.7,710490318>0.3,1.9291666666666667
MAPKAPK,1.65,710490318>0.3,1.36
NMO,-1.64,710490318>0.3,-2.0316666666666667
PKD,1.62,710490318>0.3,1.7491666666666665
DYRK,-1.61,710490318>0.3,-2.4883333333333333
PKCI,1.61,710490318>0.3,0.88
PKCH,1.6,710490318>0.3,1.6716666666666666
KHS,1.47,710490318>0.3,1.0658333333333334
STKR,1.47,710490318>0.3,0.8899999999999999
MSN,-1.39,710490318>0.3,-0.43666666666666665
NDR,1.38,710490318>0.3,1.57
RSK,1.33,710490318>0.3,2.0108333333333333
VRK1,1.31,710490318>0.3,-0.16166666666666663
JNK,-1.29,710490318>0.3,-1.9291666666666667
BARK2,-1.19,710490318>0.3,-1.2291666666666667
CDK,-1.18,710490318>0.3,-0.94
CHK1,1.15,710490318>0.3,0.7525
LKB,-1.06,710490318>0.3,-1.1141666666666667
ERK,-1.05,710490318>0.3,-1.4875
TLK,-1.04,710490318>0.3,-1
MARK,1,710490318>0.3,1.2933333333333332
NUAK,-0.98,710490318>0.3,-1
HAL,-0.97,710490318>0.3,-0.4983333333333333
TTK,-0.97,710490318>0.3,-1.0075
MST,-0.94,710490318>0.3,-1.0574999999999999
MTOR,-0.89,710490318>0.3,-1.0408333333333333
PIM,0.86,710490318>0.3,1.8566666666666667
AKT,0.85,710490318>0.3,1.2641666666666667
STE7,-0.84,710490318>0.3,-0.6941666666666667
STE11,-0.82,710490318>0.3,-0.9591666666666666
PHK,-0.75,710490318>0.3,-0.31083333333333335
ATR,-0.74,710490318>0.3,-0.3325
DAPK,-0.72,710490318>0.3,-0.2658333333333333
SLK,-0.71,710490318>0.3,-0.7058333333333333
BUD32,-0.71,710490318>0.3,-0.6991666666666667
BRSK,-0.7,710490318>0.3,-0.7008333333333333
FRAY,-0.7,710490318>0.3,-0.835
MOS,-0.7,710490318>0.3,-0.6925
MLK,0.7,710490318>0.3,-0.2791666666666667
WNK,-0.69,710490318>0.3,-0.54
CAMKK,-0.69,710490318>0.3,-0.6991666666666667
ULK,-0.69,710490318>0.3,-0.7025
TAO,-0.69,710490318>0.3,0.7550000000000001
PASK,-0.68,710490318>0.3,-0.7008333333333333
NIK,-0.68,710490318>0.3,-0.7008333333333333
CLK,-0.66,710490318>0.3,-0.7083333333333334
P38,-0.61,710490318>0.3,-1.3891666666666667
MLCK,-0.59,710490318>0.3,0.495
PRKDC,-0.54,710490318>0.3,-0.995
NAK,0.52,710490318>0.3,0.52
PKCD,0.5,710490318>0.3,0.3725
CK1,-0.48,710490318>0.3,0.1925
QIK,0.46,710490318>0.3,-0.16499999999999998
CK2,0.39,710490318>0.3,-0.03583333333333335
GSK,-0.39,710490318>0.3,-0.37666666666666665
PDK1,-0.39,710490318>0.3,-1.1824999999999999
COT,0.38,710490318>0.3,0.33083333333333337
AUR,-0.33,710490318>0.3,-0.2841666666666667
RAF,-0.31,710490318>0.3,-0.3358333333333333
ATM,-0.3,710490318>0.3,-0.4125
CAMK2,-0.29,710490318>0.3,0.025833333333333333
IRAK,-0.24,710490318>0.3,-0.36583333333333334
IKK,-0.2,710490318>0.3,-0.19750000000000004
NEK,0.14,710490318>0.3,0.21750000000000003
GRK,0.11,710490318>0.3,-0.05916666666666666
MELK,0.05,710490318>0.3,0.6433333333333333
PEK,-0.02,710490318>0.3,-0.3491666666666666
RIPK,0,710490318>0.3,0.15416666666666667
STKR,2.41,710490318>0.4,0.8899999999999999
DYRK,-2.31,710490318>0.4,-2.4883333333333333
AMPK,2.14,710490318>0.4,3.2083333333333335
CAMK1,2.12,710490318>0.4,2.8891666666666667
PKCA,1.92,710490318>0.4,1.6233333333333333
KHS,1.87,710490318>0.4,1.0658333333333334
NMO,-1.79,710490318>0.4,-2.0316666666666667
PLK,-1.76,710490318>0.4,-2.29
DAPK,-1.66,710490318>0.4,-0.2658333333333333
PHK,-1.58,710490318>0.4,-0.31083333333333335
CHK1,1.57,710490318>0.4,0.7525
PDHK,1.52,710490318>0.4,1.4916666666666667
DMPK,1.42,710490318>0.4,2.470833333333333
JNK,-1.4,710490318>0.4,-1.9291666666666667
SGK,1.33,710490318>0.4,1.3275
PKA,1.32,710490318>0.4,2.0225
ATR,-1.27,710490318>0.4,-0.3325
MST,-1.24,710490318>0.4,-1.0574999999999999
RAF,-1.18,710490318>0.4,-0.3358333333333333
COT,-1.17,710490318>0.4,0.33083333333333337
PRKDC,-1.17,710490318>0.4,-0.995
MAPKAPK,1.15,710490318>0.4,1.36
GRK,1.08,710490318>0.4,-0.05916666666666666
ATM,-1.06,710490318>0.4,-0.4125
PKCH,1.05,710490318>0.4,1.6716666666666666
MSN,-1.05,710490318>0.4,-0.43666666666666665
ERK,-1.05,710490318>0.4,-1.4875
CK1,1.04,710490318>0.4,0.1925
MELK,1.04,710490318>0.4,0.6433333333333333
VRK1,1.02,710490318>0.4,-0.16166666666666663
CDK,-1.01,710490318>0.4,-0.94
AUR,-1.01,710490318>0.4,-0.2841666666666667
PKN,1,710490318>0.4,1.3866666666666667
PAKB,0.96,710490318>0.4,1.7891666666666666
PAKA,0.95,710490318>0.4,1.6166666666666667
NAK,0.93,710490318>0.4,0.52
BARK2,-0.92,710490318>0.4,-1.2291666666666667
P38,-0.9,710490318>0.4,-1.3891666666666667
RIPK,0.9,710490318>0.4,0.15416666666666667
PKD,0.88,710490318>0.4,1.7491666666666665
NEK,0.87,710490318>0.4,0.21750000000000003
STE11,-0.84,710490318>0.4,-0.9591666666666666
GSK,-0.82,710490318>0.4,-0.37666666666666665
STE7,-0.79,710490318>0.4,-0.6941666666666667
PKG,0.75,710490318>0.4,1.9291666666666667
MARK,0.75,710490318>0.4,1.2933333333333332
TLK,-0.75,710490318>0.4,-1
HAL,-0.75,710490318>0.4,-0.4983333333333333
NUAK,-0.74,710490318>0.4,-1
TTK,-0.73,710490318>0.4,-1.0075
MTOR,-0.71,710490318>0.4,-1.0408333333333333
PDK1,-0.6,710490318>0.4,-1.1824999999999999
PKCD,-0.57,710490318>0.4,0.3725
BRSK,-0.54,710490318>0.4,-0.7008333333333333
NIK,-0.53,710490318>0.4,-0.7008333333333333
ULK,-0.53,710490318>0.4,-0.7025
CLK,-0.53,710490318>0.4,-0.7083333333333334
BUD32,-0.52,710490318>0.4,-0.6991666666666667
TAO,-0.52,710490318>0.4,0.7550000000000001
WNK,-0.51,710490318>0.4,-0.54
SLK,-0.51,710490318>0.4,-0.7058333333333333
MOS,-0.51,710490318>0.4,-0.6925
CAMKK,-0.51,710490318>0.4,-0.6991666666666667
PASK,-0.5,710490318>0.4,-0.7008333333333333
PKCI,0.5,710490318>0.4,0.88
RAD53,0.48,710490318>0.4,1.6616666666666666
PIM,-0.47,710490318>0.4,1.8566666666666667
FRAY,0.44,710490318>0.4,-0.835
AKT,0.26,710490318>0.4,1.2641666666666667
IKK,0.24,710490318>0.4,-0.19750000000000004
LKB,-0.24,710490318>0.4,-1.1141666666666667
CK2,0.24,710490318>0.4,-0.03583333333333335
CAMK2,0.2,710490318>0.4,0.025833333333333333
PEK,0.12,710490318>0.4,-0.3491666666666666
RSK,0.12,710490318>0.4,2.0108333333333333
MLK,0.11,710490318>0.4,-0.2791666666666667
MLCK,-0.06,710490318>0.4,0.495
IRAK,0.05,710490318>0.4,-0.36583333333333334
NDR,-0.05,710490318>0.4,1.57
QIK,-0.04,710490318>0.4,-0.16499999999999998
DMPK,3.51,710490319>0.15,2.470833333333333
NMO,-3.08,710490319>0.15,-2.0316666666666667
AMPK,2.69,710490319>0.15,3.2083333333333335
CAMK1,2.54,710490319>0.15,2.8891666666666667
RAD53,2.36,710490319>0.15,1.6616666666666666
RSK,2.21,710490319>0.15,2.0108333333333333
PLK,-2.18,710490319>0.15,-2.29
PKCH,2.05,710490319>0.15,1.6716666666666666
PIM,1.95,710490319>0.15,1.8566666666666667
DYRK,-1.88,710490319>0.15,-2.4883333333333333
BARK2,-1.61,710490319>0.15,-1.2291666666666667
NDR,1.61,710490319>0.15,1.57
PKA,1.61,710490319>0.15,2.0225
MLCK,1.59,710490319>0.15,0.495
PAKB,1.54,710490319>0.15,1.7891666666666666
PKN,1.5,710490319>0.15,1.3866666666666667
PKG,1.47,710490319>0.15,1.9291666666666667
AKT,1.45,710490319>0.15,1.2641666666666667
MELK,1.36,710490319>0.15,0.6433333333333333
NUAK,-1.35,710490319>0.15,-1
TLK,-1.32,710490319>0.15,-1
PKD,1.31,710490319>0.15,1.7491666666666665
MAPKAPK,1.3,710490319>0.15,1.36
JNK,-1.3,710490319>0.15,-1.9291666666666667
TTK,-1.29,710490319>0.15,-1.0075
PDHK,1.29,710490319>0.15,1.4916666666666667
PAKA,1.21,710490319>0.15,1.6166666666666667
KHS,1.12,710490319>0.15,1.0658333333333334
TAO,1.07,710490319>0.15,0.7550000000000001
STE11,-1.06,710490319>0.15,-0.9591666666666666
MARK,1.06,710490319>0.15,1.2933333333333332
PKCA,1,710490319>0.15,1.6233333333333333
ERK,-0.96,710490319>0.15,-1.4875
P38,-0.96,710490319>0.15,-1.3891666666666667
SLK,-0.93,710490319>0.15,-0.7058333333333333
ULK,-0.93,710490319>0.15,-0.7025
SGK,0.92,710490319>0.15,1.3275
WNK,-0.92,710490319>0.15,-0.54
PASK,-0.92,710490319>0.15,-0.7008333333333333
NIK,-0.91,710490319>0.15,-0.7008333333333333
CLK,-0.91,710490319>0.15,-0.7083333333333334
CAMKK,-0.9,710490319>0.15,-0.6991666666666667
BRSK,-0.89,710490319>0.15,-0.7008333333333333
CDK,-0.89,710490319>0.15,-0.94
MOS,-0.89,710490319>0.15,-0.6925
PRKDC,-0.88,710490319>0.15,-0.995
BUD32,-0.87,710490319>0.15,-0.6991666666666667
ATM,-0.81,710490319>0.15,-0.4125
IRAK,-0.79,710490319>0.15,-0.36583333333333334
STE7,-0.77,710490319>0.15,-0.6941666666666667
VRK1,0.69,710490319>0.15,-0.16166666666666663
LKB,-0.68,710490319>0.15,-1.1141666666666667
COT,0.68,710490319>0.15,0.33083333333333337
NEK,0.68,710490319>0.15,0.21750000000000003
STKR,0.68,710490319>0.15,0.8899999999999999
AUR,0.64,710490319>0.15,-0.2841666666666667
CHK1,0.64,710490319>0.15,0.7525
PKCD,0.59,710490319>0.15,0.3725
MLK,-0.58,710490319>0.15,-0.2791666666666667
PDK1,-0.57,710490319>0.15,-1.1824999999999999
FRAY,-0.54,710490319>0.15,-0.835
DAPK,0.49,710490319>0.15,-0.2658333333333333
CK2,-0.47,710490319>0.15,-0.03583333333333335
RAF,-0.43,710490319>0.15,-0.3358333333333333
QIK,-0.41,710490319>0.15,-0.16499999999999998
PEK,-0.4,710490319>0.15,-0.3491666666666666
PHK,0.33,710490319>0.15,-0.31083333333333335
RIPK,0.3,710490319>0.15,0.15416666666666667
GRK,-0.28,710490319>0.15,-0.05916666666666666
GSK,0.25,710490319>0.15,-0.37666666666666665
CK1,-0.22,710490319>0.15,0.1925
MTOR,-0.18,710490319>0.15,-1.0408333333333333
MSN,0.17,710490319>0.15,-0.43666666666666665
MST,-0.16,710490319>0.15,-1.0574999999999999
CAMK2,0.15,710490319>0.15,0.025833333333333333
HAL,0.13,710490319>0.15,-0.4983333333333333
NAK,0.12,710490319>0.15,0.52
IKK,-0.09,710490319>0.15,-0.19750000000000004
ATR,0.09,710490319>0.15,-0.3325
PKCI,0,710490319>0.15,0.88
DMPK,3.14,710490319>0.2,2.470833333333333
NMO,-3.02,710490319>0.2,-2.0316666666666667
CAMK1,2.83,710490319>0.2,2.8891666666666667
DYRK,-2.57,710490319>0.2,-2.4883333333333333
AMPK,2.54,710490319>0.2,3.2083333333333335
PKCH,2.17,710490319>0.2,1.6716666666666666
PLK,-2.13,710490319>0.2,-2.29
RSK,2.11,710490319>0.2,2.0108333333333333
RAD53,1.95,710490319>0.2,1.6616666666666666
PKG,1.89,710490319>0.2,1.9291666666666667
PDHK,1.82,710490319>0.2,1.4916666666666667
JNK,-1.8,710490319>0.2,-1.9291666666666667
PIM,1.77,710490319>0.2,1.8566666666666667
PKA,1.72,710490319>0.2,2.0225
NDR,1.72,710490319>0.2,1.57
MLCK,1.69,710490319>0.2,0.495
PAKB,1.57,710490319>0.2,1.7891666666666666
PKN,1.52,710490319>0.2,1.3866666666666667
BARK2,-1.5,710490319>0.2,-1.2291666666666667
PAKA,1.45,710490319>0.2,1.6166666666666667
AKT,1.35,710490319>0.2,1.2641666666666667
PRKDC,-1.31,710490319>0.2,-0.995
PKCA,1.3,710490319>0.2,1.6233333333333333
MAPKAPK,1.3,710490319>0.2,1.36
PKD,1.27,710490319>0.2,1.7491666666666665
NUAK,-1.25,710490319>0.2,-1
P38,-1.23,710490319>0.2,-1.3891666666666667
MARK,1.22,710490319>0.2,1.2933333333333332
TLK,-1.21,710490319>0.2,-1
TTK,-1.19,710490319>0.2,-1.0075
SGK,1.18,710490319>0.2,1.3275
MELK,1.17,710490319>0.2,0.6433333333333333
TAO,1.16,710490319>0.2,0.7550000000000001
STE7,-1.12,710490319>0.2,-0.6941666666666667
KHS,1.11,710490319>0.2,1.0658333333333334
MLK,-0.94,710490319>0.2,-0.2791666666666667
NIK,-0.89,710490319>0.2,-0.7008333333333333
CLK,-0.89,710490319>0.2,-0.7083333333333334
BUD32,-0.88,710490319>0.2,-0.6991666666666667
WNK,-0.88,710490319>0.2,-0.54
MOS,-0.86,710490319>0.2,-0.6925
BRSK,-0.86,710490319>0.2,-0.7008333333333333
ULK,-0.86,710490319>0.2,-0.7025
SLK,-0.86,710490319>0.2,-0.7058333333333333
CAMKK,-0.85,710490319>0.2,-0.6991666666666667
ERK,-0.85,710490319>0.2,-1.4875
CDK,-0.84,710490319>0.2,-0.94
STE11,-0.84,710490319>0.2,-0.9591666666666666
PASK,-0.83,710490319>0.2,-0.7008333333333333
COT,0.82,710490319>0.2,0.33083333333333337
FRAY,-0.82,710490319>0.2,-0.835
MTOR,-0.76,710490319>0.2,-1.0408333333333333
PDK1,-0.76,710490319>0.2,-1.1824999999999999
CHK1,0.76,710490319>0.2,0.7525
ATM,-0.74,710490319>0.2,-0.4125
STKR,0.73,710490319>0.2,0.8899999999999999
RAF,-0.68,710490319>0.2,-0.3358333333333333
QIK,-0.6,710490319>0.2,-0.16499999999999998
IRAK,-0.58,710490319>0.2,-0.36583333333333334
LKB,-0.51,710490319>0.2,-1.1141666666666667
GSK,-0.51,710490319>0.2,-0.37666666666666665
NEK,0.42,710490319>0.2,0.21750000000000003
PEK,-0.36,710490319>0.2,-0.3491666666666666
CAMK2,0.36,710490319>0.2,0.025833333333333333
MST,-0.33,710490319>0.2,-1.0574999999999999
ATR,-0.32,710490319>0.2,-0.3325
MSN,0.3,710490319>0.2,-0.43666666666666665
CK1,-0.29,710490319>0.2,0.1925
CK2,-0.29,710490319>0.2,-0.03583333333333335
NAK,0.22,710490319>0.2,0.52
RIPK,0.21,710490319>0.2,0.15416666666666667
PKCD,0.18,710490319>0.2,0.3725
PKCI,0.16,710490319>0.2,0.88
VRK1,-0.15,710490319>0.2,-0.16166666666666663
HAL,0.15,710490319>0.2,-0.4983333333333333
AUR,0.14,710490319>0.2,-0.2841666666666667
DAPK,-0.13,710490319>0.2,-0.2658333333333333
GRK,-0.09,710490319>0.2,-0.05916666666666666
IKK,-0.05,710490319>0.2,-0.19750000000000004
PHK,0.02,710490319>0.2,-0.31083333333333335
AMPK,3.69,710490319>0.3,3.2083333333333335
DMPK,3.16,710490319>0.3,2.470833333333333
LKB,-2.5,710490319>0.3,-1.1141666666666667
CAMK1,2.44,710490319>0.3,2.8891666666666667
RSK,2.42,710490319>0.3,2.0108333333333333
NMO,-2.42,710490319>0.3,-2.0316666666666667
SGK,2.31,710490319>0.3,1.3275
MLCK,2.14,710490319>0.3,0.495
PKG,2.07,710490319>0.3,1.9291666666666667
PIM,2.07,710490319>0.3,1.8566666666666667
PKD,2.05,710490319>0.3,1.7491666666666665
MAPKAPK,1.99,710490319>0.3,1.36
PKA,1.99,710490319>0.3,2.0225
PAKB,1.94,710490319>0.3,1.7891666666666666
PAKA,1.93,710490319>0.3,1.6166666666666667
DYRK,-1.9,710490319>0.3,-2.4883333333333333
AUR,-1.85,710490319>0.3,-0.2841666666666667
PDHK,1.81,710490319>0.3,1.4916666666666667
AKT,1.73,710490319>0.3,1.2641666666666667
MLK,-1.7,710490319>0.3,-0.2791666666666667
MARK,1.65,710490319>0.3,1.2933333333333332
MTOR,-1.64,710490319>0.3,-1.0408333333333333
STE11,-1.64,710490319>0.3,-0.9591666666666666
CHK1,1.58,710490319>0.3,0.7525
RAD53,1.55,710490319>0.3,1.6616666666666666
PKCA,1.46,710490319>0.3,1.6233333333333333
KHS,1.42,710490319>0.3,1.0658333333333334
FRAY,-1.41,710490319>0.3,-0.835
PLK,-1.38,710490319>0.3,-2.29
TAO,1.36,710490319>0.3,0.7550000000000001
PRKDC,-1.34,710490319>0.3,-0.995
P38,-1.32,710490319>0.3,-1.3891666666666667
JNK,-1.26,710490319>0.3,-1.9291666666666667
STE7,-1.25,710490319>0.3,-0.6941666666666667
BARK2,-1.25,710490319>0.3,-1.2291666666666667
CK1,1.2,710490319>0.3,0.1925
NDR,1.2,710490319>0.3,1.57
ERK,-1.12,710490319>0.3,-1.4875
MELK,1.08,710490319>0.3,0.6433333333333333
IRAK,-1.06,710490319>0.3,-0.36583333333333334
TLK,-1.03,710490319>0.3,-1
TTK,-1.03,710490319>0.3,-1.0075
NUAK,-1.02,710490319>0.3,-1
PKCH,0.91,710490319>0.3,1.6716666666666666
PDK1,-0.9,710490319>0.3,-1.1824999999999999
RIPK,0.83,710490319>0.3,0.15416666666666667
SLK,-0.74,710490319>0.3,-0.7058333333333333
CLK,-0.73,710490319>0.3,-0.7083333333333334
CAMKK,-0.72,710490319>0.3,-0.6991666666666667
ULK,-0.72,710490319>0.3,-0.7025
WNK,-0.72,710490319>0.3,-0.54
PASK,-0.72,710490319>0.3,-0.7008333333333333
MOS,-0.71,710490319>0.3,-0.6925
VRK1,-0.7,710490319>0.3,-0.16166666666666663
BRSK,-0.7,710490319>0.3,-0.7008333333333333
BUD32,-0.7,710490319>0.3,-0.6991666666666667
NIK,-0.69,710490319>0.3,-0.7008333333333333
QIK,0.66,710490319>0.3,-0.16499999999999998
CK2,-0.55,710490319>0.3,-0.03583333333333335
STKR,0.52,710490319>0.3,0.8899999999999999
HAL,0.46,710490319>0.3,-0.4983333333333333
NAK,0.46,710490319>0.3,0.52
NEK,0.44,710490319>0.3,0.21750000000000003
CAMK2,-0.43,710490319>0.3,0.025833333333333333
PKN,0.43,710490319>0.3,1.3866666666666667
DAPK,0.41,710490319>0.3,-0.2658333333333333
MSN,-0.39,710490319>0.3,-0.43666666666666665
ATM,-0.38,710490319>0.3,-0.4125
PHK,0.36,710490319>0.3,-0.31083333333333335
PEK,0.36,710490319>0.3,-0.3491666666666666
COT,0.3,710490319>0.3,0.33083333333333337
MST,-0.27,710490319>0.3,-1.0574999999999999
ATR,-0.26,710490319>0.3,-0.3325
PKCD,-0.26,710490319>0.3,0.3725
PKCI,0.13,710490319>0.3,0.88
