Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
710490318,ACM1_421_433,-0.3415569016362947,-0.21311927844590292,0.13075165938262354
710490318,ACM1_444_456,0.05071506514604707,0.12485844790090776,0.10772427765321589
710490318,ACM4_456_468,-0.24682021809343446,0.07670861924064751,0.30697059012495814
710490318,ACM5_494_506,-0.19951795508386105,-0.047662921926783376,0.3006017867158037
710490318,ACM5_498_510,0.34606744847278037,0.019508235189568034,0.4169236940845747
710490318,ADDB_696_708,0.03811114173847052,-0.09932969623339952,0.3746315272136541
710490318,ADDB_706_718,0.37326390044715296,0.20313495864364128,0.24900187955148498
710490318,ADRB2_338_350,-0.2696979662232888,-0.07168168551817189,0.2714158811410079
710490318,ANDR_785_797,0.01124914113295894,0.08818814368052438,0.182295676611508
710490318,ANXA1_209_221,-0.19612107249432675,-0.19080103867241388,0.46474838118651707
710490318,BAD_112_124,0.1845549488918774,0.11494882918836986,0.5279583575391044
710490318,BAD_69_81,-0.09953567355091408,0.23198309493267083,0.31128438307127654
710490318,BAD_93_105,0.14481655285178086,0.002449281909302788,0.13061942766648232
710490318,BCKD_45_57,0.07685592339262826,0.07708890150618006,0.19487425932353442
710490318,CA2D1_494_506,0.3803913564719523,0.14610377746704445,0.30977223141816945
710490318,CAC1C_1974_1986,-0.16206145421118912,-0.046143531482057895,0.12108152096688775
710490318,CD27_212_224,0.20556333819557793,0.12734411977434887,0.16960009638530482
710490318,CDN1A_139_151,-0.17745512870220814,0.033771985329082696,0.19657456743626397
710490318,CENPA_1_14,-0.060426914206307636,-0.17866864434968271,0.4609996210320507
710490318,CGHB_109_121,-0.14526850892945475,-0.20578912400626265,0.3187690109030344
710490318,CREB1_126_138,-0.2573140004291865,0.1372175478847133,0.45944487142915114
710490318,CSF1R_701_713,-0.1093787886127977,0.016273055724607133,0.38808346195937565
710490318,DCX_49_61,0.15150380462162438,-0.008047353451447433,0.34751796446030314
710490318,DESP_2842_2854,-0.23094644917039275,-0.07999098584403264,0.6023841666458248
