Kinase,Z,method,AvgZ
TTK,-1.26,710490318>0.2,-1.0475
PKG,1.25,710490318>0.2,2.0833333333333335
NUAK,-1.25,710490318>0.2,-1.0483333333333333
TAO,1.16,710490318>0.2,1.3733333333333333
MARK,1.11,710490318>0.2,1.1658333333333333
KHS,1.11,710490318>0.2,1.3866666666666667
PDHK,1.1,710490318>0.2,1.3641666666666667
WNK,1.09,710490318>0.2,-0.4058333333333333
PDK1,-1.08,710490318>0.2,-1.2866666666666666
PKA,1.08,710490318>0.2,1.6308333333333334
SGK,1.05,710490318>0.2,0.8666666666666667
MELK,1.04,710490318>0.2,0.6408333333333334
STE11,-0.99,710490318>0.2,-0.5891666666666667
MOS,-0.92,710490318>0.2,-0.745
BUD32,-0.91,710490318>0.2,-0.7466666666666667
PASK,-0.91,710490318>0.2,-0.7383333333333334
SLK,-0.91,710490318>0.2,-0.7458333333333333
CAMKK,-0.9,710490318>0.2,-0.7458333333333333
ULK,-0.89,710490318>0.2,-0.7416666666666667
BRSK,-0.89,710490318>0.2,-0.7458333333333333
NIK,-0.87,710490318>0.2,-0.7458333333333333
PHK,-0.86,710490318>0.2,-0.8616666666666667
CLK,-0.85,710490318>0.2,-0.7383333333333333
GRK,-0.83,710490318>0.2,-0.5116666666666667
ATM,-0.79,710490318>0.2,-0.42500000000000004
GSK,0.76,710490318>0.2,-0.044166666666666646
DAPK,-0.75,710490318>0.2,-0.6566666666666667
COT,0.69,710490318>0.2,0.6233333333333333
MLCK,0.69,710490318>0.2,0.6058333333333333
STKR,0.67,710490318>0.2,0.36
QIK,-0.58,710490318>0.2,-0.6841666666666667
LKB,-0.58,710490318>0.2,-0.8716666666666667
MTOR,-0.54,710490318>0.2,-0.7108333333333333
PAKA,0.54,710490318>0.2,0.6833333333333333
AUR,-0.54,710490318>0.2,-0.04749999999999995
MLK,-0.54,710490318>0.2,-0.23583333333333334
ATR,-0.44,710490318>0.2,-0.3458333333333333
CK2,-0.39,710490318>0.2,-0.3225
RIPK,0.37,710490318>0.2,-0.08500000000000002
IKK,-0.33,710490318>0.2,-0.09000000000000001
NEK,0.31,710490318>0.2,0.13166666666666668
CK1,0.24,710490318>0.2,0.1925
VRK1,-0.22,710490318>0.2,-0.5066666666666667
CAMK2,0.2,710490318>0.2,0.002500000000000001
MSN,0.19,710490318>0.2,0.19249999999999998
PKN,0.19,710490318>0.2,0.29666666666666663
HAL,0.16,710490318>0.2,-0.06583333333333334
NAK,0.15,710490318>0.2,0.18249999999999997
IRAK,-0.14,710490318>0.2,-0.3541666666666667
RAF,0.14,710490318>0.2,-0.29833333333333334
PKCD,0.13,710490318>0.2,0.15916666666666665
PEK,-0.12,710490318>0.2,-0.36
CHK1,0.11,710490318>0.2,0.26416666666666666
FRAY,0.06,710490318>0.2,-0.4558333333333333
PKCI,0.02,710490318>0.2,0.2475
PLK,-3.5,710490318>0.3,-2.506666666666667
DYRK,-3.19,710490318>0.3,-2.84
NMO,-2.85,710490318>0.3,-2.0008333333333335
AMPK,2.85,710490318>0.3,2.8425
CAMK1,2.66,710490318>0.3,2.9091666666666667
JNK,-2.6,710490318>0.3,-2.2033333333333336
RSK,2.5,710490318>0.3,2.475
DMPK,2.44,710490318>0.3,2.1566666666666667
PIM,2.15,710490318>0.3,2.0908333333333333
CDK,-2.12,710490318>0.3,-1.565
PKCH,1.91,710490318>0.3,1.6858333333333333
NDR,1.85,710490318>0.3,1.2566666666666666
MAPKAPK,1.85,710490318>0.3,1.3016666666666667
RAD53,1.85,710490318>0.3,1.3766666666666667
AKT,1.84,710490318>0.3,1.3883333333333334
MST,-1.83,710490318>0.3,-1.1158333333333332
P38,-1.75,710490318>0.3,-1.37
PKD,1.75,710490318>0.3,1.1583333333333334
ERK,-1.69,710490318>0.3,-1.6566666666666667
PAKB,1.69,710490318>0.3,1.5525
STE7,-1.57,710490318>0.3,-0.5191666666666667
PKCA,1.56,710490318>0.3,1.9183333333333332
MELK,1.55,710490318>0.3,0.6408333333333334
PDK1,-1.51,710490318>0.3,-1.2866666666666666
BARK2,-1.47,710490318>0.3,-1.3025
MARK,1.37,710490318>0.3,1.1658333333333333
PKA,1.33,710490318>0.3,1.6308333333333334
PKG,1.28,710490318>0.3,2.0833333333333335
KHS,1.26,710490318>0.3,1.3866666666666667
DAPK,-1.24,710490318>0.3,-0.6566666666666667
TAO,1.22,710490318>0.3,1.3733333333333333
HAL,-1.19,710490318>0.3,-0.06583333333333334
TLK,-1.19,710490318>0.3,-1.0483333333333333
NUAK,-1.19,710490318>0.3,-1.0483333333333333
TTK,-1.14,710490318>0.3,-1.0475
PRKDC,-1.13,710490318>0.3,-1.2466666666666666
SGK,1.06,710490318>0.3,0.8666666666666667
PDHK,1,710490318>0.3,1.3641666666666667
AUR,-0.95,710490318>0.3,-0.04749999999999995
STKR,0.93,710490318>0.3,0.36
COT,0.9,710490318>0.3,0.6233333333333333
BUD32,-0.86,710490318>0.3,-0.7466666666666667
CLK,-0.84,710490318>0.3,-0.7383333333333333
PEK,-0.84,710490318>0.3,-0.36
CAMKK,-0.84,710490318>0.3,-0.7458333333333333
MOS,-0.84,710490318>0.3,-0.745
BRSK,-0.84,710490318>0.3,-0.7458333333333333
NIK,-0.83,710490318>0.3,-0.7458333333333333
SLK,-0.83,710490318>0.3,-0.7458333333333333
ULK,-0.83,710490318>0.3,-0.7416666666666667
WNK,-0.82,710490318>0.3,-0.4058333333333333
PASK,-0.8,710490318>0.3,-0.7383333333333334
NEK,0.74,710490318>0.3,0.13166666666666668
STE11,-0.71,710490318>0.3,-0.5891666666666667
PAKA,0.68,710490318>0.3,0.6833333333333333
MLK,-0.66,710490318>0.3,-0.23583333333333334
ATM,-0.64,710490318>0.3,-0.42500000000000004
RIPK,0.61,710490318>0.3,-0.08500000000000002
CAMK2,0.58,710490318>0.3,0.002500000000000001
GRK,-0.49,710490318>0.3,-0.5116666666666667
CHK1,0.49,710490318>0.3,0.26416666666666666
PHK,-0.47,710490318>0.3,-0.8616666666666667
MSN,0.43,710490318>0.3,0.19249999999999998
PKCI,0.36,710490318>0.3,0.2475
IRAK,-0.36,710490318>0.3,-0.3541666666666667
LKB,-0.3,710490318>0.3,-0.8716666666666667
NAK,0.28,710490318>0.3,0.18249999999999997
PKN,0.28,710490318>0.3,0.29666666666666663
GSK,-0.22,710490318>0.3,-0.044166666666666646
IKK,-0.19,710490318>0.3,-0.09000000000000001
CK2,-0.17,710490318>0.3,-0.3225
CK1,0.17,710490318>0.3,0.1925
RAF,0.17,710490318>0.3,-0.29833333333333334
ATR,-0.16,710490318>0.3,-0.3458333333333333
PKCD,-0.15,710490318>0.3,0.15916666666666665
QIK,0.13,710490318>0.3,-0.6841666666666667
MTOR,-0.06,710490318>0.3,-0.7108333333333333
FRAY,-0.04,710490318>0.3,-0.4558333333333333
MLCK,-0.04,710490318>0.3,0.6058333333333333
VRK1,-0,710490318>0.3,-0.5066666666666667
DYRK,-4.3,710490318>0.4,-2.84
AMPK,3.44,710490318>0.4,2.8425
JNK,-3.24,710490318>0.4,-2.2033333333333336
CAMK1,3.12,710490318>0.4,2.9091666666666667
PLK,-3.06,710490318>0.4,-2.506666666666667
ERK,-3,710490318>0.4,-1.6566666666666667
RSK,2.79,710490318>0.4,2.475
CDK,-2.75,710490318>0.4,-1.565
P38,-2.66,710490318>0.4,-1.37
PIM,2.47,710490318>0.4,2.0908333333333333
NMO,-2.43,710490318>0.4,-2.0008333333333335
PDHK,2.42,710490318>0.4,1.3641666666666667
PKG,2.39,710490318>0.4,2.0833333333333335
PKD,2.26,710490318>0.4,1.1583333333333334
DMPK,2.18,710490318>0.4,2.1566666666666667
PKCH,2.16,710490318>0.4,1.6858333333333333
RAD53,2.14,710490318>0.4,1.3766666666666667
PAKB,2.06,710490318>0.4,1.5525
PDK1,-1.96,710490318>0.4,-1.2866666666666666
PKA,1.94,710490318>0.4,1.6308333333333334
PKCA,1.83,710490318>0.4,1.9183333333333332
AKT,1.55,710490318>0.4,1.3883333333333334
IRAK,-1.51,710490318>0.4,-0.3541666666666667
MST,-1.48,710490318>0.4,-1.1158333333333332
KHS,1.44,710490318>0.4,1.3866666666666667
TAO,1.44,710490318>0.4,1.3733333333333333
NDR,1.37,710490318>0.4,1.2566666666666666
COT,1.34,710490318>0.4,0.6233333333333333
DAPK,-1.32,710490318>0.4,-0.6566666666666667
RAF,-1.3,710490318>0.4,-0.29833333333333334
MELK,1.3,710490318>0.4,0.6408333333333334
PRKDC,-1.19,710490318>0.4,-1.2466666666666666
BARK2,-1.18,710490318>0.4,-1.3025
LKB,-1.08,710490318>0.4,-0.8716666666666667
TTK,-1.04,710490318>0.4,-1.0475
NEK,1.04,710490318>0.4,0.13166666666666668
NUAK,-0.99,710490318>0.4,-1.0483333333333333
TLK,-0.97,710490318>0.4,-1.0483333333333333
HAL,-0.97,710490318>0.4,-0.06583333333333334
PAKA,0.93,710490318>0.4,0.6833333333333333
GSK,-0.92,710490318>0.4,-0.044166666666666646
MARK,0.92,710490318>0.4,1.1658333333333333
CAMK2,0.78,710490318>0.4,0.002500000000000001
QIK,-0.78,710490318>0.4,-0.6841666666666667
MAPKAPK,0.76,710490318>0.4,1.3016666666666667
MSN,0.74,710490318>0.4,0.19249999999999998
CLK,-0.72,710490318>0.4,-0.7383333333333333
NIK,-0.71,710490318>0.4,-0.7458333333333333
WNK,-0.7,710490318>0.4,-0.4058333333333333
BUD32,-0.7,710490318>0.4,-0.7466666666666667
PASK,-0.7,710490318>0.4,-0.7383333333333334
CAMKK,-0.7,710490318>0.4,-0.7458333333333333
SLK,-0.69,710490318>0.4,-0.7458333333333333
BRSK,-0.69,710490318>0.4,-0.7458333333333333
ULK,-0.69,710490318>0.4,-0.7416666666666667
MOS,-0.66,710490318>0.4,-0.745
PHK,-0.65,710490318>0.4,-0.8616666666666667
RIPK,0.65,710490318>0.4,-0.08500000000000002
STE7,-0.65,710490318>0.4,-0.5191666666666667
MLCK,-0.63,710490318>0.4,0.6058333333333333
GRK,-0.62,710490318>0.4,-0.5116666666666667
VRK1,-0.61,710490318>0.4,-0.5066666666666667
STKR,0.59,710490318>0.4,0.36
MTOR,-0.58,710490318>0.4,-0.7108333333333333
MLK,-0.51,710490318>0.4,-0.23583333333333334
PKN,0.5,710490318>0.4,0.29666666666666663
NAK,0.48,710490318>0.4,0.18249999999999997
PKCD,0.45,710490318>0.4,0.15916666666666665
CHK1,0.4,710490318>0.4,0.26416666666666666
AUR,-0.39,710490318>0.4,-0.04749999999999995
IKK,-0.34,710490318>0.4,-0.09000000000000001
ATM,-0.31,710490318>0.4,-0.42500000000000004
CK2,0.3,710490318>0.4,-0.3225
FRAY,0.27,710490318>0.4,-0.4558333333333333
PEK,-0.26,710490318>0.4,-0.36
SGK,0.26,710490318>0.4,0.8666666666666667
PKCI,0.23,710490318>0.4,0.2475
STE11,-0.19,710490318>0.4,-0.5891666666666667
CK1,-0.16,710490318>0.4,0.1925
ATR,-0.15,710490318>0.4,-0.3458333333333333
PKCH,3.01,710490319>0.15,1.6858333333333333
CAMK1,2.66,710490319>0.15,2.9091666666666667
PKCA,2.58,710490319>0.15,1.9183333333333332
PIM,2.49,710490319>0.15,2.0908333333333333
DYRK,-2.47,710490319>0.15,-2.84
AMPK,2.4,710490319>0.15,2.8425
PDHK,2.37,710490319>0.15,1.3641666666666667
NMO,-2.21,710490319>0.15,-2.0008333333333335
PLK,-2.03,710490319>0.15,-2.506666666666667
NDR,1.85,710490319>0.15,1.2566666666666666
MLCK,1.85,710490319>0.15,0.6058333333333333
RSK,1.82,710490319>0.15,2.475
PRKDC,-1.75,710490319>0.15,-1.2466666666666666
PKN,1.71,710490319>0.15,0.29666666666666663
PAKB,1.69,710490319>0.15,1.5525
DMPK,1.66,710490319>0.15,2.1566666666666667
PKG,1.63,710490319>0.15,2.0833333333333335
JNK,-1.54,710490319>0.15,-2.2033333333333336
PAKA,1.5,710490319>0.15,0.6833333333333333
BARK2,-1.47,710490319>0.15,-1.3025
RAD53,1.45,710490319>0.15,1.3766666666666667
MARK,1.37,710490319>0.15,1.1658333333333333
ATR,-1.37,710490319>0.15,-0.3458333333333333
KHS,1.26,710490319>0.15,1.3866666666666667
QIK,-1.25,710490319>0.15,-0.6841666666666667
TAO,1.22,710490319>0.15,1.3733333333333333
PHK,-1.21,710490319>0.15,-0.8616666666666667
TLK,-1.19,710490319>0.15,-1.0483333333333333
NUAK,-1.19,710490319>0.15,-1.0483333333333333
TTK,-1.14,710490319>0.15,-1.0475
MAPKAPK,1.13,710490319>0.15,1.3016666666666667
MELK,1.13,710490319>0.15,0.6408333333333334
AKT,1.08,710490319>0.15,1.3883333333333334
SGK,1.06,710490319>0.15,0.8666666666666667
PKA,0.99,710490319>0.15,1.6308333333333334
MTOR,-0.94,710490319>0.15,-0.7108333333333333
VRK1,-0.93,710490319>0.15,-0.5066666666666667
LKB,-0.92,710490319>0.15,-0.8716666666666667
COT,0.9,710490319>0.15,0.6233333333333333
BUD32,-0.86,710490319>0.15,-0.7466666666666667
CLK,-0.84,710490319>0.15,-0.7383333333333333
CAMKK,-0.84,710490319>0.15,-0.7458333333333333
MOS,-0.84,710490319>0.15,-0.745
BRSK,-0.84,710490319>0.15,-0.7458333333333333
NIK,-0.83,710490319>0.15,-0.7458333333333333
SLK,-0.83,710490319>0.15,-0.7458333333333333
ULK,-0.83,710490319>0.15,-0.7416666666666667
WNK,-0.82,710490319>0.15,-0.4058333333333333
PASK,-0.8,710490319>0.15,-0.7383333333333334
STE11,-0.71,710490319>0.15,-0.5891666666666667
P38,-0.7,710490319>0.15,-1.37
STKR,-0.65,710490319>0.15,0.36
ATM,-0.64,710490319>0.15,-0.42500000000000004
PKD,0.62,710490319>0.15,1.1583333333333334
CDK,-0.59,710490319>0.15,-1.565
RIPK,-0.56,710490319>0.15,-0.08500000000000002
IKK,-0.53,710490319>0.15,-0.09000000000000001
CAMK2,-0.5,710490319>0.15,0.002500000000000001
GRK,-0.49,710490319>0.15,-0.5116666666666667
MSN,0.43,710490319>0.15,0.19249999999999998
PKCI,0.36,710490319>0.15,0.2475
AUR,0.36,710490319>0.15,-0.04749999999999995
DAPK,-0.3,710490319>0.15,-0.6566666666666667
RAF,-0.29,710490319>0.15,-0.29833333333333334
HAL,0.29,710490319>0.15,-0.06583333333333334
NAK,0.28,710490319>0.15,0.18249999999999997
PEK,0.28,710490319>0.15,-0.36
ERK,-0.27,710490319>0.15,-1.6566666666666667
GSK,0.25,710490319>0.15,-0.044166666666666646
NEK,-0.22,710490319>0.15,0.13166666666666668
IRAK,0.22,710490319>0.15,-0.3541666666666667
STE7,-0.21,710490319>0.15,-0.5191666666666667
PDK1,0.21,710490319>0.15,-1.2866666666666666
CK1,-0.2,710490319>0.15,0.1925
CK2,-0.17,710490319>0.15,-0.3225
PKCD,-0.15,710490319>0.15,0.15916666666666665
MLK,-0.14,710490319>0.15,-0.23583333333333334
CHK1,-0.11,710490319>0.15,0.26416666666666666
MST,-0.05,710490319>0.15,-1.1158333333333332
FRAY,-0.04,710490319>0.15,-0.4558333333333333
CAMK1,2.72,710490319>0.2,2.9091666666666667
PKCH,2.64,710490319>0.2,1.6858333333333333
PIM,2.51,710490319>0.2,2.0908333333333333
PKCA,2.39,710490319>0.2,1.9183333333333332
PDHK,2.35,710490319>0.2,1.3641666666666667
PLK,-2.27,710490319>0.2,-2.506666666666667
DYRK,-2.19,710490319>0.2,-2.84
AMPK,2.1,710490319>0.2,2.8425
NMO,-2.08,710490319>0.2,-2.0008333333333335
RSK,1.91,710490319>0.2,2.475
NDR,1.91,710490319>0.2,1.2566666666666666
MLCK,1.9,710490319>0.2,0.6058333333333333
PAKB,1.78,710490319>0.2,1.5525
PKN,1.78,710490319>0.2,0.29666666666666663
PAKA,1.68,710490319>0.2,0.6833333333333333
PRKDC,-1.64,710490319>0.2,-1.2466666666666666
PKG,1.54,710490319>0.2,2.0833333333333335
DMPK,1.51,710490319>0.2,2.1566666666666667
MARK,1.44,710490319>0.2,1.1658333333333333
BARK2,-1.37,710490319>0.2,-1.3025
JNK,-1.37,710490319>0.2,-2.2033333333333336
MAPKAPK,1.33,710490319>0.2,1.3016666666666667
QIK,-1.27,710490319>0.2,-0.6841666666666667
ATR,-1.26,710490319>0.2,-0.3458333333333333
KHS,1.26,710490319>0.2,1.3866666666666667
RAD53,1.26,710490319>0.2,1.3766666666666667
TAO,1.26,710490319>0.2,1.3733333333333333
NUAK,-1.17,710490319>0.2,-1.0483333333333333
TLK,-1.12,710490319>0.2,-1.0483333333333333
TTK,-1.09,710490319>0.2,-1.0475
PHK,-1.09,710490319>0.2,-0.8616666666666667
COT,0.97,710490319>0.2,0.6233333333333333
PKA,0.96,710490319>0.2,1.6308333333333334
MELK,0.92,710490319>0.2,0.6408333333333334
AKT,0.92,710490319>0.2,1.3883333333333334
VRK1,-0.88,710490319>0.2,-0.5066666666666667
SGK,0.85,710490319>0.2,0.8666666666666667
LKB,-0.84,710490319>0.2,-0.8716666666666667
SLK,-0.83,710490319>0.2,-0.7458333333333333
MOS,-0.82,710490319>0.2,-0.745
PASK,-0.81,710490319>0.2,-0.7383333333333334
NIK,-0.81,710490319>0.2,-0.7458333333333333
PKD,0.81,710490319>0.2,1.1583333333333334
WNK,-0.8,710490319>0.2,-0.4058333333333333
ULK,-0.8,710490319>0.2,-0.7416666666666667
BRSK,-0.79,710490319>0.2,-0.7458333333333333
BUD32,-0.78,710490319>0.2,-0.7466666666666667
MTOR,-0.78,710490319>0.2,-0.7108333333333333
CLK,-0.78,710490319>0.2,-0.7383333333333333
CAMKK,-0.77,710490319>0.2,-0.7458333333333333
CDK,-0.75,710490319>0.2,-1.565
CK1,-0.74,710490319>0.2,0.1925
RIPK,-0.73,710490319>0.2,-0.08500000000000002
PKCD,-0.66,710490319>0.2,0.15916666666666665
STKR,-0.64,710490319>0.2,0.36
STE11,-0.57,710490319>0.2,-0.5891666666666667
ATM,-0.57,710490319>0.2,-0.42500000000000004
MSN,0.5,710490319>0.2,0.19249999999999998
P38,-0.48,710490319>0.2,-1.37
PKCI,0.46,710490319>0.2,0.2475
GRK,-0.45,710490319>0.2,-0.5116666666666667
GSK,0.41,710490319>0.2,-0.044166666666666646
MST,-0.35,710490319>0.2,-1.1158333333333332
CAMK2,-0.33,710490319>0.2,0.002500000000000001
NAK,0.32,710490319>0.2,0.18249999999999997
HAL,0.3,710490319>0.2,-0.06583333333333334
IRAK,0.28,710490319>0.2,-0.3541666666666667
IKK,-0.23,710490319>0.2,-0.09000000000000001
RAF,-0.18,710490319>0.2,-0.29833333333333334
PDK1,0.17,710490319>0.2,-1.2866666666666666
DAPK,-0.16,710490319>0.2,-0.6566666666666667
AUR,-0.16,710490319>0.2,-0.04749999999999995
NEK,-0.11,710490319>0.2,0.13166666666666668
FRAY,0.11,710490319>0.2,-0.4558333333333333
CK2,-0.08,710490319>0.2,-0.3225
PEK,0.07,710490319>0.2,-0.36
CHK1,-0.04,710490319>0.2,0.26416666666666666
STE7,0.03,710490319>0.2,-0.5191666666666667
MLK,0.02,710490319>0.2,-0.23583333333333334
ERK,0,710490319>0.2,-1.6566666666666667
CAMK1,2.67,710490319>0.3,2.9091666666666667
AMPK,2.58,710490319>0.3,2.8425
PKCA,2.53,710490319>0.3,1.9183333333333332
PKG,2.16,710490319>0.3,2.0833333333333335
PIM,2.15,710490319>0.3,2.0908333333333333
PLK,-2.04,710490319>0.3,-2.506666666666667
PHK,-1.75,710490319>0.3,-0.8616666666666667
RSK,1.73,710490319>0.3,2.475
DYRK,-1.68,710490319>0.3,-2.84
PDHK,1.67,710490319>0.3,1.3641666666666667
PRKDC,-1.61,710490319>0.3,-1.2466666666666666
MLCK,1.6,710490319>0.3,0.6058333333333333
TAO,1.56,710490319>0.3,1.3733333333333333
KHS,1.55,710490319>0.3,1.3866666666666667
PKCH,1.48,710490319>0.3,1.6858333333333333
NMO,-1.47,710490319>0.3,-2.0008333333333335
LKB,-1.46,710490319>0.3,-0.8716666666666667
JNK,-1.4,710490319>0.3,-2.2033333333333336
CDK,-1.38,710490319>0.3,-1.565
MARK,1.23,710490319>0.3,1.1658333333333333
MAPKAPK,1.2,710490319>0.3,1.3016666666666667
QIK,-1.17,710490319>0.3,-0.6841666666666667
RAD53,1.17,710490319>0.3,1.3766666666666667
DMPK,1.14,710490319>0.3,2.1566666666666667
BARK2,-1.12,710490319>0.3,-1.3025
PKA,1.11,710490319>0.3,1.6308333333333334
MST,-1.06,710490319>0.3,-1.1158333333333332
CK2,-1.04,710490319>0.3,-0.3225
MTOR,-1.03,710490319>0.3,-0.7108333333333333
CK1,1,710490319>0.3,0.1925
MSN,0.94,710490319>0.3,0.19249999999999998
DAPK,-0.9,710490319>0.3,-0.6566666666666667
TTK,-0.88,710490319>0.3,-1.0475
TLK,-0.88,710490319>0.3,-1.0483333333333333
NUAK,-0.87,710490319>0.3,-1.0483333333333333
AUR,-0.81,710490319>0.3,-0.04749999999999995
HAL,0.69,710490319>0.3,-0.06583333333333334
PAKA,0.68,710490319>0.3,0.6833333333333333
PAKB,0.67,710490319>0.3,1.5525
NAK,0.67,710490319>0.3,0.18249999999999997
PKN,0.67,710490319>0.3,0.29666666666666663
MOS,-0.66,710490319>0.3,-0.745
ERK,-0.65,710490319>0.3,-1.6566666666666667
BRSK,-0.64,710490319>0.3,-0.7458333333333333
NIK,-0.64,710490319>0.3,-0.7458333333333333
SLK,-0.63,710490319>0.3,-0.7458333333333333
ULK,-0.63,710490319>0.3,-0.7416666666666667
CLK,-0.63,710490319>0.3,-0.7383333333333333
PASK,-0.62,710490319>0.3,-0.7383333333333334
WNK,-0.62,710490319>0.3,-0.4058333333333333
CAMKK,-0.62,710490319>0.3,-0.7458333333333333
BUD32,-0.61,710490319>0.3,-0.7466666666666667
MLK,-0.61,710490319>0.3,-0.23583333333333334
PKCI,0.6,710490319>0.3,0.2475
STE7,0.59,710490319>0.3,-0.5191666666666667
STE11,-0.58,710490319>0.3,-0.5891666666666667
COT,0.57,710490319>0.3,0.6233333333333333
IKK,-0.53,710490319>0.3,-0.09000000000000001
MELK,0.47,710490319>0.3,0.6408333333333334
CAMK2,-0.45,710490319>0.3,0.002500000000000001
ATR,-0.44,710490319>0.3,-0.3458333333333333
NDR,-0.43,710490319>0.3,1.2566666666666666
VRK1,-0.43,710490319>0.3,-0.5066666666666667
